;Plot_period;Averaging;Ion_masking;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan;Ion_contamination_correction;Unnamed: 2
0;;;;0.0132877801005284;0.0005577801005284;0.0005822198994715;2020-11-19 03:05:19.035654;2020-11-19 04:35:19.035654;2020-11-19 06:05:19.035654;2020-11-19 07:35:19.035654;2020-11-19 06:58:00;572372.2191840278;1230903.17625;658530.9570659723;177.0350522843501;21.493321501835062;3.095010883515871;771206.3632395832;198834.14405555543;-1.0;178.33500106962688;0.000270807316127;1.0;;
1;;;;0.0141570300557708;0.0002870300557708;0.0002929699442291;2020-11-19 03:04:15.491235;2020-11-19 04:34:15.491235;2020-11-19 06:04:15.491235;2020-11-19 07:34:15.491235;2020-11-19 06:58:00;428666.7378703705;977741.9733333332;549075.2354629629;193.63818928204287;23.45431919214544;3.5767560758111863;595943.0725185185;167276.3346481481;-1.0;195.05346302282177;0.0003552399569766;1.0;;
2;;;;0.0147665331069956;0.0003165331069956;0.0003234668930043;2020-11-19 03:03:34.366589;2020-11-19 04:33:34.366589;2020-11-19 06:03:34.366589;2020-11-19 07:33:34.366589;2020-11-19 07:08:00;344629.72784114577;840483.538125;495853.8102838542;181.1722254945876;21.437118519604034;3.9947462688262463;502905.0547591146;158275.3269179688;-1.0;182.43608563298335;0.0003679231294573;1.0;;
3;;;;0.0157457518080274;0.0006557518080274;0.0006842481919725;2020-11-19 03:02:33.436113;2020-11-19 04:32:33.436113;2020-11-19 06:02:33.436113;2020-11-19 07:32:33.436113;2020-11-19 07:08:00;260422.8831380208;749542.9061197917;489120.0229817709;140.23374777822974;16.285913279090177;5.437287006993212;382112.9172460937;121690.0341080729;-1.0;141.17625504050673;0.0002886331542509;1.0;;
4;;;;0.0168057043886889;0.0003757043886889;0.000384295611311;2020-11-19 03:01:33.668425;2020-11-19 04:31:33.668425;2020-11-19 06:01:33.668425;2020-11-19 07:31:33.668425;2020-11-19 07:08:00;188081.6867340725;593279.2020833333;405197.5153492608;151.0970222524736;17.229249466531197;6.36724897954341;295574.4551609519;107492.7684268794;-1.0;152.0761558257719;0.0003753136435071;1.0;;
5;;;;0.0179386956047534;0.0007486956047534;0.0007813043952465;2020-11-19 03:00:35.825724;2020-11-19 04:30:35.825724;2020-11-19 06:00:35.825724;2020-11-19 07:30:35.825724;2020-11-19 07:08:00;136063.73312255036;442000.6896484375;305936.9565258872;121.13372332509682;13.788185264460571;7.579753145513882;220027.8969920066;83964.16386945624;-1.0;121.91592586486884;0.0003985001591481;1.0;;
6;;;;0.0191060199937087;0.0003860199937087;0.0003939800062912;2020-11-19 02:59:41.786172;2020-11-19 04:29:41.786172;2020-11-19 05:59:41.786172;2020-11-19 07:29:41.786172;2020-11-19 07:08:00;102805.34829144308;351442.06341145834;248636.7151200153;134.62212142067943;14.809725430351364;8.046266073169715;174625.0734798835;71819.72518844041;-1.0;135.43427757819123;0.0005447074761779;1.0;;
7;;;;0.0199449241663135;0.0004449241663135;0.0004550758336864;2020-11-19 02:59:05.968320;2020-11-19 04:29:05.968320;2020-11-19 05:59:05.968320;2020-11-19 07:29:05.968320;2020-11-19 07:08:00;83637.39017502763;264282.97369791666;180645.58352288904;119.77708201692208;13.859276375445624;7.765551765167314;146278.2780407394;62640.88786571176;-1.0;120.57623695463158;0.000667474037301;1.0;;
8;;;;0.0213384160611794;0.0009384160611794;0.0009815839388205;2020-11-19 02:58:11.295983;2020-11-19 04:28:11.295983;2020-11-19 05:58:11.295983;2020-11-19 07:28:11.295983;2020-11-19 07:06:00;58299.6575998757;195814.39963541663;137514.74203554096;92.46988775632798;10.978780557676204;8.637563019860165;104188.55697956454;45888.89937968884;-1.0;93.11935225398372;0.0006771590512813;1.0;;
9;;;;0.0228243028371076;0.0005043028371076;0.0005156971628923;2020-11-19 02:57:18.715207;2020-11-19 04:27:18.715207;2020-11-19 05:57:18.715207;2020-11-19 07:27:18.715207;2020-11-19 06:58:00;43469.000632050986;160995.29059895832;117526.28996690734;102.96018972678534;11.518877196853024;9.168264342382102;76826.14173425137;33357.14110220039;-1.0;103.60253472020756;0.0008815264631375;1.0;;
