Plot_period;Averaging;Ion_contamination_correction;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-04-17-1400;Mean;True;0;0.03295087252259035;0.0017508725225903535;0.0018491274774096456;2021-04-17 14:51:50.251880;2021-04-17 16:21:50.251880;2021-04-17 17:21:50.251880;2021-04-17 18:51:50.251880;2021-04-17 18:46:00;235.40521781771878;4433.80114385452;4198.395926036801;1279.9287760433547;44.2195575646411;13.235013477809822;1402.3689612534365;1166.9637434357178;3.678733769891655;1280.692406870226;0.30504326638844975;1.0
2021-04-17-2300;Resampled to 2min;;1;0.03489555845662883;0.0018955584566288305;0.00200444154337117;2021-04-17 14:51:16.595138;2021-04-17 16:21:16.595138;2021-04-17 17:21:16.595138;2021-04-17 18:51:16.595138;2021-04-17 18:50:00;443.6831448871976;4247.13037109375;3803.4472262065524;1280.5579427083333;61.873697458612696;9.251282023969894;1740.2472623577976;1296.5641174706;3.1536865373687584;1282.0518706630394;0.33707628748715956;1.0
;;;2;0.036364818162614256;0.001564818162614258;0.0016351818373857435;2021-04-17 14:50:53.035126;2021-04-17 16:20:53.035126;2021-04-17 17:20:53.035126;2021-04-17 18:50:53.035126;2021-04-17 18:22:00;317.9056480751064;3792.475830078125;3474.5701820030185;979.2130859375;42.42121447943558;10.833297986173328;1206.5543970965364;888.6487490214299;2.7707014677825668;980.1315356160886;0.2820871314365171;1.0
;;;3;0.03927849284277593;0.0012784928427759315;0.0013215071572240666;2021-04-17 14:50:10.417775;2021-04-17 16:20:10.417775;2021-04-17 17:20:10.417775;2021-04-17 18:50:10.417775;2021-04-17 18:38:00;75.95541674935723;2805.1758321497036;2729.2204154003466;810.7978467697625;20.148581781520697;17.308305579881534;1044.218426999691;968.2630102503338;6.140578448168461;811.0481574322758;0.2971720982503731;1.0
;;;4;0.041879828079876356;0.0012798280798763592;0.0013201719201236459;2021-04-17 14:49:36.323888;2021-04-17 16:19:36.323888;2021-04-17 17:19:36.323888;2021-04-17 18:49:36.323888;2021-04-17 18:44:00;236.81875714543355;2849.67724609375;2612.8584889483163;790.3582682291667;34.100741095569504;11.181298686109704;997.5153847372422;760.6966275918087;3.2552762572472473;791.0935802428652;0.3027693935928703;1.0
;;;5;0.04452954075667074;0.001329540756670737;0.001370459243329264;2021-04-17 14:49:04.831500;2021-04-17 16:19:04.831500;2021-04-17 17:19:04.831500;2021-04-17 18:49:04.831500;2021-04-17 18:46:00;249.42802547634756;2721.1219815995746;2471.693956123227;754.7036458335539;34.18308948150963;11.176535872130465;1110.6908452298642;861.2628197535166;3.8944687211216813;755.4773832756075;0.30565166913324077;1.0
;;;6;0.04776222356632907;0.00186222356632907;0.0019377764336709277;2021-04-17 14:48:30.161543;2021-04-17 16:18:30.161543;2021-04-17 17:18:30.161543;2021-04-17 18:48:30.161543;2021-04-17 18:40:00;65.45155969060133;1809.2321123691054;1743.7805526785041;522.2809895882343;14.98679765249852;16.70758969065232;726.166811254458;660.7152515638567;6.330475075277587;522.4959676295524;0.29963401462814887;1.0
;;;7;0.051468534076656976;0.0017685340766569746;0.0018314659233430244;2021-04-17 14:47:54.676609;2021-04-17 16:17:54.676609;2021-04-17 17:17:54.676609;2021-04-17 18:47:54.676609;2021-04-17 18:20:00;80.50047339733194;1623.8598428132782;1543.3593694159463;489.87204310737786;16.414030856671907;15.860585456691213;606.3837724908099;525.883299093478;5.40432589506048;490.1469565621727;0.317584463006603;1.0
;;;8;0.05560035971106662;0.002300359711066617;0.0023996402889333857;2021-04-17 14:47:19.571576;2021-04-17 16:17:19.571576;2021-04-17 17:17:19.571576;2021-04-17 18:47:19.571576;2021-04-17 18:42:00;67.0646140566126;1255.5701904296875;1188.505576373075;378.56865234375;13.182931711055174;13.36938157438327;529.3936111910361;462.32899713442356;5.2006931212343;378.7981180336848;0.3187179981011541;1.0
;;;9;0.06030422870744639;0.0023042287074463846;0.002395771292553618;2021-04-17 14:46:44.301694;2021-04-17 16:16:44.301694;2021-04-17 17:16:44.301694;2021-04-17 18:46:44.301694;2021-04-17 18:42:00;45.452855859435104;997.7650146484375;952.3121587890024;332.5883463541667;10.741856712712;13.07549918936557;388.5646932046235;343.1118373451884;4.7110167707758475;332.761770064164;0.34942509868541105;1.0
