Plot_period;Averaging;Ion_contamination_correction;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-05-23-0200;Mean;True;0;0.03295087252259035;0.0017508725225903535;0.0018491274774096456;2021-05-23 03:52:03.043651;2021-05-23 04:32:03.043651;2021-05-23 04:52:03.043651;2021-05-23 05:32:03.043651;2021-05-23 05:25:00;3968.029599647564;5613.9019561461555;1645.8723564985917;911.0626188920008;270.88639902273525;-1.0;4449.011231369426;480.9816317218624;-1.0;950.481213237724;0.577493880059913;1.0
2021-05-23-0700;Resampled to 5min;;1;0.03489555845662883;0.0018955584566288305;0.00200444154337117;2021-05-23 03:51:27.517090;2021-05-23 04:31:27.517090;2021-05-23 04:51:27.517090;2021-05-23 05:31:27.517090;2021-05-23 05:25:00;5594.883837777979;7102.101521688004;1507.2176839100248;1047.4727710087175;328.75588456400004;-1.0;5228.700908834944;-366.1829289430352;-1.0;1097.8522840711037;0.7283966316153183;1.0
;;;2;0.036364818162614256;0.001564818162614258;0.0016351818373857435;2021-05-23 03:51:02.648188;2021-05-23 04:31:02.648188;2021-05-23 04:51:02.648188;2021-05-23 05:31:02.648188;2021-05-23 05:25:00;4092.4785889533036;4953.4327500482905;860.9541610949868;707.9318325099687;227.5501331445989;-1.0;3511.5487725522294;-580.9298164010743;-1.0;743.6037537392123;0.8636972644321448;1.0
;;;3;0.03927849284277593;0.0012784928427759315;0.0013215071572240666;2021-05-23 03:50:17.663207;2021-05-23 04:30:17.663207;2021-05-23 04:50:17.663207;2021-05-23 05:30:17.663207;2021-05-23 05:20:00;2758.8815813955766;5238.752576205838;2479.870994810261;700.6106711880665;179.78346085953504;-1.0;3321.139794304319;562.2582129087423;-1.0;723.310034066461;0.2916724440828434;1.0
;;;4;0.041879828079876356;0.0012798280798763592;0.0013201719201236459;2021-05-23 03:49:41.675215;2021-05-23 04:29:41.675215;2021-05-23 04:49:41.675215;2021-05-23 05:29:41.675215;2021-05-23 04:50:00;2890.7137455989705;4026.710936985527;1135.9971913865566;594.6982550976295;178.08510185353;-1.0;2781.187917601781;-109.52582799718948;-1.0;620.7900757247552;0.5464714881619043;1.0
;;;5;0.04452954075667074;0.001329540756670737;0.001370459243329264;2021-05-23 03:49:08.433250;2021-05-23 04:29:08.433250;2021-05-23 04:49:08.433250;2021-05-23 05:29:08.433250;2021-05-23 05:20:00;2299.8750626833007;3848.0603920849708;1548.18532940167;567.8669956175402;155.23506644736693;-1.0;2708.1138612852506;408.23879860194984;-1.0;588.7026843548531;0.3802533670709631;1.0
;;;6;0.04776222356632907;0.00186222356632907;0.0019377764336709277;2021-05-23 03:48:31.837184;2021-05-23 04:28:31.837184;2021-05-23 04:48:31.837184;2021-05-23 05:28:31.837184;2021-05-23 05:20:00;1573.230677179498;2590.290982170135;1017.0603049906372;395.4692120830531;108.9840307005165;-1.0;1791.9497941380641;218.71911695856625;-1.0;410.21142920855084;0.4033304880700532;1.0
;;;7;0.051468534076656976;0.0017685340766569746;0.0018314659233430244;2021-05-23 03:47:54.380865;2021-05-23 04:27:54.380865;2021-05-23 04:47:54.380865;2021-05-23 05:27:54.380865;2021-05-23 05:15:00;1748.1615823127108;2952.1620951622654;1204.0005128495545;417.7663335794552;113.69321799511181;-1.0;1984.5935271592002;236.4319448464894;-1.0;432.9605724433862;0.35960165118092985;1.0
;;;8;0.05560035971106662;0.002300359711066617;0.0023996402889333857;2021-05-23 03:47:17.325552;2021-05-23 04:27:17.325552;2021-05-23 04:47:17.325552;2021-05-23 05:27:17.325552;2021-05-23 05:20:00;859.8742291822609;1686.9645993012907;827.0903701190298;277.72564330025256;70.13216410299597;-1.0;1025.5012676197898;165.62703843752888;-1.0;286.4438049396577;0.3463270947024017;1.0
;;;9;0.06030422870744639;0.0023042287074463846;0.002395771292553618;2021-05-23 03:46:40.096232;2021-05-23 04:26:40.096232;2021-05-23 04:46:40.096232;2021-05-23 05:26:40.096232;2021-05-23 05:20:00;896.1843857543488;1461.1996807038997;565.0152949495509;254.74752780320233;70.55415907799554;-1.0;1057.0549770115304;160.87059125718156;-1.0;264.3372699508082;0.4678409103498877;1.0
;;;10;0.06495929494691272;0.00225929494691271;0.002340705053087283;2021-05-23 03:46:07.521725;2021-05-23 04:26:07.521725;2021-05-23 04:46:07.521725;2021-05-23 05:26:07.521725;2021-05-23 05:20:00;591.318454615209;1216.6325942605126;625.3141396453036;230.30581265065862;56.80077113066422;4.732269197150523;814.5023551987294;223.18390058352043;-1.0;237.20686107639966;0.3793403123923446;1.0
;;;11;0.07014007413740023;0.002840074137400228;0.0029599258625997715;2021-05-23 03:45:35.371415;2021-05-23 04:25:35.371415;2021-05-23 04:45:35.371415;2021-05-23 05:25:35.371415;2021-05-23 05:20:00;456.30899055512424;808.2997647020752;351.99077414695097;168.94154165704873;44.90610682513075;-1.0;588.5305649365838;132.22157438145956;-1.0;174.80790293247725;0.49662637708651286;1.0
;;;12;0.0758965084835923;0.002796508483592308;0.0029034915164076885;2021-05-23 03:45:03.821623;2021-05-23 04:25:03.821623;2021-05-23 04:45:03.821623;2021-05-23 05:25:03.821623;2021-05-23 05:15:00;359.8541122530792;625.1577192618184;265.3036070087392;147.79587799839146;39.671651963453115;-1.0;525.4393656820547;165.58525342897548;-1.0;153.0276495370192;0.576801993996178;1.0
;;;13;0.08212965359722393;0.003329653597223939;0.0034703464027760617;2021-05-23 03:44:33.719588;2021-05-23 04:24:33.719588;2021-05-23 04:44:33.719588;2021-05-23 05:24:33.719588;2021-05-23 05:15:00;267.47476096884486;439.68219580994247;172.2074348410976;114.02756902507109;31.44341705955002;-1.0;318.89150486244347;51.41674389359861;-1.0;118.28345181870604;0.6868661154371802;1.0
;;;14;0.08941498755801512;0.003814987558015126;0.003985012441984875;2021-05-23 03:44:02.890839;2021-05-23 04:24:02.890839;2021-05-23 04:44:02.890839;2021-05-23 05:24:02.890839;2021-05-23 05:20:00;250.6024446010392;627.7250055054596;377.1225609044204;125.8578465557899;28.14345245823517;4.177985196260533;338.5773656207373;87.97492101969809;-1.0;128.9660864565941;0.3419739358666474;1.0
;;;15;0.09717376189074908;0.003773761890749086;0.003926238109250912;2021-05-23 03:43:34.241796;2021-05-23 04:23:34.241796;2021-05-23 04:43:34.241796;2021-05-23 05:23:34.241796;2021-05-23 05:05:00;112.06353768975693;376.76471216327417;264.70117447351726;97.35163549436174;18.854779825301442;3.190220167374818;240.73900827640955;128.67547058665264;1.5508170000698442;99.1606961234524;0.3746137368701898;1.0
;;;16;0.10588668471531253;0.004786684715312531;0.005013315284687472;2021-05-23 03:43:06.212233;2021-05-23 04:23:06.212233;2021-05-23 04:43:06.212233;2021-05-23 05:23:06.212233;2021-05-23 05:10:00;105.89476604046399;198.79398171269173;92.89921567222774;62.90090547596125;16.307483989560385;-1.0;152.94869690860992;47.053930868145926;-1.0;64.98044277908224;0.6994724585011558;1.0
;;;17;0.11521601451187244;0.00431601451187244;0.004483985488127562;2021-05-23 03:42:40.113084;2021-05-23 04:22:40.113084;2021-05-23 04:42:40.113084;2021-05-23 05:22:40.113084;2021-05-23 05:05:00;94.28223124842033;239.29112086870572;145.0088896202854;72.2012005101053;16.101868425987867;3.2144291711154382;115.83394015233434;21.551708903914005;-1.0;73.97488439942474;0.5101403410034548;1.0
;;;18;0.1249833988976136;0.005283398897613603;0.005516601102386401;2021-05-23 03:42:16.285290;2021-05-23 04:22:16.285290;2021-05-23 04:42:16.285290;2021-05-23 05:22:16.285290;2021-05-23 05:20:00;70.02409630931523;282.73009237432865;212.70599606501344;70.95641261143798;12.546767919644063;5.592989293326987;105.24191453775182;35.2178182284366;-1.0;72.05715700687924;0.33876410792319656;1.0
;;;19;0.13627233761846166;0.005772337618461659;0.006027662381538346;2021-05-23 03:41:52.334939;2021-05-23 04:21:52.334939;2021-05-23 04:41:52.334939;2021-05-23 05:21:52.334939;2021-05-23 05:20:00;81.38616804888954;191.62358363461405;110.2374155857245;55.6039389935141;12.850374508354255;3.5367064738271328;95.15183136413641;13.765663315246869;-1.0;57.06952038171863;0.5176964652018656;1.0
;;;20;0.14808251078368437;0.005782510783684358;0.006017489216315619;2021-05-23 03:41:30.598469;2021-05-23 04:21:30.598469;2021-05-23 04:41:30.598469;2021-05-23 05:21:30.598469;2021-05-23 05:20:00;36.83597963679725;141.86076104284822;105.02478140605098;47.61417422978355;8.652846320624077;4.2118462553590055;86.13594923101995;49.2999695942227;1.977094258563021;48.394021707567575;0.460786693004051;1.0
;;;21;0.16085207490113393;0.006752074901133942;0.007047925098866065;2021-05-23 03:41:10.168879;2021-05-23 04:21:10.168879;2021-05-23 04:41:10.168879;2021-05-23 05:21:10.168879;2021-05-23 05:05:00;50.067756970537985;81.37579903644338;31.308042065905397;33.239589691456956;9.29593833494008;-1.0;49.81336009465136;-0.25439687588662707;-1.0;34.51499373291875;1.1024322012939205;1.0
