;Plot_period;Averaging;Ion_masking;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan;Ion_contamination_correction
0;2021-05-09-1100;Mean;True;0.0043233436134547;0.0002333436134547;0.0002466563865452;2021-05-09 12:01:07.354413;2021-05-09 14:01:07.354413;2021-05-09 15:01:07.354413;2021-05-09 17:01:07.354413;2021-05-09 15:26:00;793101.306716901;3907843.375;3114742.0682830987;259.27452041008627;37.90458617920215;17.7732511162647;1273820.777601777;480719.4708848763;-1.0;262.030598570657;8.412593814392244e-05;1.0;
1;2021-05-09-17;Resampled to 2min;;0.004575183056447;0.000205183056447;0.0002148169435529;2021-05-09 11:59:26.296441;2021-05-09 13:59:26.296441;2021-05-09 14:59:26.296441;2021-05-09 16:59:26.296441;2021-05-09 15:30:00;959126.616260946;3668541.779166667;2709415.162905721;297.42280371947385;44.05501417400642;10.541048896963575;1270633.4230122766;311506.80675133073;-1.0;300.6678706583472;0.0001109715021805;1.0;
2;;;;0.0047605881989518;0.0002005881989518;0.0002094118010481;2021-05-09 11:58:17.102071;2021-05-09 13:58:17.102071;2021-05-09 14:58:17.102071;2021-05-09 16:58:17.102071;2021-05-09 15:26:00;866997.5509394888;3428961.388125;2561963.837185512;296.77215075926296;43.8576333127636;9.948852407895297;1184733.8362971118;317736.285357623;-1.0;299.9953357405337;0.0001170958509976;1.0;
3;;;;0.0050643163408302;0.0002343163408302;0.0002456836591697;2021-05-09 11:56:32.107947;2021-05-09 13:56:32.107947;2021-05-09 14:56:32.107947;2021-05-09 16:56:32.107947;2021-05-09 15:30:00;580519.900782314;2766234.149166667;2185714.248384353;241.25723993277884;36.23963419063555;18.40308991710132;948882.4271999608;368362.5264176468;-1.0;243.96386393532447;0.0001116174559943;1.0;
4;;;;0.0053566314041569;0.0001866314041569;0.000193368595843;2021-05-09 11:54:59.653513;2021-05-09 13:54:59.653513;2021-05-09 14:54:59.653513;2021-05-09 16:54:59.653513;2021-05-09 15:26:00;741162.6923698639;2586772.448333333;1845609.7559634692;292.0305686941873;43.880580196609046;9.878008164767312;925509.55643237;184346.864062506;-1.0;295.30892023479663;0.0001600061547575;1.0;
5;;;;0.0055867700865526;0.0001867700865526;0.0001932299134473;2021-05-09 11:53:52.054753;2021-05-09 13:53:52.054753;2021-05-09 14:53:52.054753;2021-05-09 16:53:52.054753;2021-05-09 15:28:00;637404.6509903205;2236978.6790625;1599574.0280721798;283.30859835325526;43.00373033111818;8.521313574500509;839802.7646968649;202398.1137065444;-1.0;286.5538042380133;0.0001791438215481;1.0;
6;;;;0.0058369084282691;0.0001869084282691;0.0001930915717308;2021-05-09 11:52:43.188434;2021-05-09 13:52:43.188434;2021-05-09 14:52:43.188434;2021-05-09 16:52:43.188434;2021-05-09 15:28:00;573059.7054275384;2128969.8525;1555910.1470724617;313.7134633026091;47.50893069002133;9.129015153708002;772473.7983991891;199414.0929716508;-1.0;317.2904592839608;0.0002039259528456;1.0;
7;;;;0.0062145635405875;0.0002545635405875;0.0002654364594124;2021-05-09 11:51:07.246304;2021-05-09 13:51:07.246304;2021-05-09 14:51:07.246304;2021-05-09 16:51:07.246304;2021-05-09 15:28:00;427575.0950044644;1848931.37;1421356.2749955356;283.1628391973948;43.281899970763966;11.502499317109756;642794.8679384671;215219.77293400269;-1.0;286.451595155986;0.0002015339856693;1.0;
8;;;;0.0065975449979518;0.0001775449979518;0.0001824550020481;2021-05-09 11:49:38.539711;2021-05-09 13:49:38.539711;2021-05-09 14:49:38.539711;2021-05-09 16:49:38.539711;2021-05-09 15:32:00;438986.6335202417;1503258.3703125;1064271.7367922585;309.4974462774395;48.19615973934951;7.724222277861503;561099.3373274275;122112.70380718575;-1.0;313.22761542666933;0.0002943116918342;1.0;
9;;;;0.0068825140755395;0.0001825140755395;0.0001874859244604;2021-05-09 11:48:37.426457;2021-05-09 13:48:37.426457;2021-05-09 14:48:37.426457;2021-05-09 16:48:37.426457;2021-05-09 15:28:00;368400.1131653055;1634381.3671875;1265981.2540221943;314.389028384463;46.34881022113539;11.13506621770007;532094.3573426467;163694.24417734117;-1.0;317.7871510578134;0.0002510204239187;1.0;
