;FInal fit type;Reduced chi sq;c1;c1 err;Gamma1;Gamma1 err;Gamma2;Gamma2 err;Break point [MeV];Break point err [MeV];Exponential cutoff point [MeV];Cutoff err [MeV];Alpha
0;broken;2.5879859826747835;293.57187749757605;96.86282180274418;-3.1719406686549796;0.23936931740365588;-5.410748503573515;0.4646516918422027;0.02936597321437768;0.00392535785763499;;;17.48059095173202
