;Plot Start;Plot end;Injection time at Sun;Background start;Background end;Bg distance from window [min];Bg period [min];Travel distance first slope [AU];Travel distance second slope [AU];Fixed window [min];data type;Averaging mode;Averaging [min];Masking;Ion contamination corection;Distance of s/c [AU];Length of Parker Spiral [AU];Travel time 4keV [min];Traveltime 10MeV [min];Traveltimeof light at distance D [min]
0;2022-03-10-1600;2022-03-11-0100;2022-03-10-2100;;;120;60;0.46;;60;l2;mean;2;True;True;0.46;0.4728236375229988;31.61161859851112;3.9370091858960383;3.8257033425137066
