Plot_period;Averaging;Ion_contamination_correction;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-10-28-1200;Mean;True;0;0.03295087252259035;0.0017508725225903535;0.0018491274774096456;2021-10-28 12:45:24.668337842;2021-10-28 14:45:24.668337842;2021-10-28 15:45:24.668337842;2021-10-28 17:45:24.668337842;2021-10-28 17:32:00;317.99165732125033;253590.73498483695;253272.7433275157;9684.477988081264;44.40831692818698;709.3210762264114;106228.13602775807;105910.14437043681;296.6142214955481;9684.579805042804;0.03823774985735177;1.0
2021-10-28-2000;Resampled to 2min;;1;0.03489555845662883;0.0018955584566288305;0.00200444154337117;2021-10-28 12:44:54.751233669;2021-10-28 14:44:54.751233669;2021-10-28 15:44:54.751233669;2021-10-28 17:44:54.751233669;2021-10-28 17:32:00;435.5569103382292;413679.65488259867;413244.09797226044;12641.586436457163;53.06607613959751;1088.8539016542886;174852.20696046622;174416.650050128;459.56917679511736;12641.697814726254;0.030591357206933043;1.0
;;;2;0.036364818162614256;0.001564818162614258;0.0016351818373857435;2021-10-28 12:44:33.809000804;2021-10-28 14:44:33.809000804;2021-10-28 15:44:33.809000804;2021-10-28 17:44:33.809000804;2021-10-28 17:32:00;225.64207214531947;154775.91178082748;154550.26970868214;6259.886718757389;30.96745511788368;629.3241083171449;64454.767978483906;64229.12590633859;261.5390931713492;6259.963315783219;0.04050438299190851;1.0
;;;3;0.03927849284277593;0.0012784928427759315;0.0013215071572240666;2021-10-28 12:43:55.926910883;2021-10-28 14:43:55.926910883;2021-10-28 15:43:55.926910883;2021-10-28 17:43:55.926910883;2021-10-28 17:32:00;212.87787794267896;164592.26479801035;164379.38692006769;6210.261984328605;28.93177272604513;672.5062220704127;68208.61657546433;67995.73869752165;278.18303867134546;6210.329376246491;0.0377804631870684;1.0
;;;4;0.041879828079876356;0.0012798280798763592;0.0013201719201236459;2021-10-28 12:43:25.621233382;2021-10-28 14:43:25.621233382;2021-10-28 15:43:25.621233382;2021-10-28 17:43:25.621233382;2021-10-28 17:26:00;177.53894554212508;174329.95359364964;174152.41464810751;6184.605606667692;25.575529659584188;756.9487994873588;74724.91319225676;74547.37424671464;324.0181627972546;6184.658488368037;0.03551290690321327;1.0
;;;5;0.04452954075667074;0.001329540756670737;0.001370459243329264;2021-10-28 12:42:57.627999965;2021-10-28 14:42:57.627999965;2021-10-28 15:42:57.627999965;2021-10-28 17:42:57.627999965;2021-10-28 17:26:00;197.47226093964863;221728.7429381025;221531.27067716286;6814.906831299683;26.339743360632;1270.686627890337;95196.84076029406;94999.3684993544;544.9091987833766;6814.957732911877;0.03076296051604969;1.0
;;;6;0.04776222356632907;0.00186222356632907;0.0019377764336709277;2021-10-28 12:42:26.810260530;2021-10-28 14:42:26.810260530;2021-10-28 15:42:26.810260530;2021-10-28 17:42:26.810260530;2021-10-28 17:12:00;157.11594793084333;124558.14666552418;124401.03071759334;4335.8119836104115;19.946222888600474;786.2345931986727;55530.951869955774;55373.83592202493;349.9715806924271;4335.85786310243;0.03485387410451121;1.0
;;;7;0.051468534076656976;0.0017685340766569746;0.0018314659233430244;2021-10-28 12:41:55.268096817;2021-10-28 14:41:55.268096817;2021-10-28 15:41:55.268096817;2021-10-28 17:41:55.268096817;2021-10-28 17:26:00;85.0866770204075;134880.09225177244;134795.00557475202;4465.420729641729;14.565049596743245;1100.9135948463265;56443.72532285379;56358.63864583338;460.298890212377;4465.444483294336;0.03312767015553834;1.0
;;;8;0.05560035971106662;0.002300359711066617;0.0023996402889333857;2021-10-28 12:41:24.063622961;2021-10-28 14:41:24.063622961;2021-10-28 15:41:24.063622961;2021-10-28 17:41:24.063622961;2021-10-28 17:32:00;52.31430757150134;76823.68855121887;76771.37424364737;2963.358905999661;10.068183857652398;935.5337990072043;30913.251500275634;30860.937192704132;376.0705093175046;2963.376009569778;0.038600012553702455;1.0
;;;9;0.06030422870744639;0.0023042287074463846;0.002395771292553618;2021-10-28 12:40:52.712616605;2021-10-28 14:40:52.712616605;2021-10-28 15:40:52.712616605;2021-10-28 17:40:52.712616605;2021-10-28 17:36:00;76.70713479578859;99138.80799575213;99062.10086095634;3316.659886565434;11.975862223576902;1200.442036720303;44868.82374720964;44792.11661241385;542.7942596401372;3316.6815078370482;0.03348083150883652;1.0
