Plot_period;Averaging;Ion_contamination_correction;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-05-22-0000;Mean;True;0;0.03295087252259035;0.0017508725225903535;0.0018491274774096456;2021-05-22 00:53:03.043651;2021-05-22 01:33:03.043651;2021-05-22 02:53:03.043651;2021-05-22 03:33:03.043651;2021-05-22 03:15:00;385.48421505535356;879.0407223009555;493.55650724560195;362.0405587561503;84.66281353417973;1.4765569424655207;329.04871291940447;-56.43550213594909;-1.0;371.80795873675;0.7533239928528227;1.0
2021-05-22-0500;Resampled to 5min;;1;0.03489555845662883;0.0018955584566288305;0.00200444154337117;2021-05-22 00:52:27.517090;2021-05-22 01:32:27.517090;2021-05-22 02:52:27.517090;2021-05-22 03:32:27.517090;2021-05-22 03:00:00;287.3457063752862;767.7831733011911;480.4374669259049;345.3502998380741;74.77166441577384;3.739381316862359;402.12406790244466;114.77836152715844;-1.0;353.35199362357184;0.7354796783117401;1.0
;;;2;0.036364818162614256;0.001564818162614258;0.0016351818373857435;2021-05-22 00:52:02.648188;2021-05-22 01:32:02.648188;2021-05-22 02:52:02.648188;2021-05-22 03:32:02.648188;2021-05-22 02:55:00;124.30553026140798;500.6853563053994;376.37982604399144;226.1597887936815;39.981527627144416;3.1986479703521025;237.10202849246;112.79649823105201;-1.0;229.6666554347904;0.6101991646277738;1.0
;;;3;0.03927849284277593;0.0012784928427759315;0.0013215071572240666;2021-05-22 00:51:17.663207;2021-05-22 01:31:17.663207;2021-05-22 02:51:17.663207;2021-05-22 03:31:17.663207;2021-05-22 03:20:00;290.73447253417226;371.08557264355676;80.3511001093845;187.26049511923384;58.51677359678061;-1.0;161.09182015475875;-129.6426523794135;-1.0;196.19048352169753;2.441665182612524;1.0
;;;4;0.041879828079876356;0.0012798280798763592;0.0013201719201236459;2021-05-22 00:50:41.675215;2021-05-22 01:30:41.675215;2021-05-22 02:50:41.675215;2021-05-22 03:30:41.675215;2021-05-22 03:05:00;228.53656766031642;436.65995348175545;208.12338582143903;196.07148468947773;50.22893101556055;-1.0;249.59870015328437;21.062132492967947;-1.0;202.40299557887488;0.9725144283042175;1.0
;;;5;0.04452954075667074;0.001329540756670737;0.001370459243329264;2021-05-22 00:50:08.433250;2021-05-22 01:30:08.433250;2021-05-22 02:50:08.433250;2021-05-22 03:30:08.433250;2021-05-22 03:25:00;165.93496747181604;334.90740966796875;168.9724421961527;167.45369791666667;41.86601250713043;1.6906296367790963;165.12552676674562;-0.8094407050704149;-1.0;172.6079486849127;1.0215153810971123;1.0
;;;6;0.04776222356632907;0.00186222356632907;0.0019377764336709277;2021-05-22 00:49:31.837184;2021-05-22 01:29:31.837184;2021-05-22 02:49:31.837184;2021-05-22 03:29:31.837184;2021-05-22 02:55:00;149.6752897571461;177.42084378017722;27.745554023031133;104.47959857881422;33.715256386439165;-1.0;103.43715107059157;-46.23813868655452;-1.0;109.78481239403511;3.9568434028350823;1.0
;;;7;0.051468534076656976;0.0017685340766569746;0.0018314659233430244;2021-05-22 00:48:54.380865;2021-05-22 01:28:54.380865;2021-05-22 02:48:54.380865;2021-05-22 03:28:54.380865;2021-05-22 02:50:00;139.32475594072002;236.31684400621853;96.9920880654985;118.16140640086172;32.192726579494824;-1.0;101.4655661176764;-37.85918982304362;-1.0;122.46832083135507;1.2626629993639535;1.0
;;;8;0.05560035971106662;0.002300359711066617;0.0023996402889333857;2021-05-22 00:48:17.325552;2021-05-22 01:28:17.325552;2021-05-22 02:48:17.325552;2021-05-22 03:28:17.325552;2021-05-22 02:55:00;56.17828398005913;225.31959461681365;169.14131063675453;102.11049131113246;18.05031076939938;4.178424515652186;123.79885945828121;67.6205754782221;1.6704817367030294;103.69361674988849;0.6130590827250915;1.0
;;;9;0.06030422870744639;0.0023042287074463846;0.002395771292553618;2021-05-22 00:47:40.096232;2021-05-22 01:27:40.096232;2021-05-22 02:47:40.096232;2021-05-22 03:27:40.096232;2021-05-22 03:20:00;93.39116605063181;264.12308810164257;170.73192205101077;108.63259662025601;22.856894636587842;2.4652026856158527;114.72835697821176;21.337190927579954;-1.0;111.01116466773662;0.6502074324130729;1.0
;;;10;0.06495929494691272;0.00225929494691271;0.002340705053087283;2021-05-22 00:47:07.521725;2021-05-22 01:27:07.521725;2021-05-22 02:47:07.521725;2021-05-22 03:27:07.521725;2021-05-22 03:25:00;53.624513009108114;130.56849260890075;76.94397959979264;75.383899739822;17.206228009102308;1.7156477543168869;58.2597666924555;4.635253683347386;-1.0;77.3226139126501;1.0049209088849684;1.0
;;;11;0.07014007413740023;0.002840074137400228;0.0029599258625997715;2021-05-22 00:46:35.371415;2021-05-22 01:26:35.371415;2021-05-22 02:46:35.371415;2021-05-22 03:26:35.371415;2021-05-22 03:20:00;82.90534840579795;174.4016084541653;91.49626004836736;78.7780114124543;19.19508353222772;2.4480100061307484;73.33150719527832;-9.573841210519632;-1.0;81.08283612399102;0.8861874363075438;1.0
;;;12;0.0758965084835923;0.002796508483592308;0.0029034915164076885;2021-05-22 00:46:03.821623;2021-05-22 01:26:03.821623;2021-05-22 02:46:03.821623;2021-05-22 03:26:03.821623;2021-05-22 03:15:00;42.821115367084;135.67646523787815;92.85534987079416;69.69860801303564;13.772034862642736;3.738031166634943;42.08540798030236;-0.735707386781641;-1.0;71.04621667064787;0.7651278765252283;1.0
;;;13;0.08212965359722393;0.003329653597223939;0.0034703464027760617;2021-05-22 00:45:33.719588;2021-05-22 01:25:33.719588;2021-05-22 02:45:33.719588;2021-05-22 03:25:33.719588;2021-05-22 03:00:00;28.734409139170978;86.15562646003875;57.42121732086777;51.00978881902948;10.41179609881624;3.5529033873989686;50.109495795235105;21.375086656064127;-1.0;52.06154101988636;0.9066603504584078;1.0
;;;14;0.08941498755801512;0.003814987558015126;0.003985012441984875;2021-05-22 00:45:02.890839;2021-05-22 01:25:02.890839;2021-05-22 02:45:02.890839;2021-05-22 03:25:02.890839;2021-05-22 03:00:00;49.657408658732564;73.32978904105195;23.67238038231939;43.61882672547708;12.587923134680691;-1.0;36.40840821066328;-13.249000448069282;-1.0;45.39887502738171;1.9177993211569706;1.0
;;;15;0.09717376189074908;0.003773761890749086;0.003926238109250912;2021-05-22 00:44:34.241796;2021-05-22 01:24:34.241796;2021-05-22 02:44:34.241796;2021-05-22 03:24:34.241796;2021-05-22 03:05:00;43.43644793177569;74.37599862057867;30.93955068880298;43.549006068382745;11.758485142518412;-1.0;36.23257170379476;-7.203876227980928;-1.0;45.10851252691518;1.457956289689751;1.0
;;;16;0.10588668471531253;0.004786684715312531;0.005013315284687472;2021-05-22 00:44:06.212233;2021-05-22 01:24:06.212233;2021-05-22 02:44:06.212233;2021-05-22 03:24:06.212233;2021-05-22 02:50:00;26.782774489457672;39.78081667262138;12.998042183163705;28.130117212131683;8.249988963920657;-1.0;25.96015368752567;-0.822620801932004;-1.0;29.314941792080702;2.2553351788665674;1.0
;;;17;0.11521601451187244;0.00431601451187244;0.004483985488127562;2021-05-22 00:43:40.113084;2021-05-22 01:23:40.113084;2021-05-22 02:43:40.113084;2021-05-22 03:23:40.113084;2021-05-22 03:15:00;13.03946240849907;62.679188499830566;49.6397260913315;37.735485857661054;6.090117380107967;3.089134463225046;15.060340894588862;2.020878486089792;-1.0;38.22376777107708;0.7700237447070045;1.0
;;;18;0.1249833988976136;0.005283398897613603;0.005516601102386401;2021-05-22 00:43:16.285290;2021-05-22 01:23:16.285290;2021-05-22 02:43:16.285290;2021-05-22 03:23:16.285290;2021-05-22 03:20:00;26.012467958757718;52.33364853036891;26.321180571611194;30.732496145589987;7.685710550865174;1.6158011018384335;14.376206170638902;-11.636261788118816;-1.0;31.6789593580721;1.2035538934845331;1.0
;;;19;0.13627233761846166;0.005772337618461659;0.006027662381538346;2021-05-22 00:42:52.334939;2021-05-22 01:22:52.334939;2021-05-22 02:42:52.334939;2021-05-22 03:22:52.334939;2021-05-22 02:50:00;19.45281651910827;48.15074253828604;28.697926019177768;27.799993490784598;6.350874266413056;1.3020758376113744;21.082272193154235;1.629455674045964;-1.0;28.516192628670705;0.9936673684925658;1.0
;;;20;0.14808251078368437;0.005782510783684358;0.006017489216315619;2021-05-22 00:42:30.598469;2021-05-22 01:22:30.598469;2021-05-22 02:42:30.598469;2021-05-22 03:22:30.598469;2021-05-22 03:00:00;17.19499210828899;28.79543356558861;11.60044145729962;22.51324256743818;5.958974858825973;-1.0;9.06036914525427;-8.134622963034719;-1.0;23.288526622962443;2.007555204574396;1.0
;;;21;0.16085207490113393;0.006752074901133942;0.007047925098866065;2021-05-22 00:42:10.168879;2021-05-22 01:22:10.168879;2021-05-22 02:42:10.168879;2021-05-22 03:22:10.168879;2021-05-22 03:20:00;12.883039953002061;26.78605314886533;13.90301319586327;19.19339403997134;4.807304051562058;1.2781489406725668;9.450937494651162;-3.432102458350899;-1.0;19.786271680581272;1.423164273948076;1.0
;;;22;0.1755267785837819;0.007626778583781912;0.00797322141621809;2021-05-22 00:41:49.858180;2021-05-22 01:21:49.858180;2021-05-22 02:41:49.858180;2021-05-22 03:21:49.858180;2021-05-22 02:50:00;8.077640232455911;11.740388598922882;3.662748366466971;11.74039632161724;3.608157524343641;-1.0;0.8439969891835977;-7.233643243272313;-1.0;12.282333105282614;3.353310649928692;1.0
;;;23;0.1913328252025773;0.007832825202577304;0.00816717479742271;2021-05-22 00:41:31.014057;2021-05-22 01:21:31.014057;2021-05-22 02:41:31.014057;2021-05-22 03:21:31.014057;2021-05-22 03:15:00;12.461926276735046;23.249582538905287;10.787656262170241;16.646477148722195;4.42676583160179;-1.0;9.71411891411874;-2.747807362616305;-1.0;17.22502415646397;1.5967346138816134;1.0
;;;24;0.2085927851101279;0.009092785110127899;0.009507214889872079;2021-05-22 00:41:13.300333;2021-05-22 01:21:13.300333;2021-05-22 02:41:13.300333;2021-05-22 03:21:13.300333;2021-05-22 02:50:00;7.711374708168362;9.739740614391527;2.028365906223165;9.739753417977571;3.242047705554996;-1.0;6.740001662684786;-0.9713730454835767;-1.0;10.265167800289491;5.060806715787944;1.0
;;;25;0.22740164907053773;0.009301649070537737;0.00969835092946228;2021-05-22 00:40:56.710401;2021-05-22 01:20:56.710401;2021-05-22 02:40:56.710401;2021-05-22 03:20:56.710401;2021-05-22 02:50:00;5.23173447609143;9.746589660644531;4.5148551845531015;9.74658935546875;2.7511487301338278;-1.0;6.728912184691443;1.497177708600013;-1.0;10.12742925916808;2.2431349058143786;1.0
;;;26;0.2472334524290756;0.010133452429075596;0.010566547570924373;2021-05-22 00:40:41.664293;2021-05-22 01:20:41.664293;2021-05-22 02:40:41.664293;2021-05-22 03:20:41.664293;2021-05-22 03:00:00;4.567265117296677;32.001791753483275;27.434526636186597;17.51781610626682;2.459131900587874;2.695401269811777;11.382497579955674;6.815232462658996;0.669586411222545;17.68957915942237;0.6447925781263352;1.0
;;;27;0.2694851758446093;0.011685175844609319;0.012214824155390713;2021-05-22 00:40:27.165332;2021-05-22 01:20:27.165332;2021-05-22 02:40:27.165332;2021-05-22 03:20:27.165332;2021-05-22 03:05:00;3.8799506494352993;7.6621178960182075;3.782167246582908;7.663186911990894;2.1760251059989573;-1.0;3.2295870124004264;-0.6503636370348729;-1.0;7.96614831082414;2.1062390400692492;1.0
;;;28;0.29364667544516826;0.011946675445168253;0.012453324554831724;2021-05-22 00:40:13.695326;2021-05-22 01:20:13.695326;2021-05-22 02:40:13.695326;2021-05-22 03:20:13.695326;2021-05-22 03:15:00;3.812004789721805;15.17821438637551;11.366209596653706;10.733254407107736;2.1679295166887993;1.781508966180788;3.2119058230636877;-0.6000989666581171;-1.0;10.950007696665248;0.9633825246271202;1.0
;;;29;0.3196979668374511;0.013597966837451125;0.014202033162548866;2021-05-22 00:40:01.278731;2021-05-22 01:20:01.278731;2021-05-22 02:40:01.278731;2021-05-22 03:20:01.278731;2021-05-22 03:15:00;5.549036040868082;14.802919618194734;9.25388357732665;10.467281901171933;2.4851399664292537;1.03448407006112;6.0037283165925714;0.4546922757244891;-1.0;10.758248512250752;1.1625657943882082;1.0
;;;30;0.34962950390377523;0.015729503903775255;0.01647049609622475;2021-05-22 00:39:49.147510;2021-05-22 01:19:49.147510;2021-05-22 02:39:49.147510;2021-05-22 03:19:49.147510;2021-05-22 02:50:00;1.6655962357397949;7.556180000305176;5.890583764565381;7.556180013020834;1.712039705930837;1.2547140674550612;3.6448817759767054;1.9792855402369105;0.42159444803835583;7.747705230831854;1.3152695115614734;1.0
;;;31;0.38214825657066653;0.016048256570666553;0.016751743429333443;2021-05-22 00:39:38.005062;2021-05-22 01:19:38.005062;2021-05-22 02:39:38.005062;2021-05-22 03:19:38.005062;2021-05-22 03:10:00;2.154712264896104;34.8673135418548;32.712601276958694;17.522610216563677;1.9942417238479844;5.8984559537033165;7.568336414427034;5.41362414953093;0.9761383182450939;17.635727057730225;0.5391111183246698;1.0
;;;32;0.41646334772702387;0.017563347727023892;0.01833665227297615;2021-05-22 00:39:28.054118;2021-05-22 01:19:28.054118;2021-05-22 02:39:28.054118;2021-05-22 03:19:28.054118;2021-05-22 02:50:00;5.471751518971142;19.967851638793945;14.496100119822803;14.119404296875;2.8254673974689335;1.8499583403201099;5.944835113322518;0.47308359435137604;-1.0;14.399334835775301;0.9933247367741908;1.0
;;;33;0.4527302949880867;0.01793029498808668;0.018669705011913285;2021-05-22 00:39:19.126932;2021-05-22 01:19:19.126932;2021-05-22 02:39:19.126932;2021-05-22 03:19:19.126932;2021-05-22 02:55:00;7.511578883315954;12.323987850249585;4.812408966933631;12.324042968874625;3.4464369113226785;-1.0;5.521485425431861;-1.9900934578840932;-1.0;12.796873152547677;2.6591408254111;1.0
