;Plot_period;Averaging;Ion_masking;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan;Ion_contamination_correction;Unnamed: 2
0;2021-05-23-0700;Resampled to 5min;;0.004575183056447;0.000205183056447;0.0002148169435529;2021-05-23 04:28:26.296441;2021-05-23 05:08:26.296441;2021-05-23 05:28:26.296441;2021-05-23 06:08:26.296441;2021-05-23 06:00:00;5835323.614104167;12672092.257333333;6836768.643229166;210.25942794259487;61.50410161839542;10.50524046561401;9426492.625999998;3591169.011895832;-1.0;219.07026624951445;3.204295445429062e-05;1.0;;
1;;;;0.0047605881989518;0.0002005881989518;0.0002094118010481;2021-05-23 04:27:17.102071;2021-05-23 05:07:17.102071;2021-05-23 05:27:17.102071;2021-05-23 06:07:17.102071;2021-05-23 06:00:00;5049831.81675;11589806.046;6539974.22925;208.00492198561463;60.14352894501753;13.112335543399062;8839781.1075;3789949.29075;-1.0;216.52549883143507;3.3108004900543176e-05;1.0;;
2;;;;0.0050643163408302;0.0002343163408302;0.0002456836591697;2021-05-23 04:25:32.107947;2021-05-23 05:05:32.107947;2021-05-23 05:25:32.107947;2021-05-23 06:05:32.107947;2021-05-23 06:00:00;4127273.609916667;9189306.965714289;5062033.3557976205;115.338059148383;48.849454551994775;13.293421332175978;7496498.525452621;3369224.9155359543;-1.0;125.25628566320852;2.4744263196083182e-05;1.0;;
3;;;;0.0053566314041569;0.0001866314041569;0.000193368595843;2021-05-23 04:23:59.653513;2021-05-23 05:03:59.653513;2021-05-23 05:23:59.653513;2021-05-23 06:03:59.653513;2021-05-23 06:00:00;3526495.05225;9097950.753333334;5571455.701083334;206.44439981846665;58.10158915665059;19.671844923692586;6874263.570833333;3347768.5185833327;-1.0;214.46464715410585;3.8493467176343975e-05;1.0;;
4;;;;0.0055867700865526;0.0001867700865526;0.0001932299134473;2021-05-23 04:22:52.054753;2021-05-23 05:02:52.054753;2021-05-23 05:22:52.054753;2021-05-23 06:02:52.054753;2021-05-23 06:00:00;3054357.4027500004;8355398.8995;5301041.49675;202.6231759490286;55.897513485097136;21.279991440743675;6385166.21503125;3330808.81228125;13.370878733840126;210.19201565589407;3.965107909167662e-05;1.0;;
5;;;;0.0058369084282691;0.0001869084282691;0.0001930915717308;2021-05-23 04:21:43.188434;2021-05-23 05:01:43.188434;2021-05-23 05:21:43.188434;2021-05-23 06:01:43.188434;2021-05-23 05:55:00;2577228.9865520834;7134015.975;4556786.988447916;219.63552551454936;60.6023642930265;21.15164002970537;5723303.072635418;3146074.0860833344;14.603409539291343;227.8429516705684;5.0000790523713685e-05;1.0;;
6;;;;0.0062145635405875;0.0002545635405875;0.0002654364594124;2021-05-23 04:20:07.246304;2021-05-23 05:00:07.246304;2021-05-23 05:20:07.246304;2021-05-23 06:00:07.246304;2021-05-23 05:55:00;2200702.8487812504;6394488.232;4193785.383218749;202.58284398288896;54.83991976039857;26.27368917693209;5277739.898080128;3077037.049298878;19.277361054926946;209.87430875531783;5.0044122332802434e-05;1.0;;
7;;;;0.0065975449979518;0.0001775449979518;0.0001824550020481;2021-05-23 04:18:38.539711;2021-05-23 04:58:38.539711;2021-05-23 05:18:38.539711;2021-05-23 05:58:38.539711;2021-05-23 05:45:00;1793024.9820703126;5816304.79875;4023279.8166796872;227.19982760677516;59.93423080176479;18.55531169236918;4263434.543671874;2470409.561601561;11.39349523572438;234.9720700133264;5.840311405614412e-05;1.0;;
8;;;;0.0068825140755395;0.0001825140755395;0.0001874859244604;2021-05-23 04:17:37.426457;2021-05-23 04:57:37.426457;2021-05-23 05:17:37.426457;2021-05-23 05:57:37.426457;2021-05-23 05:45:00;1618735.141933594;5967501.401250001;4348766.259316407;228.2044428615856;59.09268277414185;27.53982060272032;4103024.684414063;2484289.5424804688;15.7324823284204;235.73123021613415;5.420646136386952e-05;1.0;;
9;;;;0.0094275447492971;0.0003675447492971;0.0003824552507028;2021-05-23 04:10:41.881849;2021-05-23 04:50:41.881849;2021-05-23 05:10:41.881849;2021-05-23 05:50:41.881849;2021-05-23 05:35:00;624865.4732929688;3675974.308706896;3051108.835413928;153.53053691611998;36.00717883660965;35.63918204485652;2200604.795080549;1575739.3217875808;18.405787395259427;157.69636233446752;5.168493516327604e-05;1.0;;
10;;;;0.0100275869480149;0.0002175869480149;0.000222413051985;2021-05-23 04:09:27.962915;2021-05-23 04:49:27.962915;2021-05-23 05:09:27.962915;2021-05-23 05:49:27.962915;2021-05-23 05:35:00;540264.7618177084;3385309.7984166667;2845045.036598958;174.80606588317764;39.07983551202446;35.616043510499175;1795411.4026770834;1255146.640859375;15.712706406343557;179.1211718731226;6.295899346719965e-05;1.0;;
11;;;;0.010467688379007;0.000217688379007;0.0002223116209929;2021-05-23 04:08:37.874831;2021-05-23 04:48:37.874831;2021-05-23 05:08:37.874831;2021-05-23 05:48:37.874831;2021-05-23 05:35:00;466091.1267626953;3298371.6346875;2832280.507924805;175.3038450921538;37.95330577927591;40.91641916101913;1671988.631088867;1205897.504326172;17.4209466944319;179.36524614224763;6.332891309331062e-05;1.0;;
12;;;;0.0111883823674381;0.0004983823674381;0.0005216176325618;2021-05-23 04:07:22.390747;2021-05-23 04:47:22.390747;2021-05-23 05:07:22.390747;2021-05-23 05:47:22.390747;2021-05-23 05:35:00;373980.81928515626;2566608.810517241;2192627.991232085;133.14089497512853;29.78592136682276;37.63973984433468;1384914.8455841865;1010934.02629903;17.35419501248793;136.43203079353745;6.22230635288357e-05;1.0;;
13;;;;0.0119573868382686;0.0002473868382686;0.0002526131617313;2021-05-23 04:06:09.575048;2021-05-23 04:46:09.575048;2021-05-23 05:06:09.575048;2021-05-23 05:46:09.575048;2021-05-23 05:35:00;300583.07792057295;2039429.7973333332;1738846.7194127603;150.54416702261014;33.020185772839184;33.58174707022709;1131647.4486679689;831064.3707473959;16.05005960901586;154.12293435113526;8.863514686515056e-05;1.0;;
14;;;;0.0124672892001429;0.0002572892001429;0.000262710799857;2021-05-23 04:05:25.095473;2021-05-23 04:45:25.095473;2021-05-23 05:05:25.095473;2021-05-23 05:45:25.095473;2021-05-23 05:30:00;276186.7203691406;1797329.14075;1521142.4203808594;142.782967770241;31.68214551250969;28.5213511308627;1020641.4366328124;744454.7162636719;13.95849203802148;146.25571520304263;9.6148600711841e-05;1.0;;
15;;;;0.0132877801005284;0.0005577801005284;0.0005822198994715;2021-05-23 04:04:19.035654;2021-05-23 04:44:19.035654;2021-05-23 05:04:19.035654;2021-05-23 05:44:19.035654;2021-05-23 05:25:00;225076.5383066406;1512316.34125;1287239.8029433594;112.53821713972675;25.010200856632224;32.370901118806984;752121.5217226563;527044.9834160157;13.253879350461494;115.28382568199832;8.955893487630991e-05;1.0;;
16;;;;0.0141570300557708;0.0002870300557708;0.0002929699442291;2021-05-23 04:03:15.491235;2021-05-23 04:43:15.491235;2021-05-23 05:03:15.491235;2021-05-23 05:43:15.491235;2021-05-23 05:25:00;178591.4254583333;1286762.413333333;1108170.987875;125.65638482636533;27.598932617976843;41.42162900186184;602382.361875;423790.9364166666;15.840615874869716;128.6515764741468;0.0001160936154093;1.0;;
17;;;;0.0147665331069956;0.0003165331069956;0.0003234668930043;2021-05-23 04:02:34.366589;2021-05-23 04:42:34.366589;2021-05-23 05:02:34.366589;2021-05-23 05:42:34.366589;2021-05-23 05:25:00;162997.14341162104;1134747.2049375;971750.061525879;118.28822728034456;25.908589628223396;32.79875116593177;528371.3894135742;365374.2460019532;12.332202951693723;121.09236032735564;0.0001246126603143;1.0;;
18;;;;0.0157457518080274;0.0006557518080274;0.0006842481919725;2021-05-23 04:01:33.436113;2021-05-23 04:41:33.436113;2021-05-23 05:01:33.436113;2021-05-23 05:41:33.436113;2021-05-23 05:25:00;125166.35871988934;810486.2343229166;685319.8756030273;88.07536331133022;19.222931493179225;33.78400124103746;388278.5161747233;263112.157454834;12.970558377815252;90.14871445347558;0.0001315425360663;1.0;;
19;;;;0.0168057043886889;0.0003757043886889;0.000384295611311;2021-05-23 04:00:33.668425;2021-05-23 04:40:33.668425;2021-05-23 05:00:33.668425;2021-05-23 05:40:33.668425;2021-05-23 05:25:00;99348.94971556916;581872.3844270833;482523.43471151416;91.11627234925456;20.6992025926718;25.05565462862708;308533.7759326172;209184.82621704804;10.862193174881382;93.43785140292988;0.0001936441728654;1.0;;
20;;;;0.0179386956047534;0.0007486956047534;0.0007813043952465;2021-05-23 03:59:35.825724;2021-05-23 04:39:35.825724;2021-05-23 04:59:35.825724;2021-05-23 05:39:35.825724;2021-05-23 05:25:00;86535.32499511717;419026.36309895833;332491.0381038411;72.50371720311227;16.931700993514653;26.753265931688883;221960.74269205728;135425.4176969401;10.89675148604984;74.45449285840756;0.0002239293223751;1.0;;
