Plot_period;Averaging;Ion_masking;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-05-22-0400;Mean;True;0;0.0043233436134547535;0.00023334361345475358;0.0002466563865452468;2021-05-22 05:56:07.354413;2021-05-22 06:46:07.354413;2021-05-22 07:26:07.354413;2021-05-22 08:16:07.354413;2021-05-22 07:48:00;1511801.629304545;11309077.2;9797275.570695454;115.7056298941623;46.60437596119939;7.6653275559092675;5543710.2950598765;4031908.6657553315;3.154540298015714;124.73876962651862;1.2731985410273002e-05;0.92
2021-05-22-0900;Resampled to 2min;;1;0.004575183056447031;0.00020518305644703135;0.00021481694355296888;2021-05-22 05:54:26.296441;2021-05-22 06:44:26.296441;2021-05-22 07:24:26.296441;2021-05-22 08:14:26.296441;2021-05-22 07:58:00;1400963.3036870435;19560382.87142857;18159419.56774153;280.425581072694;53.03319090562155;17.15143433373599;7088985.332082144;5688022.0283951005;5.3722937533842945;285.39626111354397;1.5716155466803747e-05;1.0
;;;2;0.004760588198951889;0.0002005881989518895;0.00020941180104811028;2021-05-22 05:53:17.102071;2021-05-22 06:43:17.102071;2021-05-22 07:23:17.102071;2021-05-22 08:13:17.102071;2021-05-22 07:58:00;1211766.3000410232;18738538.84;17526772.539958976;321.53768207092486;51.70866477859357;20.937514206581685;6626665.192721876;5414898.892680854;6.468648020291714;325.66895308691636;1.8581227795615508e-05;1.0
;;;3;0.005064316340830221;0.00023431634083022086;0.00024568365916977867;2021-05-22 05:51:32.107947;2021-05-22 06:41:32.107947;2021-05-22 07:21:32.107947;2021-05-22 08:11:32.107947;2021-05-22 07:48:00;1054325.6938569192;9320052.120000001;8265726.426143082;79.58344970703125;41.81112252209836;10.800850276468287;4764835.494975657;3710509.801118738;4.848534629031028;89.89825044921338;1.0876025386574682e-05;0.92
;;;4;0.005356631404156907;0.0001866314041569072;0.00019336859584309293;2021-05-22 05:49:59.653513;2021-05-22 06:39:59.653513;2021-05-22 07:19:59.653513;2021-05-22 08:09:59.653513;2021-05-22 07:58:00;1012030.7141879925;17100610.28;16088579.565812008;223.87634573754417;48.95255441928108;27.25742630061027;6225662.302453032;5213631.588265039;8.832984801072804;229.16581500077424;1.4244005448917826e-05;1.0
;;;5;0.005586770086552695;0.00018677008655269486;0.00019322991344730527;2021-05-22 05:48:52.054753;2021-05-22 06:38:52.054753;2021-05-22 07:18:52.054753;2021-05-22 08:08:52.054753;2021-05-22 07:56:00;845929.5844126701;13718190.942000002;12872261.357587332;328.53519853587943;47.005098134609106;24.023206457501527;5718755.071951877;4872825.487539208;9.094042566928646;331.88078571627784;2.578263263126307e-05;1.0
;;;6;0.005836908428269198;0.00018690842826919827;0.00019309157173080186;2021-05-22 05:47:43.188434;2021-05-22 06:37:43.188434;2021-05-22 07:17:43.188434;2021-05-22 08:07:43.188434;2021-05-22 07:58:00;758987.3622253472;13662917.276000002;12903929.913774654;264.1181599316988;50.55697379537861;29.82697912998429;5343696.499029167;4584709.13680382;10.597393557951705;268.913387552671;2.0839650350674333e-05;1.0
;;;7;0.0062145635405875446;0.00025456354058754453;0.0002654364594124551;2021-05-22 05:46:07.246304;2021-05-22 06:36:07.246304;2021-05-22 07:16:07.246304;2021-05-22 08:06:07.246304;2021-05-22 07:50:00;589257.8138375;7799395.5600000005;7210137.7461625;98.16975646972656;45.02067380200738;19.215261949199206;4232712.298776043;3643454.4849385424;9.709929933771463;108.00075071457685;1.4979013510811055e-05;0.96
;;;8;0.00659754499795189;0.0001775449979518895;0.00018245500204810972;2021-05-22 05:44:38.539711;2021-05-22 06:34:38.539711;2021-05-22 07:14:38.539711;2021-05-22 08:04:38.539711;2021-05-22 07:58:00;530669.1396970527;9460285.312500002;8929616.17280295;405.97145495741285;48.51769369131363;31.954116307128093;4555186.365374999;4024517.2256779466;14.401502709716906;408.8603537167217;4.578700201717439e-05;1.0
;;;9;0.006882514075539548;0.00018251407553954765;0.00018748592446045202;2021-05-22 05:43:37.426457;2021-05-22 06:33:37.426457;2021-05-22 07:13:37.426457;2021-05-22 08:03:37.426457;2021-05-22 07:48:00;505328.3320171266;7742077.931250001;7236749.599232875;386.0758276822157;46.83385498577379;27.91739758337084;4199928.4526484385;3694600.120631312;14.252755199678022;388.90610009787247;5.374043895882457e-05;1.0
;;;10;0.007992058558344027;0.0009420585583440272;0.0010679414416559733;2021-05-22 05:40:11.687210;2021-05-22 06:30:11.687210;2021-05-22 07:10:11.687210;2021-05-22 08:00:11.687210;2021-05-22 07:52:00;299143.90896999295;1849730.00625;1550586.097280007;48.34633255004883;25.692314151272384;8.793182004265432;824381.9715234375;525238.0625534446;2.9785600991146852;54.74909019780677;3.530864251514059e-05;0.4
;;;11;0.009427544749297136;0.00036754474929713565;0.0003824552507028633;2021-05-22 05:36:41.881849;2021-05-22 06:26:41.881849;2021-05-22 07:06:41.881849;2021-05-22 07:56:41.881849;2021-05-22 07:36:00;176446.76514109698;4472377.635000001;4295930.869858904;130.90008202913063;27.248008145073737;48.147889703465125;2022720.0805884034;1846273.3154473065;20.692643026056757;133.70596629585057;3.1123863569117914e-05;0.96
;;;12;0.010027586948014961;0.0002175869480149622;0.00022241305198503897;2021-05-22 05:35:27.962915;2021-05-22 06:25:27.962915;2021-05-22 07:05:27.962915;2021-05-22 07:55:27.962915;2021-05-22 07:38:00;158772.2419690325;5252305.930833333;5093533.688864301;309.16473890334277;28.787401774034183;70.06292596881816;1928794.0014118894;1770021.759442857;24.347125408469257;310.50209384490756;6.09600550053768e-05;1.0
;;;13;0.010467688379007087;0.00021768837900708674;0.00022231162099291268;2021-05-22 05:34:37.874831;2021-05-22 06:24:37.874831;2021-05-22 07:04:37.874831;2021-05-22 07:54:37.874831;2021-05-22 07:38:00;133345.00573881398;5052529.828125001;4919184.822386187;305.93756516173505;27.259842321383747;69.12836774133648;1798278.3081362746;1664933.3023974607;23.39699071056652;307.1496260464557;6.243913110332461e-05;1.0
;;;14;0.01118838236743811;0.0004983823674381098;0.0005216176325618903;2021-05-22 05:33:22.390747;2021-05-22 06:23:22.390747;2021-05-22 07:03:22.390747;2021-05-22 07:53:22.390747;2021-05-22 07:38:00;108124.41128686079;3352517.835;3244393.4237131393;67.95313781738281;21.934728855418903;65.80471696005345;1336690.6499125974;1228566.2386257367;24.91851111784038;71.40561090831005;2.2008924807456875e-05;0.96
;;;15;0.011957386838268635;0.00024738683826863554;0.0002526131617313649;2021-05-22 05:32:09.575048;2021-05-22 06:22:09.575048;2021-05-22 07:02:09.575048;2021-05-22 07:52:09.575048;2021-05-22 07:36:00;86852.06515357955;3786497.6350000002;3699645.5698464205;274.44822436288734;22.77668136722893;86.63946779927329;1280766.8522925663;1193914.7871389869;27.95947336103833;275.3917302136105;7.44373278505818e-05;1.0
;;;16;0.012467289200142909;0.0002572892001429083;0.00026271079985709135;2021-05-22 05:31:25.095473;2021-05-22 06:21:25.095473;2021-05-22 07:01:25.095473;2021-05-22 07:51:25.095473;2021-05-22 07:36:00;79198.54481976562;3384762.205;3305563.6601802344;261.4278313427955;21.54825693137653;108.73852937571256;1176247.5782398437;1097049.033420078;36.088095952943135;262.3143884299482;7.935541874139724e-05;1.0
;;;17;0.013287780100528456;0.0005577801005284561;0.0005822198994715443;2021-05-22 05:30:19.035654;2021-05-22 06:20:19.035654;2021-05-22 07:00:19.035654;2021-05-22 07:50:19.035654;2021-05-22 07:36:00;63318.927087708355;2701838.895;2638519.9679122916;196.17772302006946;17.57781211218522;104.41303542370169;1006869.220665026;943550.2935773176;37.338716941863794;196.96364763069957;7.464929203721187e-05;1.0
;;;18;0.014157030055770879;0.0002870300557708781;0.0002929699442291208;2021-05-22 05:29:15.491235;2021-05-22 06:19:15.491235;2021-05-22 06:59:15.491235;2021-05-22 07:49:15.491235;2021-05-22 07:36:00;51158.81264070707;2294361.04;2243202.227359293;228.86830054890626;18.436608006437492;99.46057592025375;837181.2985793941;786022.4859386871;34.851182021945085;229.60968514182392;0.00010235799623474937;1.0
;;;19;0.014766533106995695;0.0003165331069956961;0.00032346689300430387;2021-05-22 05:28:34.366589;2021-05-22 06:18:34.366589;2021-05-22 06:58:34.366589;2021-05-22 07:48:34.366589;2021-05-22 07:32:00;48337.676198437504;1907614.3012499998;1859276.6250515622;210.86230724139708;16.93006405211263;89.31176717652865;771375.3530811861;723037.6768827486;34.731664878441286;211.54087000854935;0.00011377589927086982;1.0
;;;20;0.01574575180802746;0.0006557518080274605;0.0006842481919725404;2021-05-22 05:27:33.436113;2021-05-22 06:17:33.436113;2021-05-22 06:57:33.436113;2021-05-22 07:47:33.436113;2021-05-22 07:32:00;38689.63644152659;1497497.9677083332;1458808.3312668065;156.75710907952768;13.72249636624963;113.4826463322443;621984.9962218424;583295.3597803158;45.375324230364804;157.35659551951636;0.00010786653198153204;1.0
;;;21;0.016805704388688978;0.00037570438868897785;0.0003842956113110224;2021-05-22 05:26:33.668425;2021-05-22 06:16:33.668425;2021-05-22 06:56:33.668425;2021-05-22 07:46:33.668425;2021-05-22 07:26:00;33738.650223295444;1275719.8567708333;1241981.2065475378;173.08212080371166;13.926098761970088;93.16692729321052;524382.3441907552;490643.6939674597;36.80552098675327;173.64146039652735;0.0001398100546780545;1.0
;;;22;0.01793869560475343;0.0007486956047534285;0.0007813043952465716;2021-05-22 05:25:35.825724;2021-05-22 06:15:35.825724;2021-05-22 06:55:35.825724;2021-05-22 07:45:35.825724;2021-05-22 07:26:00;25797.225607835186;1177794.7992187499;1151997.5736109146;143.80811133934813;11.5588742404316;114.44554262853632;437948.7046804529;412151.4790726177;40.94531164659448;144.2718976817608;0.00012523628607093612;1.0
;;;23;0.01910601999370879;0.0003860199937087902;0.00039398000629120924;2021-05-22 05:24:41.786172;2021-05-22 06:14:41.786172;2021-05-22 06:54:41.786172;2021-05-22 07:44:41.786172;2021-05-22 07:26:00;21937.763472827886;970418.0723958332;948480.3089230054;161.0429059300316;11.986101391744626;117.14701029392816;374960.02314464963;353022.2596718217;43.60185646312431;161.48834068428033;0.00017026008781104748;1.0
;;;24;0.019944924166313594;0.00044492416631359416;0.00045507583368640733;2021-05-22 05:24:05.968320;2021-05-22 06:14:05.968320;2021-05-22 06:54:05.968320;2021-05-22 07:44:05.968320;2021-05-22 07:26:00;20206.19647758759;911160.3041666666;890954.107689079;152.24046659287558;11.143032818149962;114.50413740092998;354051.98468049633;333845.78820290876;42.90537938284899;152.64772140062502;0.0001713306219515128;1.0
;;;25;0.021338416061179425;0.0009384160611794236;0.0009815839388205745;2021-05-22 05:23:11.295983;2021-05-22 06:13:11.295983;2021-05-22 06:53:11.295983;2021-05-22 07:43:11.295983;2021-05-22 07:26:00;14792.372164459433;673488.9221874999;658696.5500230405;118.28957348479663;9.35583762694879;117.44268126850163;283305.13914531836;268512.7669808589;47.874638644992764;118.65898572344588;0.00018014210901711163;1.0
;;;26;0.02282430283710764;0.0005043028371076418;0.0005156971628923583;2021-05-22 05:22:18.715207;2021-05-22 06:12:18.715207;2021-05-22 06:52:18.715207;2021-05-22 07:42:18.715207;2021-05-22 07:26:00;12664.822536541193;531631.9210416666;518967.09850512544;130.46028357151778;9.40889681938146;88.64599386048519;241596.12179634228;228931.2992598011;39.10429506439472;130.7991319883989;0.00025203742658284743;1.0
;;;27;0.023824961699864283;0.0004849616998642836;0.0004950383001357181;2021-05-22 05:21:46.170417;2021-05-22 06:11:46.170417;2021-05-22 06:51:46.170417;2021-05-22 07:41:46.170417;2021-05-22 07:16:00;12191.166825910866;495411.61007812497;483220.4432522141;128.32026262470848;9.480877422931089;99.02013705493998;217426.45860110794;205235.29177519708;42.05622300106918;128.67003084161752;0.00026627604986169623;1.0
;;;28;0.025405763125716182;0.0010857631257161805;0.0011342368742838192;2021-05-22 05:20:58.818080;2021-05-22 06:10:58.818080;2021-05-22 06:50:58.818080;2021-05-22 07:40:58.818080;2021-05-22 07:16:00;9498.963427417435;522094.46249999997;512595.4990725825;108.09025096627768;8.085896848225856;146.90454680336705;197754.37807253108;188255.41464511363;53.952046831773664;108.3922694743174;0.00021145770821325388;1.0
;;;29;0.027089315236823543;0.0005493152368235416;0.0005606847631764583;2021-05-22 05:20:13.124857;2021-05-22 06:10:13.124857;2021-05-22 06:50:13.124857;2021-05-22 07:40:13.124857;2021-05-22 07:16:00;8206.378587945075;518527.0627083333;510320.68412038824;126.61395127438963;8.090856637661842;127.54942183827613;168103.1601839725;159896.78159602743;39.964560875144045;126.87219797278169;0.00024861268986473543;1.0
;;;30;0.02823383608367804;0.0005838360836780375;0.000596163916321963;2021-05-22 05:19:44.481739;2021-05-22 06:09:44.481739;2021-05-22 06:49:44.481739;2021-05-22 07:39:44.481739;2021-05-22 07:16:00;6603.537148371213;509058.24723958335;502454.7100912121;125.84854181627274;7.468416011743733;155.95251980716483;154053.24763474194;147449.71048637072;45.76562510681226;126.06995167369035;0.00025090809010588135;1.0
;;;31;0.030063607567954984;0.0012336075679549828;0.0012863924320450186;2021-05-22 05:19:02.223257;2021-05-22 06:09:02.223257;2021-05-22 06:49:02.223257;2021-05-22 07:39:02.223257;2021-05-22 07:16:00;5910.967160912641;447970.44703125;442059.47987033735;100.41891106113535;6.733890088017611;130.13558051799185;138133.64395229047;132222.67679137783;38.92434295705138;100.64443836805744;0.00022767171150266466;1.0
;;;32;0.03205213721423269;0.0007021372142326857;0.000717862785767312;2021-05-22 05:18:20.579448;2021-05-22 06:08:20.579448;2021-05-22 06:48:20.579448;2021-05-22 07:38:20.579448;2021-05-22 07:16:00;4239.04560248757;416725.82249999995;412486.7768975124;114.17513483426927;6.213054799053848;141.62148060375924;119471.62176472656;115232.57616223898;39.56346957986608;114.34405740728118;0.00027720660106321765;1.0
;;;33;0.0342897594042303;0.0015197594042302975;0.0015902405957697041;2021-05-22 05:17:38.249042;2021-05-22 06:07:38.249042;2021-05-22 06:47:38.249042;2021-05-22 07:37:38.249042;2021-05-22 07:16:00;3805.1277942408465;341176.46463541663;337371.3368411758;87.51944801372095;5.556025071809867;276.79755124938606;102505.2302956834;98700.10250144255;80.97886126385451;87.69562814202874;0.00025993799284529373;1.0
;;;34;0.03663211705593877;0.000752117055938771;0.0007678829440612295;2021-05-22 05:16:58.290869;2021-05-22 06:06:58.290869;2021-05-22 06:46:58.290869;2021-05-22 07:36:58.290869;2021-05-22 07:16:00;3337.934339538352;265697.5744921875;262359.64015264914;98.39971925496273;5.751875807095929;128.81603933080393;89078.06861827149;85740.13427873314;42.09757454710466;98.56768651417025;0.0003756968352937992;1.0
;;;35;0.03815243111519894;0.0007524311151989385;0.000767568884801062;2021-05-22 05:16:34.415060;2021-05-22 06:06:34.415060;2021-05-22 06:46:34.415060;2021-05-22 07:36:34.415060;2021-05-22 07:14:00;2899.773312951501;232466.86979166666;229567.09647871516;95.00236077967679;5.3375258148303555;105.77717924042892;80040.21776039421;77140.44444744271;35.54385077026944;95.15218197989918;0.00041448527876781956;1.0
;;;36;0.040694545088991965;0.001774545088991962;0.0018554549110080323;2021-05-22 05:15:57.628403;2021-05-22 06:05:57.628403;2021-05-22 06:45:57.628403;2021-05-22 07:35:57.628403;2021-05-22 07:10:00;2150.0579858078836;233974.63001302083;231824.57202721294;76.33391438029646;4.713337778011353;281.92907260653635;67820.487841337;65670.42985552912;79.86385232997903;76.47929156070981;0.00032990157554019863;1.0
;;;37;0.0435629429676187;0.0010129429676187032;0.0010370570323813;2021-05-22 05:15:20.193548;2021-05-22 06:05:20.193548;2021-05-22 06:45:20.193548;2021-05-22 07:35:20.193548;2021-05-22 07:10:00;2186.0008096875;254927.45636718746;252741.45555749995;90.47295203114636;4.6012515244853525;204.4065687953554;58178.98382779476;55992.983018107254;45.28474962724917;90.58988113924032;0.0003584290552549685;1.0
;;;38;0.0456134848482332;0.001013484848233201;0.0010365151517667953;2021-05-22 05:14:55.710816;2021-05-22 06:04:55.710816;2021-05-22 06:44:55.710816;2021-05-22 07:34:55.710816;2021-05-22 07:10:00;1738.5117126907467;255192.36197916666;253453.8502664759;92.06226347313019;4.60825902142631;243.0778429829623;53023.061806566046;51284.550093875296;49.185040203825096;92.17752658324369;0.00036368564330875315;1.0
;;;39;0.04863285926202571;0.00198285926202571;0.002067140737974295;2021-05-22 05:14:22.637095;2021-05-22 06:04:22.637095;2021-05-22 06:44:22.637095;2021-05-22 07:34:22.637095;2021-05-22 07:10:00;1491.3378492129796;234106.01906249998;232614.681213287;75.19844812646225;3.8982268958229627;260.2696101540325;44969.567498211116;43478.22964899814;48.64723852299081;75.29942080494081;0.0003237088063925678;1.0
;;;40;0.05185680283241534;0.0011568028324153365;0.0011831971675846584;2021-05-22 05:13:50.701822;2021-05-22 06:03:50.701822;2021-05-22 06:43:50.701822;2021-05-22 07:33:50.701822;2021-05-22 07:10:00;1234.1409894992896;205242.2039941406;204008.06300464133;84.34102609386666;4.000388427500159;224.6943953952768;36417.74663295848;35183.60564345919;38.751208562296156;84.4358442258806;0.0004138848385809125;1.0
;;;41;0.05417779618995221;0.0011377961899522102;0.0011622038100477933;2021-05-22 05:13:29.580178;2021-05-22 06:03:29.580178;2021-05-22 06:43:29.580178;2021-05-22 07:33:29.580178;2021-05-22 07:10:00;1292.7083220090553;183609.01177734372;182316.30345533468;81.71441387104558;3.9229792257685556;201.7015305808881;30797.80004833363;29505.091726324572;32.64229280837269;81.80852767465221;0.0004487175646071297;1.0
;;;42;0.05772366412486304;0.002383664124863037;0.002486335875136962;2021-05-22 05:12:59.927005;2021-05-22 06:02:59.927005;2021-05-22 06:42:59.927005;2021-05-22 07:32:59.927005;2021-05-22 07:10:00;1031.447805440961;141571.95579427082;140540.50798882986;64.18440781557196;3.5947179877708795;251.9141079098327;25764.637831768887;24733.190026327924;44.33340671959134;64.28499205916772;0.00045741254944287724;1.0
;;;43;0.06145708502687058;0.0012470850268705772;0.0012729149731294173;2021-05-22 05:12:31.665283;2021-05-22 06:02:31.665283;2021-05-22 06:42:31.665283;2021-05-22 07:32:31.665283;2021-05-22 07:10:00;950.8524810172031;94777.73482421874;93826.88234320153;68.66380104841478;3.4907507770087944;129.43634577606818;20248.144646744782;19297.29216572758;26.621059113618827;68.75247570381356;0.0007327588212121299;1.0
;;;44;0.06557546416152919;0.0028454641615291987;0.002974535838470807;2021-05-22 05:12:03.486919;2021-05-22 06:02:03.486919;2021-05-22 06:42:03.486919;2021-05-22 07:32:03.486919;2021-05-22 07:10:00;777.5380362933533;80449.09352539062;79671.55548909727;54.08485589284579;3.447830228676639;181.52641342169474;17229.339683031118;16451.801646737764;37.48435095717592;54.19464152695977;0.0006802257241529078;1.0
;;;45;0.07008775213972838;0.001537752139728385;0.0015722478602716167;2021-05-22 05:11:35.677077;2021-05-22 06:01:35.677077;2021-05-22 06:41:35.677077;2021-05-22 07:31:35.677077;2021-05-22 07:10:00;908.2881746638257;54036.84125651041;53128.553081846585;56.60336042405697;3.2935450351663347;73.51848779228774;13993.743715571789;13085.455540907964;18.10745536319675;56.69909920090766;0.0010672057850617635;1.0
;;;46;0.07323274131151995;0.0015727413115199512;0.001607258688480051;2021-05-22 05:11:17.927644;2021-05-22 06:01:17.927644;2021-05-22 06:41:17.927644;2021-05-22 07:31:17.927644;2021-05-22 07:04:00;973.5872231488715;44928.56901936848;43954.98179621961;54.78197671792836;3.4137217495271637;69.87917817373298;11739.587414948362;10766.00019179949;17.115676423415195;54.888236165018455;0.001248737547418099;1.0
;;;47;0.07803193192533427;0.0031919319253342626;0.0033280680746657354;2021-05-22 05:10:53.074382;2021-05-22 06:00:53.074382;2021-05-22 06:40:53.074382;2021-05-22 07:30:53.074382;2021-05-22 07:04:00;878.8147280053605;47376.7943359375;46497.97960793214;47.28574460186697;3.564115094006845;89.74754629404069;10128.453460657638;9249.638732652278;17.853084958991403;47.4198751469921;0.001019826571967929;1.0
