;Plot_period;Averaging;Ion_contamination_correction;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan;Unnamed: 2
0;2022-03-10-1600;Mean;True;0.0329508725225903;0.0017508725225903;0.0018491274774096;2022-03-10 19:11:09.684294259;2022-03-10 20:11:09.684294259;2022-03-10 21:11:09.684294259;2022-03-10 22:11:09.684294259;2022-03-10 21:36:00;613.0941534459847;98282.58022255704;97669.48606911104;6026.095312729477;87.09039236369526;123.92826804835823;51808.84119612694;51195.74704268095;64.95990219454889;6026.724604172837;0.0617052965744932;1.0;
1;2022-03-11-0100;Resampled to 2min;;0.0348955584566288;0.0018955584566288;0.0020044415433711;2022-03-10 19:10:52.481959359;2022-03-10 20:10:52.481959359;2022-03-10 21:10:52.481959359;2022-03-10 22:10:52.481959359;2022-03-10 21:36:00;834.1031365840785;138996.9540014339;138162.85086484984;7325.784895977746;103.76357983059452;111.68858387086546;75130.93216511165;74296.82902852757;60.06033871151963;7326.519721029551;0.0530281452298368;1.0;
2;;;;0.0363648181626142;0.0015648181626142;0.0016351818373857;2022-03-10 19:10:40.440175462;2022-03-10 20:10:40.440175462;2022-03-10 21:10:40.440175462;2022-03-10 22:10:40.440175462;2022-03-10 21:36:00;604.5098515129088;96581.6793760236;95977.16952451068;4941.550520990199;71.51363050294043;116.06629640187968;53149.22969300378;52544.71984149087;63.5429348217935;4942.067962993448;0.0514921203394244;1.0;
3;;;;0.0392784928427759;0.0012784928427759;0.001321507157224;2022-03-10 19:10:18.657973757;2022-03-10 20:10:18.657973757;2022-03-10 21:10:18.657973757;2022-03-10 22:10:18.657973757;2022-03-10 21:50:00;551.9617771164097;84490.41450161382;83938.45272449742;4447.067275192835;65.74139277998046;128.92207971822572;45254.74008933607;44702.778312219656;68.65953519669982;4447.553179087989;0.0529858847134785;1.0;
4;;;;0.0418798280798763;0.0012798280798763;0.0013201719201236;2022-03-10 19:10:01.232209194;2022-03-10 20:10:01.232209194;2022-03-10 21:10:01.232209194;2022-03-10 22:10:01.232209194;2022-03-10 21:50:00;312.47596921020414;73430.65928090524;73118.18331169503;4012.1289885026345;47.916126944802;190.7157084897864;38313.68672216901;38001.21075295881;99.11936407562555;4012.4151050962514;0.0548757494150497;1.0;
5;;;;0.0445295407566707;0.0013295407566707;0.0013704592433292;2022-03-10 19:09:45.136099979;2022-03-10 20:09:45.136099979;2022-03-10 21:09:45.136099979;2022-03-10 22:09:45.136099979;2022-03-10 21:50:00;319.04500852527354;63838.71795840494;63519.67294987966;3655.567637208592;47.3238305429566;137.8081096467262;32629.743912125552;32310.69890360028;70.09916976088805;3655.873944099286;0.0575549868933355;1.0;
6;;;;0.047762223566329;0.001862223566329;0.0019377764336709;2022-03-10 19:09:27.415899805;2022-03-10 20:09:27.415899805;2022-03-10 21:09:27.415899805;2022-03-10 22:09:27.415899805;2022-03-10 21:50:00;224.52870470094945;53973.00964208925;53748.4809373883;2852.6943093793666;33.7151639638341;208.8808891530934;26186.18979847007;25961.66109376912;100.89391846208464;2852.8935372786923;0.0530785891530968;1.0;
7;;;;0.0514685340766569;0.0017685340766569;0.001831465923343;2022-03-10 19:09:09.279155670;2022-03-10 20:09:09.279155670;2022-03-10 21:09:09.279155670;2022-03-10 22:09:09.279155670;2022-03-10 21:50:00;131.48823997730693;45342.27708053751;45210.788840560206;2587.944915441124;25.58493589698132;209.19602455642027;23319.831827753496;23188.343587776188;107.29539163137127;2588.071381222399;0.0572445526298923;1.0;
8;;;;0.0556003597110666;0.0023003597110666;0.0023996402889333;2022-03-10 19:08:51.336583202;2022-03-10 20:08:51.336583202;2022-03-10 21:08:51.336583202;2022-03-10 22:08:51.336583202;2022-03-10 21:50:00;116.6916798027512;35039.98263748988;34923.290957687124;1999.9432957963195;21.186199387928315;258.68673491822005;18085.73762488033;17969.04594507758;133.10182682266463;2000.0555095909588;0.0572699609556904;1.0;
9;;;;0.0603042287074463;0.0023042287074463;0.0023957712925536;2022-03-10 19:08:33.309754548;2022-03-10 20:08:33.309754548;2022-03-10 21:08:33.309754548;2022-03-10 22:08:33.309754548;2022-03-10 21:36:00;80.13077212726779;30930.705619911903;30850.574847784635;1851.773437522972;17.335478339912438;277.236018215334;14709.489462024603;14629.358689897335;131.46546449270704;1851.854579259645;0.060026582596811;1.0;
