;FInal fit type;Reduced chi sq;c1;c1 err;Gamma1;Gamma1 err;Gamma2;Gamma2 err;Break point [MeV];Break point err [MeV];Exponential cutoff point [MeV];Cutoff err [MeV];Alpha
0;broken;10.247886289265454;101.55544472967617;153.55789367603734;1.4481939631539498;13.430344548179603;-9.877853174138446;29.828780012281378;0.026365999919099294;0.09811124109881825;;;0.8637870876821566
