Plot_period;Averaging;;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-05-23-0900;Mean;;0;0.6859485403439531;0.23264854034395316;0.3520514596560469;2021-05-23 10:11:44.233019;2021-05-23 10:51:44.233019;2021-05-23 11:01:44.233019;2021-05-23 11:41:44.233019;2021-05-23 11:15:00;0.043084412813186646;2.688467264175415;2.6453828513622284;0.43049931844075523;0.019267934257493305;41.888371929502505;1.0167920589447021;0.9737076461315155;15.41819476555321;0.4309302918901221;0.1628990267583448;1.0
2021-05-23-1400;Resampled to 5min;;1;1.590048112479619;0.5370481124796191;0.8109518875203807;2021-05-23 10:11:08.735475;2021-05-23 10:51:08.735475;2021-05-23 11:01:08.735475;2021-05-23 11:41:08.735475;2021-05-23 11:20:00;0.0725712776184082;1.9137314558029175;1.8411601781845093;0.14344024658203125;0.009875700101276834;55.14774053710259;0.8668236136436462;0.794252336025238;23.790011465106744;0.1437798100986515;0.07809196168930112;1.0
;;;2;3.793308977660533;1.3923089776605333;2.1996910223394672;2021-05-23 10:10:57.437475;2021-05-23 10:50:57.437475;2021-05-23 11:00:57.437475;2021-05-23 11:40:57.437475;2021-05-23 11:40:00;0.006411978043615818;0.027979541569948196;0.02156756352633238;0.011422599951426188;0.0019332841505491606;8.936349239302658;0.01457267627120018;0.008160698227584362;3.381320718458246;0.011585049730453734;0.5371515292540697;1.0
;;;3;10.623002871128294;4.630002871128294;8.206997128871704;2021-05-23 10:10:54.561320;2021-05-23 10:50:54.561320;2021-05-23 11:00:54.561320;2021-05-23 11:40:54.561320;2021-05-23 11:20:00;0.0027868200559169054;0.009180113673210144;0.006393293617293239;0.003469756841659546;0.0006759032025181478;4.919118538828164;0.00442612636834383;0.0016393063124269247;-1.0;0.0035349763336431994;0.5529194410970633;1.0
