Plot_period;Averaging;Ion_contamination_correction;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-08-24-0900;Mean;True;0;0.03295087252259035;0.0017508725225903535;0.0018491274774096456;2021-08-24 10:35:31.734670273;2021-08-24 11:05:31.734670273;2021-08-24 12:05:31.734670273;2021-08-24 12:35:31.734670273;2021-08-24 12:20:00;386.21327962076026;1475.3403227863264;1089.1270431655662;738.9717403633326;98.54147985671788;2.4166000048075404;263.39055087975595;-122.82272874100431;-1.0;745.5130155188201;0.6845050999302835;1.0
2021-08-24-1500;Resampled to 2min;;1;0.03489555845662883;0.0018955584566288305;0.00200444154337117;2021-08-24 10:35:07.800986935;2021-08-24 11:05:07.800986935;2021-08-24 12:05:07.800986935;2021-08-24 12:35:07.800986935;2021-08-24 12:16:00;507.6191067809112;1544.365012176109;1036.745905395198;772.2055352241829;115.12242186972584;1.915572111749241;559.4797087838307;51.86060200291951;-1.0;780.7397521889211;0.7530676013534005;1.0
;;;2;0.036364818162614256;0.001564818162614258;0.0016351818373857435;2021-08-24 10:34:51.047200643;2021-08-24 11:04:51.047200643;2021-08-24 12:04:51.047200643;2021-08-24 12:34:51.047200643;2021-08-24 12:18:00;279.75866843946545;1258.6706091111364;978.9119406716709;565.3676545121929;69.50981366132557;4.225338022005524;246.4351561877215;-33.32351225174395;-1.0;569.6246123227564;0.5818956625781008;1.0
;;;3;0.03927849284277593;0.0012784928427759315;0.0013215071572240666;2021-08-24 10:34:20.741528706;2021-08-24 11:04:20.741528706;2021-08-24 12:04:20.741528706;2021-08-24 12:34:20.741528706;2021-08-24 12:16:00;243.7397414679905;468.07815474398865;224.33841327599814;331.00530770417686;62.426044147779415;-1.0;275.3399813506436;31.600239882653085;-1.0;336.84050337849413;1.5014838451410788;1.0
;;;4;0.041879828079876356;0.0012798280798763592;0.0013201719201236459;2021-08-24 10:33:56.496986705;2021-08-24 11:03:56.496986705;2021-08-24 12:03:56.496986705;2021-08-24 12:33:56.496986705;2021-08-24 12:20:00;213.07784759864435;656.1775537338503;443.099706135206;379.6785454690751;56.610469470346736;2.0158375535235233;156.2135125056822;-56.864335092962165;-1.0;383.87568709566074;0.8663415519813641;1.0
;;;5;0.04452954075667074;0.001329540756670737;0.001370459243329264;2021-08-24 10:33:34.102399972;2021-08-24 11:03:34.102399972;2021-08-24 12:03:34.102399972;2021-08-24 12:33:34.102399972;2021-08-24 12:06:00;133.8141630257953;418.6342468261719;284.82008380037655;296.01910807291665;44.140832473302304;1.3899036158738183;163.22307629985562;29.408913274060325;-1.0;299.2920403814997;1.0508108711577593;1.0
;;;6;0.04776222356632907;0.00186222356632907;0.0019377764336709277;2021-08-24 10:33:09.448208424;2021-08-24 11:03:09.448208424;2021-08-24 12:03:09.448208424;2021-08-24 12:33:09.448208424;2021-08-24 12:14:00;185.9292224244884;596.7563577893765;410.8271353648881;301.57372045525267;43.82293970896537;2.2436423631691986;177.29498861577545;-8.634233808712935;-1.0;304.7411342663778;0.7417746006375968;1.0
;;;7;0.051468534076656976;0.0017685340766569746;0.0018314659233430244;2021-08-24 10:32:44.214477454;2021-08-24 11:02:44.214477454;2021-08-24 12:02:44.214477454;2021-08-24 12:32:44.214477454;2021-08-24 12:04:00;143.10014721993218;443.10528564453125;300.00513842459907;255.826953125;38.14636085302211;2.189417679472128;173.98517703908368;30.885029819151498;-1.0;258.65532043928636;0.8621696341520989;1.0
;;;8;0.05560035971106662;0.002300359711066617;0.0023996402889333857;2021-08-24 10:32:19.250898368;2021-08-24 11:02:19.250898368;2021-08-24 12:02:19.250898368;2021-08-24 12:32:19.250898368;2021-08-24 12:10:00;71.92573292208706;337.72672464498794;265.8009917229009;197.73187337344825;24.076584664957362;3.2477392486697956;96.04213104603147;24.116398123944407;-1.0;199.19230827745892;0.749403931814965;1.0
;;;9;0.06030422870744639;0.0023042287074463846;0.002395771292553618;2021-08-24 10:31:54.170093284;2021-08-24 11:01:54.170093284;2021-08-24 12:01:54.170093284;2021-08-24 12:31:54.170093284;2021-08-24 12:20:00;107.12523028542812;331.9951511585226;224.8699208730945;192.0208868732727;28.634348273353638;1.9194530519656114;130.54116774905333;23.415937463625212;-1.0;194.14413948568702;0.8633619771461227;1.0
;;;10;0.06495929494691272;0.00225929494691271;0.002340705053087283;2021-08-24 10:31:32.225162127;2021-08-24 11:01:32.225162127;2021-08-24 12:01:32.225162127;2021-08-24 12:31:32.225162127;2021-08-24 12:20:00;83.5581465017294;325.9426807226266;242.38453422089722;188.4603575718567;25.13789896276249;2.9142504543412464;63.01653175971832;-20.541614742011078;-1.0;190.12948309079826;0.7844126016618028;1.0
;;;11;0.07014007413740023;0.002840074137400228;0.0029599258625997715;2021-08-24 10:31:10.566005865;2021-08-24 11:01:10.566005865;2021-08-24 12:01:10.566005865;2021-08-24 12:31:10.566005865;2021-08-24 12:26:00;67.05213905164061;259.585082673933;192.5329436222924;152.54852342119185;20.349308251742453;2.5328667630887383;56.53348912617901;-10.518649925461595;-1.0;153.89979319125268;0.7993426490853974;1.0
;;;12;0.0758965084835923;0.002796508483592308;0.0029034915164076885;2021-08-24 10:30:49.311409116;2021-08-24 11:00:49.311409116;2021-08-24 12:00:49.311409116;2021-08-24 12:30:49.311409116;2021-08-24 12:10:00;31.559040434005592;170.56195262792238;139.00291219391679;123.19399960009368;14.237044746429799;2.1580062146145704;55.99567407934733;24.43663364534174;-1.0;124.01393059079986;0.8921678591725728;1.0
;;;13;0.08212965359722393;0.003329653597223939;0.0034703464027760617;2021-08-24 10:30:29.032143228;2021-08-24 11:00:29.032143228;2021-08-24 12:00:29.032143228;2021-08-24 12:30:29.032143228;2021-08-24 12:14:00;55.66145606768259;143.37631937330127;87.71486330561868;104.12855786858786;17.01018631970111;1.0408530199740906;37.250720334228;-18.410735733454594;-1.0;105.5087816365197;1.2028609252790252;1.0
;;;14;0.08941498755801512;0.003814987558015126;0.003985012441984875;2021-08-24 10:30:08.263302241;2021-08-24 11:00:08.263302241;2021-08-24 12:00:08.263302241;2021-08-24 12:30:08.263302241;2021-08-24 12:24:00;38.81623952731306;377.07608213584115;338.25984260852806;154.13774635470426;13.282520859635474;8.683997240435382;73.57393688660493;34.75769735929187;-1.0;154.70898555576466;0.45736728416447325;1.0
;;;15;0.09717376189074908;0.003773761890749086;0.003926238109250912;2021-08-24 10:29:48.962894002;2021-08-24 10:59:48.962894002;2021-08-24 11:59:48.962894002;2021-08-24 12:29:48.962894002;2021-08-24 12:00:00;22.217442415561074;123.21087561458864;100.99343319902758;88.90319008740548;10.282145263553577;2.517052210029627;40.06891134759344;17.85146893203237;-1.0;89.49580838753381;0.8861547286066074;1.0
;;;16;0.10588668471531253;0.004786684715312531;0.005013315284687472;2021-08-24 10:29:30.079820127;2021-08-24 10:59:30.079820127;2021-08-24 11:59:30.079820127;2021-08-24 12:29:30.079820127;2021-08-24 12:16:00;23.610847086428397;99.45147962146883;75.84063253504044;70.32529303107063;9.400299873172907;2.38803253628264;24.621043599053923;1.0101965126255266;-1.0;70.95077503178895;0.9355245685616843;1.0
;;;17;0.11521601451187244;0.00431601451187244;0.004483985488127562;2021-08-24 10:29:12.497235466;2021-08-24 10:59:12.497235466;2021-08-24 11:59:12.497235466;2021-08-24 12:29:12.497235466;2021-08-24 12:02:00;8.080841551929009;108.59595053709658;100.51510898516757;76.96692991696412;6.319954497681594;3.176139634126709;16.23096021491695;8.150118662987943;0.25753257564662857;77.22596794923086;0.7683020864119706;1.0
;;;18;0.1249833988976136;0.005283398897613603;0.005516601102386401;2021-08-24 10:28:56.444826717;2021-08-24 10:58:56.444826717;2021-08-24 11:58:56.444826717;2021-08-24 12:28:56.444826717;2021-08-24 12:06:00;9.077031127334841;44.34509027863549;35.26805915130065;44.34510904948272;5.952519808886227;1.715334507179048;9.828655988793304;0.7516248614584633;-1.0;44.74283393668418;1.2686503032315037;1.0
;;;19;0.13627233761846166;0.005772337618461659;0.006027662381538346;2021-08-24 10:28:40.309853592;2021-08-24 10:58:40.309853592;2021-08-24 11:58:40.309853592;2021-08-24 12:28:40.309853592;2021-08-24 12:14:00;24.1655363161547;78.51884665540577;54.35331033925107;56.76661291333779;8.48697055534284;1.6814073944488375;19.393981183259488;-4.771555132895212;-1.0;57.397534884871014;1.0560080798505032;1.0
;;;20;0.14808251078368437;0.005782510783684358;0.006017489216315619;2021-08-24 10:28:25.666337141;2021-08-24 10:58:25.666337141;2021-08-24 11:58:25.666337141;2021-08-24 12:28:25.666337141;2021-08-24 12:26:00;2.8151504393566698;39.09555761711889;36.28040717776222;39.676147225319774;3.8044348550781;2.4196855348633295;5.857706900350658;3.0425564609939886;0.20292026551963877;39.85812819503423;1.0986130337441458;1.0
