Plot_period;Averaging;;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-08-24-0900;Mean;;0;0.6859485403439531;0.23264854034395316;0.3520514596560469;2021-08-24 10:25:53.167507758;2021-08-24 10:55:53.167507758;2021-08-24 11:55:53.167507758;2021-08-24 12:25:53.167507758;2021-08-24 11:56:00;0.02297835238277912;0.1723376363515854;0.14935928396880627;0.1723376433054606;0.01624814883133328;2.463060537052531;0.03446752578020096;0.011489173397421837;-1;0.1731018938097597;1.158963066841644;1.0
2021-08-24-1500;Resampled to 2min;;1;1.590048112479619;0.5370481124796191;0.8109518875203807;2021-08-24 10:25:29.253372937;2021-08-24 10:55:29.253372937;2021-08-24 11:55:29.253372937;2021-08-24 12:25:29.253372937;2021-08-24 12:16:00;0.039421431720256805;0.08063475787639618;0.041213326156139374;0.046554497877756756;0.008404678161001933;1.8389497469912723;0.03225390240550041;-0.007167529314756393;-1;0.04730708073470695;1.1478588395287725;1.0
;;;2;3.793308977660533;1.3923089776605333;2.1996910223394672;2021-08-24 10:25:21.642088431;2021-08-24 10:55:21.642088431;2021-08-24 11:55:21.642088431;2021-08-24 12:25:21.642088431;2021-08-24 12:00:00;0.005440466105937958;0.03497442603111267;0.029533959925174713;0.02019249399503072;0.0020563029672343975;4.90577895238717;0.0077720945701003075;0.0023316284641623497;-1;0.0202969257680174;0.6872402420616927;1.0
;;;3;10.623002871128294;4.630002871128294;8.206997128871704;2021-08-24 10:25:19.704467886;2021-08-24 10:55:19.704467886;2021-08-24 11:55:19.704467886;2021-08-24 12:25:19.704467886;2021-08-24 12:22:00;0.0021857416722923517;0.006557224318385124;0.0043714826460927725;0.004636657734711965;0.0006911921229044111;1.3662600399005456;0.001967167481780052;-0.00021857419051229954;-1;0.004687893076812801;1.0723805757304872;1.0
