Plot_period;Averaging;Ion_contamination_correction;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-10-09-0300;Mean;True;0;0.03295087252259035;0.0017508725225903535;0.0018491274774096456;2021-10-09 05:16:29.968087165;2021-10-09 06:01:29.968087165;2021-10-09 06:46:29.968087165;2021-10-09 07:31:29.968087165;2021-10-09 07:30:00;277.5026423544633;36948.25419511406;36670.7515527596;5225.28698022525;67.70978034856626;63.79913965127657;15004.273663331654;14726.77102097719;25.62138165147564;5225.725656793165;0.14250391485090552;1.0
2021-10-09-0900;Resampled to 1min;;1;0.03489555845662883;0.0018955584566288305;0.00200444154337117;2021-10-09 05:16:04.538548618;2021-10-09 06:01:04.538548618;2021-10-09 06:46:04.538548618;2021-10-09 07:31:04.538548618;2021-10-09 07:31:00;444.9445067824015;60221.08378031759;59776.13927353519;6819.943535921018;87.50118857163226;117.74172434554526;19283.430696800137;18838.486190017735;37.10637513611459;6820.504841370053;0.1141007921264281;1.0
;;;2;0.036364818162614256;0.001564818162614258;0.0016351818373857435;2021-10-09 05:15:46.737650684;2021-10-09 06:00:46.737650684;2021-10-09 06:45:46.737650684;2021-10-09 07:30:46.737650684;2021-10-09 07:30:00;335.9654728591843;34890.69859579719;34554.73312293801;4200.355990321514;61.54907883640446;85.50056513814158;15120.901427983845;14784.93595512466;36.58313248135733;4200.806914693347;0.12156965298350926;1.0
;;;3;0.03927849284277593;0.0012784928427759315;0.0013215071572240666;2021-10-09 05:15:14.537874250;2021-10-09 06:00:14.537874250;2021-10-09 06:45:14.537874250;2021-10-09 07:30:14.537874250;2021-10-09 07:29:00;217.2857878293557;34166.81300739453;33949.52721956517;3999.554282835575;47.671851863288765;123.38483709111243;13935.801332117077;13718.51554428772;49.85803762793942;3999.8383800859337;0.11781720417540366;1.0
;;;4;0.041879828079876356;0.0012798280798763592;0.0013201719201236459;2021-10-09 05:14:48.778048374;2021-10-09 05:59:48.778048374;2021-10-09 06:44:48.778048374;2021-10-09 07:29:48.778048374;2021-10-09 07:29:00;330.4085780396976;32437.739234868262;32107.330656828566;3771.3632519157436;56.80904177406657;98.35178658629194;13373.09583419268;13042.687256152982;39.9526079336679;3771.7910924556495;0.11747445257189162;1.0
;;;5;0.04452954075667074;0.001329540756670737;0.001370459243329264;2021-10-09 05:14:24.983799970;2021-10-09 05:59:24.983799970;2021-10-09 06:44:24.983799970;2021-10-09 07:29:24.983799970;2021-10-09 07:29:00;175.80863295462345;39346.88236588065;39171.07373292603;4058.8107587293057;40.55205505370074;150.50363291389087;15960.799839139752;15784.991206185128;60.64930816659593;4059.0133338467663;0.10362272327589737;1.0
;;;6;0.04776222356632907;0.00186222356632907;0.0019377764336709277;2021-10-09 05:13:58.788721451;2021-10-09 05:58:58.788721451;2021-10-09 06:43:58.788721451;2021-10-09 07:28:58.788721451;2021-10-09 07:25:00;139.88931117070342;30153.90625;30014.016938829296;3015.390625;30.708540831703704;131.3446681660877;11114.097557384037;10974.208246213333;48.02435286893177;3015.546987831213;0.1004712895970277;1.0
;;;7;0.051468534076656976;0.0017685340766569746;0.0018314659233430244;2021-10-09 05:13:31.977882295;2021-10-09 05:58:31.977882295;2021-10-09 06:43:31.977882295;2021-10-09 07:28:31.977882295;2021-10-09 07:27:00;58.3198941400491;26881.706577431647;26823.3866832916;2817.9700520951346;19.69526301885046;198.53835767892974;10061.01809888263;10002.69820474258;74.03685811100836;2818.038877994844;0.1050590259637204;1.0
;;;8;0.05560035971106662;0.002300359711066617;0.0023996402889333857;2021-10-09 05:13:05.454079516;2021-10-09 05:58:05.454079516;2021-10-09 06:43:05.454079516;2021-10-09 07:28:05.454079516;2021-10-09 07:26:00;95.69216620602403;21230.500996158164;21134.80882995214;2201.5054690314614;22.114003535507575;149.19685787432343;8616.892489628732;8521.200323422707;60.15366989128405;2201.6165332154924;0.10417016548053053;1.0
;;;9;0.06030422870744639;0.0023042287074463846;0.002395771292553618;2021-10-09 05:12:38.805724115;2021-10-09 05:57:38.805724115;2021-10-09 06:42:38.805724115;2021-10-09 07:27:38.805724115;2021-10-09 07:23:00;48.31154801958048;14182.230663546683;14133.919115527102;1773.8100487991403;15.58427311033831;134.87325857845872;6152.297410152687;6103.985862133107;58.24742994590375;1773.8785073361664;0.12550506995525654;1.0
;;;10;0.06495929494691272;0.00225929494691271;0.002340705053087283;2021-10-09 05:12:15.489234760;2021-10-09 05:57:15.489234760;2021-10-09 06:42:15.489234760;2021-10-09 07:27:15.489234760;2021-10-09 07:27:00;66.87576425739158;18061.945505338215;17995.069741080824;1982.5631513888086;18.096555737675445;147.8559178405083;8050.053383934578;7983.177619677186;65.59352485011706;1982.6457410678013;0.11017716350060221;1.0
;;;11;0.07014007413740023;0.002840074137400228;0.0029599258625997715;2021-10-09 05:11:52.476381231;2021-10-09 05:56:52.476381231;2021-10-09 06:41:52.476381231;2021-10-09 07:26:52.476381231;2021-10-09 07:25:00;22.716807615897153;16027.6728515625;16004.956043946602;1680.156640625;9.590617917205602;263.0931665564123;5673.620405620047;5650.90359800415;92.89085939515847;1680.1840128355936;0.10497898327381369;1.0
;;;12;0.0758965084835923;0.002796508483592308;0.0029034915164076885;2021-10-09 05:11:29.893372186;2021-10-09 05:56:29.893372186;2021-10-09 06:41:29.893372186;2021-10-09 07:26:29.893372186;2021-10-09 07:24:00;34.07685084034729;12182.72958235085;12148.652731510503;1457.2411214744768;11.614240550606432;138.30889439152395;4944.9278877555025;4910.851036915155;55.908617395531884;1457.2874036029264;0.11995465141769136;1.0
