;Plot Start;Plot end;Injection time at Sun;Background start;Background end;Bg distance from window [min];Bg period [min];Travel distance first slope [AU];Travel distance second slope [AU];Fixed window [min];data type;Averaging mode;Averaging [min];Masking;Ion contamination corection;Distance of s/c [AU];Length of Parker Spiral [AU];Travel time 4keV [min];Traveltime 10MeV [min];Traveltimeof light at distance D [min]
0;2022-03-05-1900;2022-03-06-0200;2022-03-05-2340;;;120;60;0.53;;60;l2;mean;2;True;True;0.53;0.5519107319935703;36.89915261344606;4.595535098533649;4.407875590287532
