Plot_period;Averaging;Ion_contamination_correction;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-08-24-0900;Mean;True;0;0.03295087252259035;0.0017508725225903535;0.0018491274774096456;2021-08-24 10:35:31.734670273;2021-08-24 11:05:31.734670273;2021-08-24 12:05:31.734670273;2021-08-24 12:35:31.734670273;2021-08-24 12:18:00;409.1526735182545;2942.8784034166197;2533.725729898365;1477.9764565204234;101.57699508993409;5.499870783564766;412.48966686624533;3.3369933479908127;-1.0;1481.4628891606321;0.5846974168036956;1.0
2021-08-24-1500;Resampled to 1min;;1;0.03489555845662883;0.0018955584566288305;0.00200444154337117;2021-08-24 10:35:07.800986935;2021-08-24 11:05:07.800986935;2021-08-24 12:05:07.800986935;2021-08-24 12:35:07.800986935;2021-08-24 12:31:00;531.9515455978402;2311.9951721265656;1780.0436265287253;1337.5072032220075;117.9670743424992;2.6338414990739247;612.0231473516684;80.07160175382819;-1.0;1342.6994262677276;0.7543070328484783;1.0
;;;2;0.036364818162614256;0.001564818162614258;0.0016351818373857435;2021-08-24 10:34:51.047200643;2021-08-24 11:04:51.047200643;2021-08-24 12:04:51.047200643;2021-08-24 12:34:51.047200643;2021-08-24 12:17:00;345.48029333727993;1506.7230890167746;1161.2427956794945;875.8949443032409;77.2567958311679;2.616731945832882;415.95761326336554;70.47731992608561;-1.0;879.295494107684;0.7572021091361599;1.0
;;;3;0.03927849284277593;0.0012784928427759315;0.0013215071572240666;2021-08-24 10:34:20.741528706;2021-08-24 11:04:20.741528706;2021-08-24 12:04:20.741528706;2021-08-24 12:34:20.741528706;2021-08-24 12:24:00;273.49582121062116;1402.4593187995122;1128.963497588891;810.7961633919082;66.2146522274981;3.9092199948938737;400.92888944101173;127.43306823039057;-1.0;813.4954202333571;0.7205683992181555;1.0
;;;4;0.041879828079876356;0.0012798280798763592;0.0013201719201236459;2021-08-24 10:33:56.496986705;2021-08-24 11:03:56.496986705;2021-08-24 12:03:56.496986705;2021-08-24 12:33:56.496986705;2021-08-24 12:32:00;314.60552087632766;1304.7211880423044;990.1156671659768;759.4037016426188;68.5555042803606;3.0616163988404086;214.9998857329969;-99.60563514333077;-1.0;762.491861750436;0.7701038242662376;1.0
;;;5;0.04452954075667074;0.001329540756670737;0.001370459243329264;2021-08-24 10:33:34.102399972;2021-08-24 11:03:34.102399972;2021-08-24 12:03:34.102399972;2021-08-24 12:33:34.102399972;2021-08-24 12:30:00;216.8709752100277;1255.9012014852099;1039.0302262751823;725.0957682307358;55.82937262815608;3.6324053941939805;330.97197586969884;114.10100065967114;-1.0;727.2419074518289;0.6999237260487764;1.0
;;;6;0.04776222356632907;0.00186222356632907;0.0019377764336709277;2021-08-24 10:33:09.448208424;2021-08-24 11:03:09.448208424;2021-08-24 12:03:09.448208424;2021-08-24 12:33:09.448208424;2021-08-24 12:31:00;104.97883922810443;1204.080021504881;1099.1011822767766;603.0816989252189;33.35123898847809;6.549477270352325;308.1174493451116;203.13861011700715;1.210490654678657;604.0031793960981;0.5495428347596822;1.0
;;;7;0.051468534076656976;0.0017685340766569746;0.0018314659233430244;2021-08-24 10:32:44.214477454;2021-08-24 11:02:44.214477454;2021-08-24 12:02:44.214477454;2021-08-24 12:32:44.214477454;2021-08-24 12:31:00;113.53778334556843;884.4915362124939;770.9537528669255;511.6567940159192;34.121020115050705;3.5828341858352566;134.76079740965636;21.223014064087934;-1.0;512.7932515900931;0.6651413910149374;1.0
;;;8;0.05560035971106662;0.002300359711066617;0.0023996402889333857;2021-08-24 10:32:19.250898368;2021-08-24 11:02:19.250898368;2021-08-24 12:02:19.250898368;2021-08-24 12:32:19.250898368;2021-08-24 12:19:00;71.92652705598672;456.57098388671875;384.644456830732;322.84443359375;24.07589818879713;2.7626257017344127;172.19115669613174;100.26462964014502;0.7201290383878882;323.74091056903296;0.8416627480777645;1.0
;;;9;0.06030422870744639;0.0023042287074463846;0.002395771292553618;2021-08-24 10:31:54.170093284;2021-08-24 11:01:54.170093284;2021-08-24 12:01:54.170093284;2021-08-24 12:31:54.170093284;2021-08-24 12:30:00;39.898543391127454;443.45111083984375;403.5525674487163;313.56728515625;18.121364097284165;4.454372608744306;108.30528300478771;68.40673961366025;0.7550667044816036;314.09047447671406;0.7783136567868049;1.0
