;FInal fit type;Reduced chi sq;c1;c1 err;Gamma1;Gamma1 err;Gamma2;Gamma2 err;Break point [MeV];Break point err [MeV];Exponential cutoff point [MeV];Cutoff err [MeV];Alpha
0;broken;3.3349160926304506;2943.1048587353516;244.56903999473576;-1.6702855088732838;0.037749106631573694;-2.476922264789129;0.16866575430794722;0.058556504164085664;0.00836897806309662;;;161.2590457377729
