;FInal fit type;Reduced chi sq;c1;c1 err;Gamma1;Gamma1 err;Gamma2;Gamma2 err;Break point [MeV];Break point err [MeV];Exponential cutoff point [MeV];Cutoff err [MeV];Alpha
0;broken_cut;3.137647288731075;3673.819421665293;372.79951937397044;-1.6331164465945072;0.035697352206830534;-2.4443969371201417;0.22393761895613634;0.060406099052734516;0.00918391110074879;2.5308655417301353;7.121430029078938;195.21293224131796
