;FInal fit type;Reduced chi sq;c1;c1 err;Gamma1;Gamma1 err;Gamma2;Gamma2 err;Break point [MeV];Break point err [MeV];Exponential cutoff point [MeV];Cutoff err [MeV];Alpha
0;single;1.3676436350604906;0.04212689066253295;0.03176199050805101;-4.193177242142824;0.2612820051304477;;;;;;;
