;FInal fit type;Reduced chi sq;c1;c1 err;Gamma1;Gamma1 err;Gamma2;Gamma2 err;Break point [MeV];Break point err [MeV];Exponential cutoff point [MeV];Cutoff err [MeV];Alpha
0;broken;1.5218647063430923;6883.2655166965005;1497.0631059225032;-0.9348040444339826;0.16374026382624463;-3.7088318388666504;0.5049230697535284;0.023114153858711288;0.0034623493548092575;;;3.0000269235683095
