;FInal fit type;Reduced chi sq;c1;c1 err;Gamma1;Gamma1 err;Gamma2;Gamma2 err;Break point [MeV];Break point err [MeV];Exponential cutoff point [MeV];Cutoff err [MeV];Alpha
0;broken_cut;0.3558732819088238;7056.677118960369;512.8328110118368;-1.1619880383719075;0.5441916870421268;-2.1740123349947864;0.17453821078043055;0.0686665105051315;0.019456975060548037;1.677107126570283;1.252740863997556;7.978450136200015
