;FInal fit type;Reduced chi sq;c1;c1 err;Gamma1;Gamma1 err;Gamma2;Gamma2 err;Break point [MeV];Break point err [MeV];Exponential cutoff point [MeV];Cutoff err [MeV];Alpha
0;broken;2.1184515040620235;3320.329291513057;256.49699450739473;-1.6193430681967285;0.027848390782312465;-2.2670112190102323;0.1682186807923971;0.06132584325479155;0.0;;;263.3041982465895
