;FInal fit type;Reduced chi sq;c1;c1 err;Gamma1;Gamma1 err;Gamma2;Gamma2 err;Break point [MeV];Break point err [MeV];Exponential cutoff point [MeV];Cutoff err [MeV];Alpha
0;broken;0.2865273823845624;4911.226951715291;418.2995713179;-3.1052061834178444;0.7285642212603254;-4.541553976843529;0.21900885091359698;0.060414706977663636;0.013169671531345958;;;9.246020583266159
