;FInal fit type;Reduced chi sq;c1;c1 err;Gamma1;Gamma1 err;Gamma2;Gamma2 err;Break point [MeV];Break point err [MeV];Exponential cutoff point [MeV];Cutoff err [MeV];Alpha
0;broken;1.0504761997030803;2196.387434643918;175.26418783389812;-1.8960546768488555;0.17438640264011435;-2.6230901756242506;0.08466711006652854;0.022236236827698434;0.0029110913242881464;;;123.73884450280143
