;FInal fit type;Reduced chi sq;c1;c1 err;Gamma1;Gamma1 err;Gamma2;Gamma2 err;Break point [MeV];Break point err [MeV];Exponential cutoff point [MeV];Cutoff err [MeV];Alpha
0;single;3.4056492835904892;133.59341831152153;16.521904622040058;-1.6252715530680522;0.03183938830625202;;;;;;;
