Plot_period;Averaging;Ion_masking;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-05-09-1100;Mean;True;0;0.0043233436134547535;0.00023334361345475358;0.0002466563865452468;2021-05-09 12:01:07.354413;2021-05-09 14:01:07.354413;2021-05-09 15:01:07.354413;2021-05-09 17:01:07.354413;2021-05-09 15:29:00;791572.5890520833;4105730.0;3314157.4109479166;367.24348664570306;37.90458617920215;13.532587903073505;1273334.5146041666;481761.9255520833;-1.0;369.1944421806878;0.00011139918730507454;1.0
2021-05-09-17;Resampled to 1min;;1;0.004575183056447031;0.00020518305644703135;0.00021481694355296888;2021-05-09 11:59:26.296441;2021-05-09 13:59:26.296441;2021-05-09 14:59:26.296441;2021-05-09 16:59:26.296441;2021-05-09 15:30:00;966770.5255463546;3810093.5500000003;2843323.0244536456;428.5354420584517;44.05501417400642;8.578505846237682;1272013.1505364587;305242.6249901041;-1.0;430.7939987675136;0.0001515107481853182;1.0
;;;2;0.004760588198951889;0.0002005881989518895;0.00020941180104811028;2021-05-09 11:58:17.102071;2021-05-09 13:58:17.102071;2021-05-09 14:58:17.102071;2021-05-09 16:58:17.102071;2021-05-09 15:26:00;888687.3214351559;3744098.6625;2855411.3410648443;418.8926782754848;43.95475281353015;8.06383970629925;1181729.6621812498;293042.3407460939;-1.0;421.1924693150477;0.00014750675787327227;1.0
;;;3;0.005064316340830221;0.00023431634083022086;0.00024568365916977867;2021-05-09 11:56:32.107947;2021-05-09 13:56:32.107947;2021-05-09 14:56:32.107947;2021-05-09 16:56:32.107947;2021-05-09 15:31:00;576098.2749895833;2833090.431666667;2256992.156677084;341.61959944691057;36.32375411507919;12.593011657629896;947502.7019798607;371404.42699027737;-1.0;343.5452893568479;0.00015221377191786145;1.0
;;;4;0.005356631404156907;0.0001866314041569072;0.00019336859584309293;2021-05-09 11:54:59.653513;2021-05-09 13:54:59.653513;2021-05-09 14:54:59.653513;2021-05-09 16:54:59.653513;2021-05-09 15:26:00;748523.9866604169;2730681.045;1982157.058339583;412.63906282813144;43.9705657812036;6.55972211919646;935257.5851607635;186733.59850034653;-1.0;414.97518820623213;0.00020935535176705387;1.0
;;;5;0.005586770086552695;0.00018677008655269486;0.00019322991344730527;2021-05-09 11:53:52.054753;2021-05-09 13:53:52.054753;2021-05-09 14:53:52.054753;2021-05-09 16:53:52.054753;2021-05-09 15:29:00;649151.7018356725;2381807.53125;1732655.8294143276;407.1607830784589;43.003730331118184;6.5582875514231;841496.2384921872;192344.53665651474;-1.0;409.425480520516;0.0002362993697709198;1.0
;;;6;0.005836908428269198;0.00018690842826919827;0.00019309157173080186;2021-05-09 11:52:43.188434;2021-05-09 13:52:43.188434;2021-05-09 14:52:43.188434;2021-05-09 16:52:43.188434;2021-05-09 15:26:00;562336.9187176118;2265854.6639583334;1703517.7452407216;443.4704491471219;47.6244073941503;7.415180692345982;776474.3895786456;214137.47086103377;-1.0;446.02031730224354;0.0002618231119390054;1.0
;;;7;0.0062145635405875446;0.00025456354058754453;0.0002654364594124551;2021-05-09 11:51:07.246304;2021-05-09 13:51:07.246304;2021-05-09 14:51:07.246304;2021-05-09 16:51:07.246304;2021-05-09 15:29:00;426716.96384166676;2004923.195;1578206.2311583334;405.49636424941264;43.281899970763966;9.696041118426926;643016.7525088538;216299.78866718704;-1.0;407.7997355131211;0.0002583944528046973;1.0
;;;8;0.00659754499795189;0.0001775449979518895;0.00018245500204810972;2021-05-09 11:49:38.539711;2021-05-09 13:49:38.539711;2021-05-09 14:49:38.539711;2021-05-09 16:49:38.539711;2021-05-09 15:32:00;433356.1465927733;1546820.1000000003;1113463.953407227;446.7491684983984;48.19615973934951;6.344194419523052;559128.4799238283;125772.33333105495;-1.0;449.341395119158;0.0004035527093123781;1.0
;;;9;0.006882514075539548;0.00018251407553954765;0.00018748592446045202;2021-05-09 11:48:37.426457;2021-05-09 13:48:37.426457;2021-05-09 14:48:37.426457;2021-05-09 16:48:37.426457;2021-05-09 15:29:00;369068.63268457056;1647946.8843750001;1278878.2516904296;445.2951782425462;46.47290750803599;7.9918967293033445;536191.6924977024;167123.05981313187;-1.0;447.71366619560706;0.0003500831025969956;0.9916666666666667
;;;10;0.007992058558344027;0.0009420585583440272;0.0010679414416559733;2021-05-09 11:45:11.687210;2021-05-09 13:45:11.687210;2021-05-09 14:45:11.687210;2021-05-09 16:45:11.687210;2021-05-09 15:30:00;144824.1756853992;1235543.1046875;1090718.9290021008;259.41441981127724;25.311117434782734;22.52623798071023;369005.9357451921;224181.7600597929;4.629947774594501;260.6463003225232;0.00023896743092282133;0.975
;;;11;0.009427544749297136;0.00036754474929713565;0.0003824552507028633;2021-05-09 11:41:41.881849;2021-05-09 13:41:41.881849;2021-05-09 14:41:41.881849;2021-05-09 16:41:41.881849;2021-05-09 15:30:00;123065.62926451823;1017592.2591666668;894526.6299021485;313.76371779687526;27.590633656902483;15.924254357850037;272577.12409856234;149511.49483404413;2.661585461597874;314.97446510996184;0.0003521130110396117;1.0
;;;12;0.010027586948014961;0.0002175869480149622;0.00022241305198503897;2021-05-09 11:40:27.962915;2021-05-09 13:40:27.962915;2021-05-09 14:40:27.962915;2021-05-09 16:40:27.962915;2021-05-09 15:29:00;135698.36211484374;954463.1632291666;818764.8011143229;349.6734993015121;30.18251054303195;12.890205555534923;250928.1768833116;115229.81476846786;-1.0;350.97370279900576;0.00042866242212823196;1.0
;;;13;0.010467688379007087;0.00021768837900708674;0.00022231162099291268;2021-05-09 11:39:37.874831;2021-05-09 13:39:37.874831;2021-05-09 14:39:37.874831;2021-05-09 16:39:37.874831;2021-05-09 15:29:00;124857.34073657221;785170.4343750001;660313.0936384279;349.08058050292334;29.59717414495445;11.441795852322103;229131.54158715822;104274.20085058601;-1.0;350.3330478296683;0.0005305559608083473;1.0
;;;14;0.01118838236743811;0.0004983823674381098;0.0005216176325618903;2021-05-09 11:38:22.390747;2021-05-09 13:38:22.390747;2021-05-09 14:38:22.390747;2021-05-09 16:38:22.390747;2021-05-09 15:29:00;79868.10412584635;714628.299375;634760.1952491535;274.53807271446857;23.43317434029715;16.653484071493622;203205.4435046874;123337.33937884105;3.2358620344171167;275.5363261521747;0.0004340794022914784;1.0
;;;15;0.011957386838268635;0.00024738683826863554;0.0002526131617313649;2021-05-09 11:37:09.575048;2021-05-09 13:37:09.575048;2021-05-09 14:37:09.575048;2021-05-09 16:37:09.575048;2021-05-09 15:33:00;103722.48168025173;597650.1441666667;493927.66248641495;314.2856161469759;26.204772776753497;9.343673500341183;188328.61577207033;84606.1340918186;-1.0;315.37618590052983;0.0006385068297510144;1.0
;;;16;0.012467289200142909;0.0002572892001429083;0.00026271079985709135;2021-05-09 11:36:25.095473;2021-05-09 13:36:25.095473;2021-05-09 14:36:25.095473;2021-05-09 16:36:25.095473;2021-05-09 15:39:00;99590.84231035161;546136.2534375001;446545.4111271485;314.67092151108824;25.27238144296789;9.202255596880068;178504.7752021159;78913.9328917643;-1.0;315.6841492828494;0.0007069474714475614;1.0
;;;17;0.013287780100528456;0.0005577801005284561;0.0005822198994715443;2021-05-09 11:35:19.035654;2021-05-09 13:35:19.035654;2021-05-09 14:35:19.035654;2021-05-09 16:35:19.035654;2021-05-09 15:29:00;71606.47065592176;446300.27062500006;374693.7999690783;245.42691414339552;19.97404903542907;12.114477071276948;156914.67418121747;85308.20352529571;2.758156862174686;246.23836585881446;0.0006571722453884622;1.0
;;;18;0.014157030055770879;0.0002870300557708781;0.0002929699442291208;2021-05-09 11:34:15.491235;2021-05-09 13:34:15.491235;2021-05-09 14:34:15.491235;2021-05-09 16:34:15.491235;2021-05-09 15:28:00;85177.10475625;434318.8133333333;349141.7085770833;283.46956760274514;22.583493730099732;8.861769679954518;144497.17448055558;59320.06972430558;-1.0;284.36773717485033;0.0008144765583401153;1.0
;;;19;0.014766533106995695;0.0003165331069956961;0.00032346689300430387;2021-05-09 11:33:34.366589;2021-05-09 13:33:34.366589;2021-05-09 14:33:34.366589;2021-05-09 16:33:34.366589;2021-05-09 15:29:00;74566.94323203128;370190.52;295623.5767679687;274.4405325866569;21.333570782387138;8.320450509453112;132034.6111427247;57467.66791069342;-1.0;275.2684638108314;0.0009311451637935029;1.0
;;;20;0.01574575180802746;0.0006557518080274605;0.0006842481919725404;2021-05-09 11:32:33.436113;2021-05-09 13:32:33.436113;2021-05-09 14:32:33.436113;2021-05-09 16:32:33.436113;2021-05-09 15:24:00;52301.90449319959;362201.5233072916;309899.618814092;218.26971500189381;16.183155234719354;13.95381739006132;120878.07725195313;68576.17275875354;3.087772084543886;218.86882601311447;0.0007062571643381508;1.0
;;;21;0.016805704388688978;0.00037570438868897785;0.0003842956113110224;2021-05-09 11:31:33.668425;2021-05-09 13:31:33.668425;2021-05-09 14:31:33.668425;2021-05-09 16:31:33.668425;2021-05-09 15:30:00;55882.21515261505;299358.9931640625;243476.77801144746;232.42178206842746;17.885466434176085;8.824542734769611;105533.33777632647;49651.122623711424;-1.0;233.1089330965925;0.0009574175204734823;1.0
;;;22;0.01793869560475343;0.0007486956047534285;0.0007813043952465716;2021-05-09 11:30:35.825724;2021-05-09 13:30:35.825724;2021-05-09 14:30:35.825724;2021-05-09 16:30:35.825724;2021-05-09 15:29:00;37320.52768820527;257688.05885416665;220367.53116596138;187.64030266047482;14.489342726990836;11.703412468205173;90039.12102648921;52718.59333828394;2.7998110216919843;188.1988954143323;0.0008540227973629995;1.0
;;;23;0.01910601999370879;0.0003860199937087902;0.00039398000629120924;2021-05-09 11:29:41.786172;2021-05-09 13:29:41.786172;2021-05-09 14:29:41.786172;2021-05-09 16:29:41.786172;2021-05-09 15:15:00;50012.82760001626;283394.6048177083;233381.77721769206;243.52181795331398;16.49204304676522;9.497105289649154;93641.09307633467;43628.26547631841;-1.0;244.07962492421066;0.0010458384019268992;1.0
;;;24;0.019944924166313594;0.00044492416631359416;0.00045507583368640733;2021-05-09 11:29:05.968320;2021-05-09 13:29:05.968320;2021-05-09 14:29:05.968320;2021-05-09 16:29:05.968320;2021-05-09 14:40:00;52420.43554739805;225839.47925;173419.04370260195;214.00057918795827;15.662104761073266;7.5775990288076045;91401.0243333604;38980.588785962354;-1.0;214.57294661333341;0.0012373090176953502;1.0
;;;25;0.021338416061179425;0.0009384160611794236;0.0009815839388205745;2021-05-09 11:28:11.295983;2021-05-09 13:28:11.295983;2021-05-09 14:28:11.295983;2021-05-09 16:28:11.295983;2021-05-09 15:13:00;25302.145292290348;167942.54041666666;142640.39512437631;182.79657406880472;12.354742973095075;12.389335788174245;69302.44480387104;44000.29951158069;3.8217398721721043;183.213610753195;0.0012844440776642592;1.0
