;Plot Start;Plot end;Injection time at Sun;Background start;Background end;Bg distance from window [min];Bg period [min];Travel distance first slope [AU];Travel distance second slope [AU];Fixed window [min];data type;Averaging mode;Averaging [min];Masking;Ion contamination corection;Distance of s/c [AU];Length of Parker Spiral [AU];Travel time 4keV [min];Traveltime 10MeV [min];Traveltimeof light at distance D [min]
0;2022-01-13-0900;2022-01-13-1700;2022-01-13-1402;;;180;60;0.96;;60;l2;mean;2;True;True;0.96;1.1026406625520684;73.71936026381535;9.18123814611284;7.98407654089817
