Plot_period;Averaging;Ion_masking;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-08-26-1600;Mean;True;0;0.0043233436134547535;0.00023334361345475358;0.0002466563865452468;2021-08-26 17:17:32.035032042;2021-08-26 18:17:32.035032042;2021-08-26 18:47:32.035032042;2021-08-26 19:47:32.035032042;2021-08-26 19:00:00;263375.8989286641;8180836.739999999;7917460.841071336;168.69472395471172;25.235274439267204;141.68132979782567;3626114.6183677875;3362738.7194391233;60.175516254060085;170.57177071890155;2.1543746681268204e-05;1.0
2021-08-26-2100;Resampled to 5min;;1;0.004575183056447031;0.00020518305644703135;0.00021481694355296888;2021-08-26 17:16:25.017639682;2021-08-26 18:16:25.017639682;2021-08-26 18:46:25.017639682;2021-08-26 19:46:25.017639682;2021-08-26 19:10:00;278205.0932740921;9634700.373275861;9356495.280001769;196.13680078917017;27.698350570583727;151.8255707468845;3690628.2956197765;3412423.202345684;55.37256043225908;198.08292013230616;2.1170632186998625e-05;1.0
;;;2;0.004760588198951889;0.0002005881989518895;0.00020941180104811028;2021-08-26 17:15:39.130847122;2021-08-26 18:15:39.130847122;2021-08-26 18:45:39.130847122;2021-08-26 19:45:39.130847122;2021-08-26 19:10:00;242293.4731695433;9561919.999655172;9319626.52648563;196.1038514324405;27.398086788058677;222.20630840813976;3601052.9868566818;3358759.5136871384;80.0823456010932;198.00852432731955;2.124640121195793e-05;1.0
;;;3;0.005064316340830221;0.00023431634083022086;0.00024568365916977867;2021-08-26 17:14:29.503164827;2021-08-26 18:14:29.503164827;2021-08-26 18:44:29.503164827;2021-08-26 19:44:29.503164827;2021-08-26 19:00:00;168972.31070568322;7321231.288000001;7152258.977294317;163.45515003587786;22.04890710445497;208.74595757995107;2922911.261325699;2753938.9506200156;80.3765111398936;164.93556432059225;2.3060625299531168e-05;1.0
;;;4;0.005356631404156907;0.0001866314041569072;0.00019336859584309293;2021-08-26 17:13:28.191276746;2021-08-26 18:13:28.191276746;2021-08-26 18:43:28.191276746;2021-08-26 19:43:28.191276746;2021-08-26 19:10:00;177863.3432825077;8670007.904827587;8492144.56154508;200.7502249945601;25.20900939137437;246.56335399690113;3094119.8309630626;2916256.487680555;84.67142492766469;202.3268321055339;2.382517521212829e-05;1.0
;;;5;0.005586770086552695;0.00018677008655269486;0.00019322991344730527;2021-08-26 17:12:43.362625723;2021-08-26 18:12:43.362625723;2021-08-26 18:42:43.362625723;2021-08-26 19:42:43.362625723;2021-08-26 19:10:00;150517.3140989016;7917304.7025;7766787.388401098;193.57574323616433;24.031738243822748;239.35939723685058;2885680.7943313583;2735163.4802324567;84.29316385696298;195.0617666598276;2.5114858551572094e-05;1.0
;;;6;0.005836908428269198;0.00018690842826919827;0.00019309157173080186;2021-08-26 17:11:57.693382487;2021-08-26 18:11:57.693382487;2021-08-26 18:41:57.693382487;2021-08-26 19:41:57.693382487;2021-08-26 19:10:00;129063.7368451226;7079978.1481896555;6950914.411344533;215.06250871427133;26.571587269496106;240.5927804084664;2602237.471168583;2473173.73432346;85.60423995480811;216.6977893392004;3.117543628296295e-05;1.0
;;;7;0.0062145635405875446;0.00025456354058754453;0.0002654364594124551;2021-08-26 17:10:54.068601878;2021-08-26 18:10:54.068601878;2021-08-26 18:40:54.068601878;2021-08-26 19:40:54.068601878;2021-08-26 19:00:00;94715.86422410134;6339715.175357142;6244999.311133041;197.23251699119373;24.164361608893504;282.99589017458095;2368497.0993602355;2273781.235136134;103.03776071720053;198.70727749794895;3.181862280492344e-05;1.0
;;;8;0.00659754499795189;0.0001775449979518895;0.00018245500204810972;2021-08-26 17:09:55.242124157;2021-08-26 18:09:55.242124157;2021-08-26 18:39:55.242124157;2021-08-26 19:39:55.242124157;2021-08-26 19:10:00;86566.07848593623;6105297.628125;6018731.549639064;220.71833543169885;24.602894382959658;245.8731992341625;2182126.902292969;2095560.823807033;85.60645041065352;222.08531245392837;3.689902276290202e-05;1.0
;;;9;0.006882514075539548;0.00018251407553954765;0.00018748592446045202;2021-08-26 17:09:14.714387512;2021-08-26 18:09:14.714387512;2021-08-26 18:39:14.714387512;2021-08-26 19:39:14.714387512;2021-08-26 19:10:00;73527.74090682995;6359373.356896552;6285845.615989722;228.67208971908772;24.127320438835596;295.8494601320887;2209226.932324724;2135699.191417894;100.51876730447452;229.9414103811072;3.6580823715458424e-05;1.0
