Plot_period;Averaging;Ion_masking;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-08-26-1600;Mean;True;0;0.0043233436134547535;0.00023334361345475358;0.0002466563865452468;2021-08-26 17:17:32.035032042;2021-08-26 18:17:32.035032042;2021-08-26 18:47:32.035032042;2021-08-26 19:47:32.035032042;2021-08-26 19:12:00;259627.45982812496;11071614.0;10811986.540171875;164.53194580078124;25.132169022608387;145.14529005522144;3680031.1326874997;3420403.672859375;45.91713847945899;166.44034098971372;1.5394057361365144e-05;1.0
2021-08-26-2100;Resampled to 1min;;1;0.004575183056447031;0.00020518305644703135;0.00021481694355296888;2021-08-26 17:16:25.017639682;2021-08-26 18:16:25.017639682;2021-08-26 18:46:25.017639682;2021-08-26 19:46:25.017639682;2021-08-26 19:12:00;276561.2022820746;14710521.896666666;14433960.694384592;501.233996647874;27.61835348234523;165.56185129469097;3673772.1229130193;3397210.920630945;38.96702652633774;501.9943155501631;3.4778694925049896e-05;1.0
;;;2;0.004760588198951889;0.0002005881989518895;0.00020941180104811028;2021-08-26 17:15:39.130847122;2021-08-26 18:15:39.130847122;2021-08-26 18:45:39.130847122;2021-08-26 19:45:39.130847122;2021-08-26 19:12:00;232092.10440937505;14329973.700000001;14097881.595590627;494.99675208077275;27.217728968845833;195.2812800087459;3557540.6248812512;3325448.520471876;46.06350530593542;495.74447988932315;3.516446613116515e-05;1.0
;;;3;0.005064316340830221;0.00023431634083022086;0.00024568365916977867;2021-08-26 17:14:29.503164827;2021-08-26 18:14:29.503164827;2021-08-26 18:44:29.503164827;2021-08-26 19:44:29.503164827;2021-08-26 19:12:00;169433.7266686198;10000679.08;9831245.35333138;159.60980143229168;22.048907104454972;229.23503396824802;2999239.560500001;2829805.833831381;65.9825498325164;161.12555048084852;1.638912921914314e-05;1.0
;;;4;0.005356631404156907;0.0001866314041569072;0.00019336859584309293;2021-08-26 17:13:28.191276746;2021-08-26 18:13:28.191276746;2021-08-26 18:43:28.191276746;2021-08-26 19:43:28.191276746;2021-08-26 19:12:00;176655.47912413202;13485852.933333335;13309197.454209203;508.8230378902047;25.1462928756161;215.86764549076182;3050841.1580864596;2874185.6789623275;46.61766401434228;509.44403022628796;3.827759201702803e-05;1.0
;;;5;0.005586770086552695;0.00018677008655269486;0.00019322991344730527;2021-08-26 17:12:43.362625723;2021-08-26 18:12:43.362625723;2021-08-26 18:42:43.362625723;2021-08-26 19:42:43.362625723;2021-08-26 19:12:00;150561.133885547;11850457.545000002;11699896.411114454;488.2333272007815;23.926134010714293;233.9842006577225;2816075.7144;2665514.580514453;53.30716414469266;488.81923210757986;4.1779791455522655e-05;1.0
;;;6;0.005836908428269198;0.00018690842826919827;0.00019309157173080186;2021-08-26 17:11:57.693382487;2021-08-26 18:11:57.693382487;2021-08-26 18:41:57.693382487;2021-08-26 19:41:57.693382487;2021-08-26 19:12:00;127072.92525850693;10671596.375;10544523.449741494;544.4098724697884;26.348877496662325;245.26135799926362;2500826.279500001;2373753.354241494;55.21254459639413;545.0471287768659;5.1690067490933227e-05;1.0
;;;7;0.0062145635405875446;0.00025456354058754453;0.0002654364594124551;2021-08-26 17:10:54.068601878;2021-08-26 18:10:54.068601878;2021-08-26 18:40:54.068601878;2021-08-26 19:40:54.068601878;2021-08-26 19:13:00;94582.84612161458;7658904.0;7564321.153878385;278.33391320474186;24.104440189565782;214.8849036024415;2333313.2414453113;2238730.3953236965;63.5971629713704;279.37571704913285;3.6933349518864765e-05;1.0
;;;8;0.00659754499795189;0.0001775449979518895;0.00018245500204810972;2021-08-26 17:09:55.242124157;2021-08-26 18:09:55.242124157;2021-08-26 18:39:55.242124157;2021-08-26 19:39:55.242124157;2021-08-26 19:12:00;88189.92390527343;8871615.855;8783425.931094727;517.8804633663275;24.602894382959658;233.5985704311328;2191841.9767412115;2103652.052835938;55.94743054499075;518.4645375997678;5.9027598304702584e-05;1.0
;;;9;0.006882514075539548;0.00018251407553954765;0.00018748592446045202;2021-08-26 17:09:14.714387512;2021-08-26 18:09:14.714387512;2021-08-26 18:39:14.714387512;2021-08-26 19:39:14.714387512;2021-08-26 19:12:00;74278.6750942383;10175861.925;10101583.249905763;593.6794148895768;24.127320438835604;258.559983925289;2210392.420432617;2136113.7453383785;54.67593762219724;594.169483611527;5.881944136005313e-05;1.0
;;;10;0.007992058558344027;0.0009420585583440272;0.0010679414416559733;2021-08-26 17:06:58.276781182;2021-08-26 18:06:58.276781182;2021-08-26 18:36:58.276781182;2021-08-26 19:36:58.276781182;2021-08-26 18:54:00;34834.13437719727;1893900.9937500001;1859066.8593728028;102.34770584106445;14.951230924391004;210.8577502015266;674162.487250182;639328.3528729847;72.51344267001;103.43399923179769;5.563758974580044e-05;0.7166666666666667
;;;11;0.009427544749297136;0.00036754474929713565;0.0003824552507028633;2021-08-26 17:04:39.142699733;2021-08-26 18:04:39.142699733;2021-08-26 18:34:39.142699733;2021-08-26 19:34:39.142699733;2021-08-26 19:02:00;20989.704289529076;4527063.202500001;4506073.498210471;213.2933197838738;14.895385045437136;391.66281645583825;1401037.6960250216;1380047.9917354926;119.95221194283766;213.8127984010258;4.744991365230478e-05;1.0
;;;12;0.010027586948014961;0.0002175869480149622;0.00022241305198503897;2021-08-26 17:03:50.122775296;2021-08-26 18:03:50.122775296;2021-08-26 18:33:50.122775296;2021-08-26 19:33:50.122775296;2021-08-26 19:12:00;18500.7694421441;5290925.903333333;5272425.1338911895;439.07133468138;14.088335243592748;402.4788721067263;1412292.8380513452;1393792.0686092011;106.39731157474398;439.29730038872793;8.331977965223659e-05;1.0
;;;13;0.010467688379007087;0.00021768837900708674;0.00022231162099291268;2021-08-26 17:03:16.906466565;2021-08-26 18:03:16.906466565;2021-08-26 18:33:16.906466565;2021-08-26 19:33:16.906466565;2021-08-26 19:12:00;18421.278758056644;5113705.725000001;5095284.446241944;436.7651158649337;13.833220091223627;448.4808123848773;1329132.507452637;1310711.2286945803;115.36722686414153;436.98412375577357;8.576245906704456e-05;1.0
;;;14;0.01118838236743811;0.0004983823674381098;0.0005216176325618903;2021-08-26 17:02:26.848600688;2021-08-26 18:02:26.848600688;2021-08-26 18:32:26.848600688;2021-08-26 19:32:26.848600688;2021-08-26 19:05:00;12629.896023437503;3496402.8449999997;3483772.9489765624;131.13314392089842;11.45179091215431;541.4187391886451;1083548.3382184806;1070918.442195043;166.43315199902509;131.63223370312744;3.778438940511247e-05;0.9666666666666667
