Plot_period;Averaging;Ion_masking;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-05-23-0700;Mean;True;0;0.0043233436134547535;0.00023334361345475358;0.0002466563865452468;2021-05-23 09:20:07.354413;2021-05-23 10:00:07.354413;2021-05-23 10:20:07.354413;2021-05-23 11:00:07.354413;;8589214.4025;;;;57.12415970885198;;;;;;;0.0
2021-05-23-1200;Resampled to 5min;;1;0.004575183056447031;0.00020518305644703135;0.00021481694355296888;2021-05-23 09:18:26.296441;2021-05-23 09:58:26.296441;2021-05-23 10:18:26.296441;2021-05-23 10:58:26.296441;2021-05-23 10:35:00;7296394.096729167;19268384.759999998;11971990.663270831;61.666347737647506;64.8726322533915;8.937000456110045;18398772.60142241;11102378.504693244;8.287841558777306;89.5052895575688;7.476224470518868e-06;0.375
;;;2;0.004760588198951889;0.0002005881989518895;0.00020941180104811028;2021-05-23 09:17:17.102071;2021-05-23 09:57:17.102071;2021-05-23 10:17:17.102071;2021-05-23 10:57:17.102071;2021-05-23 10:35:00;6430546.9344375;20531218.26;14100671.325562501;77.18430866376723;63.85858151976512;12.788921986174065;18561184.4565;12130637.522062501;11.002155381848423;100.17652388469158;7.10437975411042e-06;0.5
;;;3;0.005064316340830221;0.00023431634083022086;0.00024568365916977867;2021-05-23 09:15:32.107947;2021-05-23 09:55:32.107947;2021-05-23 10:15:32.107947;2021-05-23 10:55:32.107947;;5398192.177666666;;;;52.27388189769872;;;;;;;0.0
;;;4;0.005356631404156907;0.0001866314041569072;0.00019336859584309293;2021-05-23 09:13:59.653513;2021-05-23 09:53:59.653513;2021-05-23 10:13:59.653513;2021-05-23 10:53:59.653513;2021-05-23 10:35:00;4604381.7176250005;18206178.48;13601796.762375;76.92526354395156;62.23194358237726;18.08170733417563;15893155.052947128;11288773.335322127;15.006862635661015;98.9460002897873;7.274480130705203e-06;0.625
;;;5;0.005586770086552695;0.00018677008655269486;0.00019322991344730527;2021-05-23 09:12:52.054753;2021-05-23 09:52:52.054753;2021-05-23 10:12:52.054753;2021-05-23 10:52:52.054753;2021-05-23 10:35:00;4171505.49365625;15521302.620000001;11349797.126343751;44.40111437988282;60.34754564510125;15.678298820781876;14096345.746977273;9924840.253321024;13.709902433314975;74.92186078550783;6.601162994500442e-06;0.5
;;;6;0.005836908428269198;0.00018690842826919827;0.00019309157173080186;2021-05-23 09:11:43.188434;2021-05-23 09:51:43.188434;2021-05-23 10:11:43.188434;2021-05-23 10:51:43.188434;2021-05-23 10:35:00;3555901.251739584;15314403.0;11758501.748260416;48.105544026692705;65.54586922356197;20.658501129714736;13344270.471361112;9788369.219621528;17.19717706480183;81.30439310625445;6.91451979571146e-06;0.5
;;;7;0.0062145635405875446;0.00025456354058754453;0.0002654364594124551;2021-05-23 09:10:07.246304;2021-05-23 09:50:07.246304;2021-05-23 10:10:07.246304;2021-05-23 10:50:07.246304;;3057326.8818125;;;;59.65351190271906;;;;;;;0.0
;;;8;0.00659754499795189;0.0001775449979518895;0.00018245500204810972;2021-05-23 09:08:38.539711;2021-05-23 09:48:38.539711;2021-05-23 10:08:38.539711;2021-05-23 10:48:38.539711;2021-05-23 10:35:00;2427544.3134375;12161944.8;9734400.486562502;49.210263061523435;65.03674448783185;27.900618416626717;10382119.52112112;7954575.20768362;22.79930519011474;81.55628807247093;8.378152119902231e-06;0.625
;;;9;0.006882514075539548;0.00018251407553954765;0.00018748592446045202;2021-05-23 09:07:37.426457;2021-05-23 09:47:37.426457;2021-05-23 10:07:37.426457;2021-05-23 10:47:37.426457;2021-05-23 10:35:00;2200129.670742188;12699391.950000001;10499262.279257813;51.49796813964844;63.65923853296449;30.42185317692375;10549037.179261085;8348907.508518897;24.191150926256554;81.88125165817335;7.79876237780408e-06;0.625
;;;10;0.007992058558344027;0.0009420585583440272;0.0010679414416559733;2021-05-23 09:04:11.687210;2021-05-23 09:44:11.687210;2021-05-23 10:04:11.687210;2021-05-23 10:44:11.687210;2021-05-23 10:05:00;1380676.006416001;1805112.1687500002;424436.1623339993;20.265581359863283;34.57515042812929;-1.0;1805112.1687500002;424436.1623339993;-1.0;40.07661182012531;9.442317921202018e-05;0.125
;;;11;0.009427544749297136;0.00036754474929713565;0.0003824552507028633;2021-05-23 09:00:41.881849;2021-05-23 09:40:41.881849;2021-05-23 10:00:41.881849;2021-05-23 10:40:41.881849;2021-05-23 10:10:00;844325.8140481771;3850846.8085000003;3006520.994451823;115.49135745025202;39.3855738790986;20.465211814118046;3697805.897471154;2853480.083422977;19.42347132196426;122.02244496603;4.058592811798351e-05;0.25
;;;12;0.010027586948014961;0.0002175869480149622;0.00022241305198503897;2021-05-23 08:59:27.962915;2021-05-23 09:39:27.962915;2021-05-23 09:59:27.962915;2021-05-23 10:39:27.962915;2021-05-23 10:25:00;670055.1959609375;7277092.105;6607036.909039063;95.18871467762013;42.03659032329896;46.42613546002725;5030411.534083615;4360356.338122677;30.63922554007862;104.05751451954946;1.5749497990118497e-05;0.75
;;;13;0.010467688379007087;0.00021768837900708674;0.00022231162099291268;2021-05-23 08:58:37.874831;2021-05-23 09:38:37.874831;2021-05-23 09:58:37.874831;2021-05-23 10:38:37.874831;2021-05-23 10:35:00;595775.599453125;7804061.775;7208286.175546875;40.4123291015625;41.02032879650684;58.08079390114707;5329620.663477575;4733845.06402445;38.1429750189832;57.58318954335999;7.988471620161681e-06;0.875
;;;14;0.01118838236743811;0.0004983823674381098;0.0005216176325618903;2021-05-23 08:57:22.390747;2021-05-23 09:37:22.390747;2021-05-23 09:57:22.390747;2021-05-23 10:37:22.390747;2021-05-23 10:10:00;482853.72646875;2868105.5199999996;2385251.7935312497;87.29683234626084;32.53160222568475;23.980849947539397;2136051.154347222;1653197.4278784718;16.62092008865827;93.16137655198827;3.905725039370681e-05;0.375
;;;15;0.011957386838268635;0.00024738683826863554;0.0002526131617313649;2021-05-23 08:56:09.575048;2021-05-23 09:36:09.575048;2021-05-23 09:56:09.575048;2021-05-23 10:36:09.575048;2021-05-23 10:30:00;383933.75303906255;6756037.592;6372103.838960937;81.32778806601645;35.47451114149222;85.15601360666204;4767268.3689132985;4383334.6158742355;58.578345806242496;88.72795530405705;1.3924436504243379e-05;1.0
;;;16;0.012467289200142909;0.0002572892001429083;0.00026271079985709135;2021-05-23 08:55:25.095473;2021-05-23 09:35:25.095473;2021-05-23 09:55:25.095473;2021-05-23 10:35:25.095473;2021-05-23 10:30:00;333463.4911093751;6516177.888;6182714.396890625;115.282320295498;34.08777035645051;89.05741443489144;4558247.58402309;4224784.092913715;60.85488083515134;120.21642758204011;1.9443956143679975e-05;1.0
;;;17;0.013287780100528456;0.0005577801005284561;0.0005822198994715443;2021-05-23 08:54:19.035654;2021-05-23 09:34:19.035654;2021-05-23 09:54:19.035654;2021-05-23 10:34:19.035654;2021-05-23 10:10:00;258802.3005390625;2552219.8089473685;2293417.508408306;102.82946941342882;26.758030942542227;40.20280976454798;1475514.3503384048;1216712.0497993422;21.32853826090509;106.25390345662291;4.6329943443383756e-05;0.5
;;;18;0.014157030055770879;0.0002870300557708781;0.0002929699442291208;2021-05-23 08:53:15.491235;2021-05-23 09:33:15.491235;2021-05-23 09:53:15.491235;2021-05-23 10:33:15.491235;2021-05-23 10:20:00;211289.9405625;4804998.4213333335;4593708.480770834;174.2682388520421;29.400598684886422;82.12313106025024;3029683.057;2818393.1164375;50.38527548044696;176.73090922535914;3.8472382382371664e-05;1.0
;;;19;0.014766533106995695;0.0003165331069956961;0.00032346689300430387;2021-05-23 08:52:34.366589;2021-05-23 09:32:34.366589;2021-05-23 09:52:34.366589;2021-05-23 10:32:34.366589;2021-05-23 10:20:00;179617.94161376954;4242211.013793103;4062593.072179334;160.66215031186317;27.029589057556095;108.19490796667489;2704767.730040544;2525149.7884267746;67.2497452013681;162.91999640146102;4.010246497911354e-05;1.0
;;;20;0.01574575180802746;0.0006557518080274605;0.0006842481919725404;2021-05-23 08:51:33.436113;2021-05-23 09:31:33.436113;2021-05-23 09:51:33.436113;2021-05-23 10:31:33.436113;2021-05-23 10:20:00;145004.5146541341;2596153.75;2451149.235345866;29.175700965442307;20.58732016392735;86.4411130149372;1729458.1542352252;1584453.639581091;55.87662070956355;35.707972196093145;1.4567849105709233e-05;0.875
;;;21;0.016805704388688978;0.00037570438868897785;0.0003842956113110224;2021-05-23 08:50:33.668425;2021-05-23 09:30:33.668425;2021-05-23 09:50:33.668425;2021-05-23 10:30:33.668425;2021-05-23 10:15:00;114196.44048543295;3029142.8566666665;2914946.4161812337;137.50352534871658;22.03683660048195;149.97228500624686;1794669.9267537436;1680473.4862683106;86.45937614120554;139.25818342446337;4.7773839907115854e-05;1.0
;;;22;0.01793869560475343;0.0007486956047534285;0.0007813043952465716;2021-05-23 08:49:35.825724;2021-05-23 09:29:35.825724;2021-05-23 09:49:35.825724;2021-05-23 10:29:35.825724;2021-05-23 10:15:00;88054.54214396159;2192364.7078124997;2104310.1656685383;54.697944248284436;17.842621965968238;127.3401444272219;1221235.9834382196;1133181.441294258;68.57329815294335;57.534548434908956;2.734128712277083e-05;1.0
;;;23;0.01910601999370879;0.0003860199937087902;0.00039398000629120924;2021-05-23 08:48:41.786172;2021-05-23 09:28:41.786172;2021-05-23 09:48:41.786172;2021-05-23 10:28:41.786172;2021-05-23 10:15:00;77050.28674517051;1898749.0629166665;1821698.776171496;121.27306652501402;19.65891070015784;124.1300094262438;1085586.4769152831;1008536.1901701126;68.7213541722985;122.8561330756314;6.744042137077533e-05;1.0
;;;24;0.019944924166313594;0.00044492416631359416;0.00045507583368640733;2021-05-23 08:48:05.968320;2021-05-23 09:28:05.968320;2021-05-23 09:48:05.968320;2021-05-23 10:28:05.968320;2021-05-23 10:05:00;68723.33264684476;1712859.9222499998;1644136.5896031552;113.7027801429324;18.512044215772335;160.1858470798893;954579.6071139323;885856.2744670875;86.30769402850896;115.19990448467712;7.006711316635979e-05;1.0
;;;25;0.021338416061179425;0.0009384160611794236;0.0009815839388205745;2021-05-23 08:47:11.295983;2021-05-23 09:27:11.295983;2021-05-23 09:47:11.295983;2021-05-23 10:27:11.295983;2021-05-23 10:05:00;49012.64325138345;1227117.5307954545;1178104.887544071;74.66450466688039;14.598981797859317;178.6204062756751;695441.6527587742;646429.0095073908;98.00945020039484;76.07837095183382;6.457690801235034e-05;1.0
;;;26;0.02282430283710764;0.0005043028371076418;0.0005156971628923583;2021-05-23 08:46:18.715207;2021-05-23 09:26:18.715207;2021-05-23 09:46:18.715207;2021-05-23 10:26:18.715207;2021-05-23 10:05:00;36560.428574707024;1219857.8004166665;1183297.3718419594;101.28774888762472;15.550406795190908;171.59414855321947;557460.6569674478;520900.2283927408;75.53758953515865;102.47450037066999;8.660080112504165e-05;1.0
;;;27;0.023824961699864283;0.0004849616998642836;0.0004950383001357181;2021-05-23 08:45:46.170417;2021-05-23 09:25:46.170417;2021-05-23 09:45:46.170417;2021-05-23 10:25:46.170417;2021-05-23 10:05:00;35924.94423150423;1151430.749625;1115505.8053934956;100.55375254560558;15.608223183761874;208.5883154127109;490386.8003759765;454461.85614447226;84.97977557281297;101.75791753940821;9.122132493386085e-05;1.0
;;;28;0.025405763125716182;0.0010857631257161805;0.0011342368742838192;2021-05-23 08:44:58.818080;2021-05-23 09:24:58.818080;2021-05-23 09:44:58.818080;2021-05-23 10:24:58.818080;2021-05-23 10:05:00;30350.468467794482;874893.64584375;844543.1773759555;79.03877676621;12.79283518420539;180.09846290615124;347156.9754133553;316806.5069455608;67.55884893516026;80.06737703177882;9.480554597640915e-05;1.0
