Plot_period;Averaging;Ion_contamination_correction;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-08-24-0900;Mean;True;0;0.03295087252259035;0.0017508725225903535;0.0018491274774096456;2021-08-24 10:35:31.734670273;2021-08-24 11:05:31.734670273;2021-08-24 12:05:31.734670273;2021-08-24 12:35:31.734670273;2021-08-24 12:20:00;361.2368653346404;736.517103147787;375.2802378131466;330.4796197081114;95.41346749483057;1.35179788307704;337.8160190186079;-23.42084631603251;-1.0;343.97748301568373;0.9165883208242673;1.0
2021-08-24-1500;Resampled to 5min;;1;0.03489555845662883;0.0018955584566288305;0.00200444154337117;2021-08-24 10:35:07.800986935;2021-08-24 11:05:07.800986935;2021-08-24 12:05:07.800986935;2021-08-24 12:35:07.800986935;2021-08-24 12:15:00;455.9141684760205;920.2693608231386;464.35519234711813;378.31787150060546;109.2155876692671;1.1829717221043818;482.6792458912893;26.76507741526882;-1.0;393.7670078697452;0.8479866584013422;1.0
;;;2;0.036364818162614256;0.001564818162614258;0.0016351818373857435;2021-08-24 10:34:51.047200643;2021-08-24 11:04:51.047200643;2021-08-24 12:04:51.047200643;2021-08-24 12:34:51.047200643;2021-08-24 12:15:00;279.0531869129279;600.7278322203533;321.6746453074254;247.74538969795665;69.5113361926786;2.363459824416554;246.87572344019677;-32.17746347273115;-1.0;257.31226938466034;0.7999146750865187;1.0
;;;3;0.03927849284277593;0.0012784928427759315;0.0013215071572240666;2021-08-24 10:34:20.741528706;2021-08-24 11:04:20.741528706;2021-08-24 12:04:20.741528706;2021-08-24 12:34:20.741528706;2021-08-24 12:10:00;258.71579012960393;368.9355045713893;110.21971444178536;187.26380832539564;64.34791264721126;-1.0;291.31570023431715;32.59991010471322;-1.0;198.01107991873496;1.7965123655198572;1.0
;;;4;0.041879828079876356;0.0012798280798763592;0.0013201719201236459;2021-08-24 10:33:56.496986705;2021-08-24 11:03:56.496986705;2021-08-24 12:03:56.496986705;2021-08-24 12:33:56.496986705;2021-08-24 12:20:00;213.36635880084782;261.52316525942507;48.15680645857725;151.87294107987933;56.609725723917535;-1.0;170.82723315356972;-42.5391256472781;-1.0;162.0803852376643;3.3656796859459526;1.0
;;;5;0.04452954075667074;0.001329540756670737;0.001370459243329264;2021-08-24 10:33:34.102399972;2021-08-24 11:03:34.102399972;2021-08-24 12:03:34.102399972;2021-08-24 12:33:34.102399972;2021-08-24 12:05:00;120.12976245152134;247.83243966227116;127.70267721074981;145.03063170404914;41.87614829367141;1.458485127141241;163.22307471973366;43.093312268212316;-1.0;150.95527790835638;1.1820838936620914;1.0
;;;6;0.04776222356632907;0.00186222356632907;0.0019377764336709277;2021-08-24 10:33:09.448208424;2021-08-24 11:03:09.448208424;2021-08-24 12:03:09.448208424;2021-08-24 12:33:09.448208424;2021-08-24 12:20:00;176.1325331392621;360.6016976067236;184.46916446746147;147.72509966728907;42.65390876231788;1.536703435494964;177.29498500860305;1.1624518693409414;-1.0;153.75975092466373;0.8335254912036284;1.0
;;;7;0.051468534076656976;0.0017685340766569746;0.0018314659233430244;2021-08-24 10:32:44.214477454;2021-08-24 11:02:44.214477454;2021-08-24 12:02:44.214477454;2021-08-24 12:32:44.214477454;2021-08-24 12:10:00;143.33830177652274;291.5389022278716;148.20060045134883;132.12140092051538;38.14561160167818;2.407835841780736;183.83195942571822;40.493657649195484;-1.0;137.5178252651839;0.9279167887739302;1.0
;;;8;0.05560035971106662;0.002300359711066617;0.0023996402889333857;2021-08-24 10:32:19.250898368;2021-08-24 11:02:19.250898368;2021-08-24 12:02:19.250898368;2021-08-24 12:32:19.250898368;2021-08-24 12:10:00;72.14941881933437;179.0784540181781;106.92903519884372;91.33023762473195;24.07553752424127;1.4526083766259408;103.65165045610541;31.502231636771043;-1.0;94.45021869572962;0.8832981474123593;1.0
;;;9;0.06030422870744639;0.0023042287074463846;0.002395771292553618;2021-08-24 10:31:54.170093284;2021-08-24 11:01:54.170093284;2021-08-24 12:01:54.170093284;2021-08-24 12:31:54.170093284;2021-08-24 12:20:00;92.32783736416913;353.7688058459204;261.44096848175127;125.42841513728662;26.658024426336237;3.0861427098941965;122.93399791659432;30.606160552425195;-1.0;128.23001828810075;0.49047407922622993;1.0
;;;10;0.06495929494691272;0.00225929494691271;0.002340705053087283;2021-08-24 10:31:32.225162127;2021-08-24 11:01:32.225162127;2021-08-24 12:01:32.225162127;2021-08-24 12:31:32.225162127;2021-08-24 12:20:00;105.31625593628327;129.65063651558384;24.33438057930057;75.38625571545755;28.10233991122885;-1.0;70.0614417354765;-35.25481420080676;-1.0;80.45389399701298;3.3061821210049236;1.0
