Plot_period;Averaging;Ion_masking;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-04-17-1400;Mean;True;0;0.0043233436134547535;0.00023334361345475358;0.0002466563865452468;2021-04-17 15:27:54.335760;2021-04-17 16:57:54.335760;2021-04-17 17:57:54.335760;2021-04-17 19:27:54.335760;2021-04-17 18:04:00;179628.61898958337;370280.4803571428;190651.86136755944;203.55362556373214;29.41443427666548;2.63250034581942;176775.05112428596;-2853.567865297402;-1.0;205.66790567309314;0.0010787615929780205;1.0
2021-04-17-2300;Resampled to 2min;;1;0.004575183056447031;0.00020518305644703135;0.00021481694355296888;2021-04-17 15:26:18.596628;2021-04-17 16:56:18.596628;2021-04-17 17:56:18.596628;2021-04-17 19:26:18.596628;2021-04-17 18:12:00;271501.09382794314;442519.08625;171017.99242205685;215.14578400739785;31.630235859508147;-1.0;231530.9594092262;-39970.134418716945;-1.0;217.4584562547201;0.0012715530873386258;1.0
;;;2;0.004760588198951889;0.0002005881989518895;0.00020941180104811028;2021-04-17 15:25:13.044067;2021-04-17 16:55:13.044067;2021-04-17 17:55:13.044067;2021-04-17 19:25:13.044067;2021-04-17 18:06:00;238126.15332604168;621916.4109375;383790.2576114583;209.39450508716286;29.950531162131742;4.67560342129558;229111.65032361125;-9014.503002430429;-1.0;211.5256321999575;0.0005511490404066012;1.0
;;;3;0.005064316340830221;0.00023431634083022086;0.00024568365916977867;2021-04-17 15:23:33.575950;2021-04-17 16:53:33.575950;2021-04-17 17:53:33.575950;2021-04-17 19:23:33.575950;2021-04-17 19:06:00;121501.78772369381;164067.6846484375;42565.896924743705;127.48361604895233;22.939890902658444;-1.0;112444.5048485794;-9057.282875114412;-1.0;129.53111964135326;0.003043072717822994;1.0
;;;4;0.005356631404156907;0.0001866314041569072;0.00019336859584309293;2021-04-17 15:22:05.987538;2021-04-17 16:52:05.987538;2021-04-17 17:52:05.987538;2021-04-17 19:22:05.987538;2021-04-17 18:26:00;149417.97047781083;224153.50343749998;74735.53295968915;156.57912110144719;25.062451230851906;-1.0;143285.75219724578;-6132.218280565052;-1.0;158.57221580907702;0.0021217780823829502;1.0
;;;5;0.005586770086552695;0.00018677008655269486;0.00019322991344730527;2021-04-17 15:21:01.946608;2021-04-17 16:51:01.946608;2021-04-17 17:51:01.946608;2021-04-17 19:21:01.946608;2021-04-17 18:24:00;131137.54922382816;244597.75284375003;113460.20361992187;154.37814523714997;23.71884814204364;-1.0;118673.20248937195;-12464.346734456209;-1.0;156.18961388020617;0.0013766026227435895;1.0
;;;6;0.005836908428269198;0.00018690842826919827;0.00019309157173080186;2021-04-17 15:19:56.704832;2021-04-17 16:49:56.704832;2021-04-17 17:49:56.704832;2021-04-17 19:19:56.704832;2021-04-17 18:26:00;113854.00510041337;163857.80775;50003.802649586636;151.0298131377114;25.072741886840788;-1.0;102480.93017439877;-11373.074926014597;-1.0;153.0968544488624;0.0030617042372102074;1.0
;;;7;0.0062145635405875446;0.00025456354058754453;0.0002654364594124551;2021-04-17 15:18:25.812288;2021-04-17 16:48:25.812288;2021-04-17 17:48:25.812288;2021-04-17 19:18:25.812288;2021-04-17 18:32:00;75203.51821411004;114196.57447916668;38993.05626505664;136.01707784173362;22.411411065477846;-1.0;68314.88197448949;-6888.636239620551;-1.0;137.85106749876857;0.003535272192098029;1.0
;;;8;0.00659754499795189;0.0001775449979518895;0.00018245500204810972;2021-04-17 15:17:01.774463;2021-04-17 16:47:01.774463;2021-04-17 17:47:01.774463;2021-04-17 19:17:01.774463;2021-04-17 18:56:00;81846.80863504467;118928.07539062499;37081.26675558032;138.89029252737117;22.832770097333995;-1.0;66624.02407140318;-15222.784563641486;-1.0;140.75456919282033;0.003795840366527886;1.0
;;;9;0.006882514075539548;0.00018251407553954765;0.00018748592446045202;2021-04-17 15:16:03.877696;2021-04-17 16:46:03.877696;2021-04-17 17:46:03.877696;2021-04-17 19:16:03.877696;2021-04-17 19:16:00;53307.544640696855;133753.3109552557;80445.76631455884;147.108039166407;22.298124149269224;3.7456987465345843;54807.852808661395;1500.3081679645402;-1.0;148.7883783363518;0.001849548896763067;1.0
