;Plot_period;Averaging;Ion_masking;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan;Ion_contamination_correction
0;;;;0.0119573868382686;0.0002473868382686;0.0002526131617313;2021-05-22 20:37:09.575048;2021-05-22 21:37:09.575048;2021-05-22 22:07:09.575048;2021-05-22 23:07:09.575048;2021-05-22 23:05:00;433582.1423767361;899124.6039166667;372433.96923194453;120.87692249201454;29.08161930205677;7.166895133918262;626999.4342152778;193417.29183854169;-1.0;124.3260671475224;0.0002670563426937;1.0;
1;;;;0.0124672892001429;0.0002572892001429;0.000262710799857;2021-05-22 20:36:25.095473;2021-05-22 21:36:25.095473;2021-05-22 22:06:25.095473;2021-05-22 23:06:25.095473;2021-05-22 22:50:00;388001.9168723959;826690.1431250001;350950.5810020834;117.39923545903044;27.952195138249632;8.695820912941752;571376.3115872396;183374.3947148437;-1.0;120.68100803113826;0.0002750951605472;1.0;
2;;;;0.0132877801005284;0.0005577801005284;0.0005822198994715;2021-05-22 20:35:19.035654;2021-05-22 21:35:19.035654;2021-05-22 22:05:19.035654;2021-05-22 23:05:19.035654;2021-05-22 23:05:00;299214.789328125;664210.872875;291996.8668375;90.64155242007448;21.549226790559626;8.198756284569443;491885.9467786459;192671.1574505209;-1.0;93.167914006873;0.0002552572978359;1.0;
3;;;;0.0141570300557708;0.0002870300557708;0.0002929699442291;2021-05-22 20:34:15.491235;2021-05-22 21:34:15.491235;2021-05-22 22:04:15.491235;2021-05-22 23:04:15.491235;2021-05-22 23:00:00;247693.0325555556;568321.9473333334;256503.1318222223;102.83476640054472;24.00220848352623;9.902169920530604;387938.71950000006;140245.6869444445;-1.0;105.59874617030856;0.0003293487932724;1.0;
4;;;;0.0147665331069956;0.0003165331069956;0.0003234668930043;2021-05-22 20:33:34.366589;2021-05-22 21:33:34.366589;2021-05-22 22:03:34.366589;2021-05-22 23:03:34.366589;2021-05-22 22:50:00;218777.54818554688;527332.58615625;246844.0303765625;95.5838582409526;22.33895802530705;10.75494702832609;360432.0761289063;141654.5279433594;-1.0;98.15957926704328;0.0003181266457764;1.0;
5;;;;0.0157457518080274;0.0006557518080274;0.0006842481919725;2021-05-22 20:32:33.436113;2021-05-22 21:32:33.436113;2021-05-22 22:02:33.436113;2021-05-22 23:02:33.436113;2021-05-22 22:35:00;169802.9552625868;422717.1251822916;202331.33593576384;71.92187375959689;16.816409115782598;13.41885383502566;299910.16757486976;130107.21231228297;-1.0;73.86167843097508;0.0002920424682192;1.0;
6;;;;0.0168057043886889;0.0003757043886889;0.000384295611311;2021-05-22 20:31:33.668425;2021-05-22 21:31:33.668425;2021-05-22 22:01:33.668425;2021-05-22 23:01:33.668425;2021-05-22 22:35:00;136318.80169189448;365294.5627083333;183180.60881315108;79.35359790034158;18.12605423365623;11.20103366643263;252846.1153130425;116527.31362114806;-1.0;81.39746520506976;0.0003554850733708;1.0;
7;;;;0.0179386956047534;0.0007486956047534;0.0007813043952465;2021-05-22 20:30:35.825724;2021-05-22 21:30:35.825724;2021-05-22 22:00:35.825724;2021-05-22 23:00:35.825724;2021-05-22 22:35:00;103178.20368950738;326589.06781249994;178728.69129839406;65.73333264669704;14.256646533336983;18.29444690979873;214417.8614339193;111239.65774441187;9.109082590312058;67.26160116454139;0.0003010668323072;1.0;
8;;;;0.0191060199937087;0.0003860199937087;0.0003939800062912;2021-05-22 20:29:41.786172;2021-05-22 21:29:41.786172;2021-05-22 21:59:41.786172;2021-05-22 22:59:41.786172;2021-05-22 22:35:00;83324.7992543515;276738.24459635414;154730.7562736021;74.5156169389939;15.81859089075549;19.956895201381982;171134.22570963542;87809.42645528392;9.06040176453544;76.17614446510119;0.0003938513391889;1.0;
9;;;;0.0199449241663135;0.0004449241663135;0.0004550758336864;2021-05-22 20:29:05.968320;2021-05-22 21:29:05.968320;2021-05-22 21:59:05.968320;2021-05-22 22:59:05.968320;2021-05-22 22:35:00;73063.09958159721;253954.1509375;144712.8410847222;70.18620114312588;14.796809677914474;25.584055060602925;164684.31114550782;91621.2115639106;12.958308903619232;71.72899279613334;0.0003965314605585;1.0;
