Plot_period;Averaging;Ion_masking;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-05-22-1830;Mean;True;0;0.0043233436134547535;0.00023334361345475358;0.0002466563865452468;2021-05-22 21:01:07.354413;2021-05-22 22:01:07.354413;2021-05-22 22:31:07.354413;2021-05-22 23:31:07.354413;2021-05-22 23:30:00;6885689.920000001;8238174.9;1352484.9799999995;160.97691023342227;44.26280497901876;-1.0;6418275.968333333;-467413.95166666806;-1.0;166.9513747559748;0.00012344046494030186;1.0
2021-05-22-2359;Resampled to 5min;;1;0.004575183056447031;0.00020518305644703135;0.00021481694355296888;2021-05-22 20:59:26.296441;2021-05-22 21:59:26.296441;2021-05-22 22:29:26.296441;2021-05-22 23:29:26.296441;2021-05-22 23:25:00;6363562.541569444;7430978.032000001;1067415.4904305562;185.09403346340397;50.99102185683882;-1.0;5687307.089958333;-676255.4516111109;-1.0;191.98928494516647;0.00017986368632117662;1.0
;;;2;0.004760588198951889;0.0002005881989518895;0.00020941180104811028;2021-05-22 20:58:17.102071;2021-05-22 21:58:17.102071;2021-05-22 22:28:17.102071;2021-05-22 23:28:17.102071;2021-05-22 23:25:00;5617223.374000001;6733147.05;1115923.675999999;182.81510577508521;50.184030796496394;-1.0;5234159.984374999;-383063.3896250017;-1.0;189.57795189984327;0.00016988433526151248;1.0
;;;3;0.005064316340830221;0.00023431634083022086;0.00024568365916977867;2021-05-22 20:56:32.107947;2021-05-22 21:56:32.107947;2021-05-22 22:26:32.107947;2021-05-22 23:26:32.107947;2021-05-22 23:25:00;4759938.339583334;6112566.398666667;1352628.0590833332;151.32449224148073;41.13401434560662;-1.0;4537146.879583334;-222791.45999999996;-1.0;156.81552566097062;0.00011593395879074358;1.0
;;;4;0.005356631404156907;0.0001866314041569072;0.00019336859584309293;2021-05-22 20:54:59.653513;2021-05-22 21:54:59.653513;2021-05-22 22:24:59.653513;2021-05-22 23:24:59.653513;2021-05-22 23:20:00;4319165.134777779;4807304.633333334;488139.498555555;177.7917547018339;49.47115917454301;-1.0;3985974.765027778;-333190.36975000054;-1.0;184.54621001264167;0.00037806039166822004;1.0
;;;5;0.005586770086552695;0.00018677008655269486;0.00019322991344730527;2021-05-22 20:53:52.054753;2021-05-22 21:53:52.054753;2021-05-22 22:23:52.054753;2021-05-22 23:23:52.054753;2021-05-22 23:20:00;3887874.4921875005;4658603.382;770728.8898124998;173.31856417943786;48.071555320563306;-1.0;3705748.9745625;-182125.51762500033;-1.0;179.8616110240312;0.00023336560157721258;1.0
;;;6;0.005836908428269198;0.00018690842826919827;0.00019309157173080186;2021-05-22 20:52:43.188434;2021-05-22 21:52:43.188434;2021-05-22 22:22:43.188434;2021-05-22 23:22:43.188434;2021-05-22 23:20:00;3340797.338576388;4270688.943333333;929891.6047569453;194.0370923535478;52.37067074595718;-1.0;3242565.251555556;-98232.08702083211;-1.0;200.98029844589416;0.00021613303896686573;1.0
;;;7;0.0062145635405875446;0.00025456354058754453;0.0002654364594124551;2021-05-22 20:51:07.246304;2021-05-22 21:51:07.246304;2021-05-22 22:21:07.246304;2021-05-22 23:21:07.246304;2021-05-22 23:20:00;2912035.059541667;3796743.0930000003;884708.0334583335;177.59245712552385;47.71894941194691;-1.0;2945924.88575;33889.82620833302;-1.0;183.89175881713942;0.00020785587093439685;1.0
;;;8;0.00659754499795189;0.0001775449979518895;0.00018245500204810972;2021-05-22 20:49:38.539711;2021-05-22 21:49:38.539711;2021-05-22 22:19:38.539711;2021-05-22 23:19:38.539711;2021-05-22 23:05:00;2460160.796484375;3157383.481875;697222.6853906251;192.9697070025704;52.69264329408305;-1.0;2452901.2907812498;-7259.505703125149;-1.0;200.03455321012754;0.0002869019574399769;1.0
;;;9;0.006882514075539548;0.00018251407553954765;0.00018748592446045202;2021-05-22 20:48:37.426457;2021-05-22 21:48:37.426457;2021-05-22 22:18:37.426457;2021-05-22 23:18:37.426457;2021-05-22 23:10:00;2169192.5939062503;2831016.0825000005;661823.4885937502;189.8025863244378;51.20165141568372;-1.0;2228857.8684375;59665.27453124989;-1.0;196.58746369781278;0.0002970391155435175;1.0
