;Plot Start;Plot end;Injection time at Sun;Background start;Background end;Bg distance from window [min];Bg period [min];Travel distance first slope [AU];Travel distance second slope [AU];Fixed window [min];data type;Averaging mode;Averaging [min];Masking;Ion contamination corection;Distance of s/c [AU];Length of Parker Spiral [AU];Travel time 4keV [min];Traveltime 10MeV [min];Traveltimeof light at distance D [min]
0;2022-01-29-2000;2022-01-30-0200;2022-01-29-2309;;;120;60;0.87;;60;l2;mean;2;True;True;0.87;0.9768952075833862;65.31238343881918;8.134207134952156;7.235569365188967
