Plot_period;Averaging;Ion_masking;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-08-24-0900;Mean;True;0;0.0043233436134547535;0.00023334361345475358;0.0002466563865452468;2021-08-24 11:11:10.638762710;2021-08-24 11:41:10.638762710;2021-08-24 13:11:10.638762710;2021-08-24 13:41:10.638762710;2021-08-24 13:35:00;316319.0906663104;13892649.6;13576330.509333689;40.3822314453125;59.7449758734029;139.22658442698642;6849822.080222222;6533502.989555912;67.00170601724828;72.11232043566675;5.311620867368375e-06;0.8333333333333334
2021-08-24-1500;Resampled to 5min;;1;0.004575183056447031;0.00020518305644703135;0.00021481694355296888;2021-08-24 11:10:02.557602216;2021-08-24 11:40:02.557602216;2021-08-24 13:10:02.557602216;2021-08-24 13:40:02.557602216;2021-08-24 13:40:00;389084.07812107494;21678923.712;21289839.633878928;155.94437715234938;67.79831391034816;328.676249493343;10621172.039738141;10232087.961617066;157.96475471607616;170.0448768252672;7.987137514867494e-06;1.0
;;;2;0.004760588198951889;0.0002005881989518895;0.00020941180104811028;2021-08-24 11:09:15.942447870;2021-08-24 11:39:15.942447870;2021-08-24 13:09:15.942447870;2021-08-24 13:39:15.942447870;2021-08-24 13:35:00;368962.7921148383;18669034.536923077;18300071.744808238;251.69808388481425;66.9322835608098;278.47422454374674;7137976.767828847;6769013.975714009;103.00483758199032;260.4454952844292;1.4231938481788634e-05;1.0
;;;3;0.005064316340830221;0.00023431634083022086;0.00024568365916977867;2021-08-24 11:08:05.209564269;2021-08-24 11:38:05.209564269;2021-08-24 13:08:05.209564269;2021-08-24 13:38:05.209564269;2021-08-24 13:35:00;218130.75275869961;11256887.280000001;11038756.5272413;38.784014160156254;53.50481776564402;211.91513109086767;5422774.246441039;5204643.49368234;99.91548464023975;66.08301807960936;5.986454897934431e-06;1.0
;;;4;0.005356631404156907;0.0001866314041569072;0.00019336859584309293;2021-08-24 11:07:02.924471615;2021-08-24 11:37:02.924471615;2021-08-24 13:07:02.924471615;2021-08-24 13:37:02.924471615;2021-08-24 13:35:00;309160.5554322856;15379333.730434783;15070173.175002497;233.03796055364285;63.90764959423203;264.5746992140835;6720281.077216576;6411120.521784291;112.55479708022904;241.6420467047495;1.6034457195592873e-05;1.0
;;;5;0.005586770086552695;0.00018677008655269486;0.00019322991344730527;2021-08-24 11:06:17.384254703;2021-08-24 11:36:17.384254703;2021-08-24 13:06:17.384254703;2021-08-24 13:36:17.384254703;2021-08-24 13:35:00;269673.8769040179;13794032.092500001;13524358.215595983;229.19674583908815;60.981618124417935;360.02964380743714;6238706.140906084;5969032.264002066;158.90059444044843;237.1706264534036;1.7536553134174148e-05;1.0
;;;6;0.005836908428269198;0.00018690842826919827;0.00019309157173080186;2021-08-24 11:05:30.990102844;2021-08-24 11:35:30.990102844;2021-08-24 13:05:30.990102844;2021-08-24 13:35:30.990102844;2021-08-24 13:35:00;241656.59466975732;11484859.450666668;11243202.85599691;278.4162207985059;66.79917153687673;396.81792586520527;5401694.112403274;5160037.517733516;182.1185129717292;286.3175183633294;2.5465832292673885e-05;1.0
;;;7;0.0062145635405875446;0.00025456354058754453;0.0002654364594124551;2021-08-24 11:04:26.355405082;2021-08-24 11:34:26.355405082;2021-08-24 13:04:26.355405082;2021-08-24 13:34:26.355405082;2021-08-24 13:30:00;157734.57523876632;7639849.3875;7482114.812261234;122.85308392275572;59.90719347606399;321.47793668441585;3209337.2529482762;3051602.67770951;131.1157282434441;136.6812059484047;1.826772368213595e-05;1.0
;;;8;0.00659754499795189;0.0001775449979518895;0.00018245500204810972;2021-08-24 11:03:26.595173747;2021-08-24 11:33:26.595173747;2021-08-24 13:03:26.595173747;2021-08-24 13:33:26.595173747;2021-08-24 13:30:00;161490.42397551207;7576612.6725;7415122.248524488;269.898961942379;66.59337665712539;419.3984555371518;3043876.623515625;2882386.199540113;163.02742960027032;277.9930349346392;3.7490013733752825e-05;1.0
;;;9;0.006882514075539548;0.00018251407553954765;0.00018748592446045202;2021-08-24 11:02:45.424139695;2021-08-24 11:32:45.424139695;2021-08-24 13:02:45.424139695;2021-08-24 13:32:45.424139695;2021-08-24 13:30:00;179742.48370038974;6781178.171250001;6601435.687549611;261.24513859357336;64.28849207112272;155.66613007727818;2850590.157818623;2670847.674118233;62.9803183934692;269.0390913074793;4.07546333920802e-05;1.0
