Plot_period;Averaging;Ion_masking;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2020-11-17-0400;Mean;True;0;0.0043233436134547535;0.00023334361345475358;0.0002466563865452468;2020-11-17 06:32:00;2020-11-17 07:32:00;2020-11-17 09:32:00;2020-11-17 10:32:00;2020-11-17 10:07:00;1100223.646147541;11760690.0;10660466.353852458;227.02254806559645;45.06274759105345;36.722409364881784;7114379.872045456;6014156.225897916;20.717133714508073;231.45169809411865;2.1711216977902387e-05;0.360655737704918
2020-11-17-1400;Resampled to 1min;;1;0.004575183056447031;0.00020518305644703135;0.00021481694355296888;2020-11-17 06:32:00;2020-11-17 07:32:00;2020-11-17 09:32:00;2020-11-17 10:32:00;2020-11-17 10:32:00;1041970.8853333334;21064411.176;20022440.290666666;503.72857295407556;52.046381766423046;71.31552316706305;13475937.681590281;12433966.796256948;44.28705164026889;506.4102102696249;2.5292132373379322e-05;0.9836065573770492
;;;2;0.004760588198951889;0.0002005881989518895;0.00020941180104811028;2020-11-17 06:32:00;2020-11-17 07:32:00;2020-11-17 09:32:00;2020-11-17 10:32:00;2020-11-17 10:32:00;967788.3178709015;20977615.68;20009827.3621291;561.6516643256379;51.82239851244969;79.1450955622355;12730159.66790779;11762371.350036887;46.52383989574394;564.0373684671451;2.818801773046032e-05;1.0
;;;3;0.005064316340830221;0.00023431634083022086;0.00024568365916977867;2020-11-17 06:32:00;2020-11-17 07:32:00;2020-11-17 09:32:00;2020-11-17 10:32:00;2020-11-17 10:12:00;837340.9179972679;10237442.84;9400101.922002733;169.00300699869794;42.78202893522875;48.31662282461646;6013389.434685899;5176048.516688631;26.604943858893552;174.33392777774696;1.8545961440022806e-05;0.42622950819672134
;;;4;0.005356631404156907;0.0001866314041569072;0.00019336859584309293;2020-11-17 06:32:00;2020-11-17 07:32:00;2020-11-17 09:32:00;2020-11-17 10:32:00;2020-11-17 10:20:00;777223.7365396175;18130641.32;17353417.583460383;324.02194373979154;51.65981333431477;92.0261977535182;10868023.956663933;10090800.220124315;53.51210919015025;328.11424281589615;1.8907759306652266e-05;1.0
;;;5;0.005586770086552695;0.00018677008655269486;0.00019322991344730527;2020-11-17 06:32:00;2020-11-17 07:32:00;2020-11-17 09:32:00;2020-11-17 10:32:00;2020-11-17 10:27:00;708189.1429426228;15894991.908000002;15186802.76505738;490.8445256231166;50.65790695565028;78.84962775487851;9960119.754473362;9251930.61153074;48.035870091871054;493.45169152745814;3.249213802017753e-05;1.0
;;;6;0.005836908428269198;0.00018690842826919827;0.00019309157173080186;2020-11-17 06:32:00;2020-11-17 07:32:00;2020-11-17 09:32:00;2020-11-17 10:32:00;2020-11-17 10:25:00;658789.7189443307;14645862.059999999;13987072.341055669;547.5674912130886;56.495139028942376;84.42325004747583;9027321.277215164;8368531.558270833;50.510829932603926;550.4742120819969;3.9355928006907706e-05;1.0
;;;7;0.0062145635405875446;0.00025456354058754453;0.0002654364594124551;2020-11-17 06:32:00;2020-11-17 07:32:00;2020-11-17 09:32:00;2020-11-17 10:32:00;2020-11-17 09:49:00;551849.729772541;7487016.9;6935167.17022746;199.12893676757812;51.35562523417201;58.97175425471291;4465971.166344827;3914121.4365722863;33.282919043618996;205.64467827147595;2.965244719035824e-05;0.47540983606557374
;;;8;0.00659754499795189;0.0001775449979518895;0.00018245500204810972;2020-11-17 06:32:00;2020-11-17 07:32:00;2020-11-17 09:32:00;2020-11-17 10:32:00;2020-11-17 10:24:00;492649.3610847849;12937033.125;12444383.763915215;367.662173579123;57.624677955064925;88.19253727780364;7349152.9950468745;6856503.633962089;48.59159471496009;372.15061116482144;2.9905105646447576e-05;0.9836065573770492
;;;9;0.006882514075539548;0.00018251407553954765;0.00018748592446045202;2020-11-17 06:32:00;2020-11-17 07:32:00;2020-11-17 09:32:00;2020-11-17 10:32:00;2020-11-17 10:22:00;477633.5433350412;12826693.800000003;12349060.256664962;445.9698562836436;56.39740829748868;114.43163112636056;6954212.598890624;6476579.055555583;60.01472905973175;449.5217240315838;3.64012900324922e-05;0.9836065573770492
;;;10;0.007992058558344027;0.0009420585583440272;0.0010679414416559733;2020-11-17 06:32:00;2020-11-17 07:32:00;2020-11-17 09:32:00;2020-11-17 10:32:00;2020-11-17 10:10:00;273250.2100320184;1893900.9937500001;1620650.7837179818;102.34770584106445;31.742717374214706;26.955047032779316;1083672.6506610578;810422.4406290394;13.479137654479993;107.15714160627994;6.611982216208704e-05;0.21311475409836067
;;;11;0.009427544749297136;0.00036754474929713565;0.0003824552507028633;2020-11-17 06:32:00;2020-11-17 07:32:00;2020-11-17 09:32:00;2020-11-17 10:32:00;2020-11-17 10:02:00;186803.15016769126;4671886.55;4485083.399832308;218.33361258414538;34.82101370299718;68.36860701581637;2929830.832331814;2743027.682164123;41.81348815997409;221.09289762303086;4.929515862097397e-05;0.7868852459016393
;;;12;0.010027586948014961;0.0002175869480149622;0.00022241305198503897;2020-11-17 06:32:00;2020-11-17 07:32:00;2020-11-17 09:32:00;2020-11-17 10:32:00;2020-11-17 10:27:00;170017.98960083674;6620553.856666666;6450535.86706583;461.05627315425136;37.13665566777238;126.76130282220609;3328637.1546302936;3158619.165029457;62.07091763066955;462.549476498541;7.170713969054201e-05;1.0
