;Plot_period;Averaging;Ion_masking;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan;Ion_contamination_correction
0;;;;0.0132877801005284;0.0005577801005284;0.0005822198994715;2020-11-18 12:14:36.676616;2020-11-18 13:14:36.676616;2020-11-18 14:44:36.676616;2020-11-18 15:44:36.676616;2020-11-18 15:12:00;149584.53997265623;313470.7125;163886.1725273438;123.81117984314449;18.82472468404877;4.3398196748363285;132823.4390732422;-16761.100899414043;-1.0;125.23409485272651;0.0007641529051624;1.0;
1;;;;0.0141570300557708;0.0002870300557708;0.0002929699442291;2020-11-18 12:13:16.409981;2020-11-18 13:13:16.409981;2020-11-18 14:43:16.409981;2020-11-18 15:43:16.409981;2020-11-18 15:08:00;117096.11478409093;243872.595;126776.48021590908;131.10238528074072;20.44100102508561;3.9521076352975335;115479.31964646466;-1616.79513762625;-1.0;132.6863593185348;0.0010466165261297;1.0;
2;;;;0.0147665331069956;0.0003165331069956;0.0003234668930043;2020-11-18 12:12:24.463060;2020-11-18 13:12:24.463060;2020-11-18 14:42:24.463060;2020-11-18 15:42:24.463060;2020-11-18 15:08:00;100059.0349447798;200205.06556640624;100146.03062162644;121.50661085914513;18.730468025594003;3.2896047848846965;96359.41948952417;-3699.615455255655;-1.0;122.94180295950406;0.0012276253207079;1.0;
3;;;;0.0157457518080274;0.0006557518080274;0.0006842481919725;2020-11-18 12:11:07.498248;2020-11-18 13:11:07.498248;2020-11-18 14:41:07.498248;2020-11-18 15:41:07.498248;2020-11-18 15:06:00;77812.40184596207;159280.15294744316;81467.75110148109;85.8262514467733;14.24352281055059;3.639191060870752;76792.64693645439;-1019.7549095076828;-1.0;87.00013436460561;0.0010679088742272;1.0;
4;;;;0.0168057043886889;0.0003757043886889;0.000384295611311;2020-11-18 12:09:52.002221;2020-11-18 13:09:52.002221;2020-11-18 14:39:52.002221;2020-11-18 15:39:52.002221;2020-11-18 15:08:00;56906.39999045632;131833.91150716145;74927.51151670513;100.221296359165;14.74340743290412;4.363524946261801;60573.36385529119;3666.96386483487;-1.0;101.29993241184415;0.0013519724646034;1.0;
5;;;;0.0179386956047534;0.0007486956047534;0.0007813043952465;2020-11-18 12:08:38.937756;2020-11-18 13:08:38.937756;2020-11-18 14:38:38.937756;2020-11-18 15:38:38.937756;2020-11-18 15:04:00;43685.14124075225;120185.74456380209;76500.60332304981;81.8836509555887;11.996500608172736;6.64156047617999;51224.81473953401;7539.673498781762;-1.0;82.75776894442342;0.0010817923695967;1.0;
6;;;;0.0191060199937087;0.0003860199937087;0.0003939800062912;2020-11-18 12:07:30.677270;2020-11-18 13:07:30.677270;2020-11-18 14:37:30.677270;2020-11-18 15:37:30.677270;2020-11-18 15:00:00;32298.159531521265;80505.76291503906;48207.6033835178;89.09686058008042;12.368675095640508;5.119575772749502;39755.20036939214;7457.040837870878;-1.0;89.95129064581457;0.0018659150078505;1.0;
7;;;;0.0199449241663135;0.0004449241663135;0.0004550758336864;2020-11-18 12:06:45.433667;2020-11-18 13:06:45.433667;2020-11-18 14:36:45.433667;2020-11-18 15:36:45.433667;2020-11-18 14:58:00;28843.623052726485;78360.35530598958;49516.73225326309;84.00647637610554;11.696707176151538;5.118969642917515;36113.91080873973;7270.287756013247;-1.0;84.81686761425355;0.0017128930717891;1.0;
8;;;;0.0213384160611794;0.0009384160611794;0.0009815839388205;2020-11-18 12:05:36.373873;2020-11-18 13:05:36.373873;2020-11-18 14:35:36.373873;2020-11-18 15:35:36.373873;2020-11-18 14:58:00;18120.59060129123;67538.66753906249;49418.07693777126;67.72432393102224;9.09089823523922;8.803380163818376;28394.75055936415;10274.15995807292;-1.0;68.33175310671831;0.0013827278870597;1.0;
9;;;;0.0228243028371076;0.0005043028371076;0.0005156971628923;2020-11-18 12:04:29.956051;2020-11-18 13:04:29.956051;2020-11-18 14:34:29.956051;2020-11-18 15:34:29.956051;2020-11-18 15:00:00;15128.011902134627;48646.05877929687;33518.04687716225;73.58321771758949;9.225934331661952;7.036957533278452;21826.3798889152;6698.367986780571;-1.0;74.15934057127474;0.0022125197462446;1.0;
10;;;;0.0238249616998642;0.0004849616998642;0.0004950383001357;2020-11-18 12:03:48.846842;2020-11-18 13:03:48.846842;2020-11-18 14:33:48.846842;2020-11-18 15:33:48.846842;2020-11-18 14:58:00;13214.894255699572;62218.560117187495;49003.66586148792;75.42252323036705;8.81081673648269;10.76147260600535;21484.97122521307;8270.076969513497;-1.0;75.93541665125136;0.0015495864506522;1.0;
11;;;;0.0254057631257161;0.0010857631257161;0.0011342368742838;2020-11-18 12:02:49.033364;2020-11-18 13:02:49.033364;2020-11-18 14:32:49.033364;2020-11-18 15:32:49.033364;2020-11-18 14:52:00;10016.56834766735;33499.24880859375;23482.6804609264;57.87179052530899;7.539979844918521;6.804544844885776;15480.236400845615;5463.668053178268;-1.0;58.36090673273524;0.0024852744911231;1.0;
12;;;;0.0270893152368235;0.0005493152368235;0.0005606847631764;2020-11-18 12:01:51.315609;2020-11-18 13:01:51.315609;2020-11-18 14:31:51.315609;2020-11-18 15:31:51.315609;2020-11-18 14:54:00;7229.50086945102;24702.75696614583;17473.256096694808;63.05829506608046;7.155029723712568;4.984200046729769;13482.209418130524;6252.708548679504;-1.0;63.4629263979221;0.0036320034483971;1.0;
13;;;;0.028233836083678;0.000583836083678;0.0005961639163219;2020-11-18 12:01:15.134828;2020-11-18 13:01:15.134828;2020-11-18 14:31:15.134828;2020-11-18 15:31:15.134828;2020-11-18 14:52:00;7389.964084837141;36193.40543323863;28803.441348401488;64.28313217854543;7.033562748034032;9.69050545997122;13185.982897149224;5796.018812312083;-1.0;64.66677730964236;0.0022451059415937;1.0;
14;;;;0.0300636075679549;0.0012336075679549;0.001286392432045;2020-11-18 12:00:21.755692;2020-11-18 13:00:21.755692;2020-11-18 14:30:21.755692;2020-11-18 15:30:21.755692;2020-11-18 14:52:00;5540.464359761186;21937.28995605469;16396.825596293504;49.89562654461867;6.087387919786504;8.30252038163894;9003.67679782049;3463.212438059304;-1.0;50.26559300322656;0.0030655685582573;1.0;
15;;;;0.0320521372142326;0.0007021372142326;0.0007178627857673;2020-11-18 11:59:29.152986;2020-11-18 12:59:29.152986;2020-11-18 14:29:29.152986;2020-11-18 15:29:29.152986;2020-11-18 14:50:00;5575.5772287109385;21299.145600585936;15723.568371874995;54.23563179656151;6.0001657563073;6.378634140554354;8561.197077969635;2985.6198492586964;-1.0;54.56652586957829;0.0034703652872577;1.0;
16;;;;0.0342897594042303;0.0015197594042302;0.0015902405957697;2020-11-18 11:58:35.683001;2020-11-18 12:58:35.683001;2020-11-18 14:28:35.683001;2020-11-18 15:28:35.683001;2020-11-18 14:50:00;4104.359110496565;17023.92796223958;12919.568851743015;47.53139983511398;5.5678194403054375;7.386262911513578;7470.737274554132;3366.378164057566;-1.0;47.856395430551565;0.003704178984587;1.0;
17;;;;0.0366321170559387;0.0007521170559387;0.0007678829440612;2020-11-18 11:57:45.209519;2020-11-18 12:57:45.209519;2020-11-18 14:27:45.209519;2020-11-18 15:27:45.209519;2020-11-18 14:48:00;3338.989277081008;14593.264580965908;11254.2753038849;49.43847324673316;5.473292442054612;5.244343515103669;5998.497530584901;2659.508253503893;-1.0;49.74052238491472;0.0044197001621014;1.0;
18;;;;0.0381524311151989;0.0007524311151989;0.000767568884801;2020-11-18 11:57:15.050602;2020-11-18 12:57:15.050602;2020-11-18 14:27:15.050602;2020-11-18 15:27:15.050602;2020-11-18 14:44:00;2934.3267934751743;15442.05874565972;12507.731952184546;51.954462800082354;5.194894252043969;6.540379876195519;6888.945534733555;3954.618741258381;2.067897595841471;52.213533984351805;0.0041745005556528;1.0;
19;;;;0.0406945450889919;0.0017745450889919;0.001855454911008;2020-11-18 11:56:28.583245;2020-11-18 12:56:28.583245;2020-11-18 14:26:28.583245;2020-11-18 15:26:28.583245;2020-11-18 14:44:00;2819.673641030468;10043.596290690104;7223.922649659637;35.840212771938546;4.686511630223119;6.091126845731829;4375.74936255647;1556.0757215260023;-1.0;36.14532117436562;0.0050035587211151;1.0;
20;;;;0.0435629429676187;0.0010129429676187;0.0010370570323813;2020-11-18 11:55:41.297114;2020-11-18 12:55:41.297114;2020-11-18 14:25:41.297114;2020-11-18 15:25:41.297114;2020-11-18 14:46:00;2735.327217517248;18944.3008828125;16208.97366529525;46.62543045132378;4.969327539847588;10.187566247597326;5058.028268739855;2322.701051222607;-1.0;46.88949755509776;0.0028928110146475;1.0;
21;;;;0.0456134848482332;0.0010134848482332;0.0010365151517667;2020-11-18 11:55:10.371557;2020-11-18 12:55:10.371557;2020-11-18 14:25:10.371557;2020-11-18 15:25:10.371557;2020-11-18 14:44:00;2291.244389308696;11818.462275390624;9527.217886081928;47.483328221861136;4.737604566786769;5.859497326652657;4110.931890271365;1819.6875009626688;-1.0;47.71908796337408;0.005008711728225;1.0;
22;;;;0.0486328592620257;0.0019828592620257;0.0020671407379742;2020-11-18 11:54:28.594226;2020-11-18 12:54:28.594226;2020-11-18 14:24:28.594226;2020-11-18 15:24:28.594226;2020-11-18 14:42:00;1725.6238474865406;9379.807604536576;7654.183757050036;35.14198222293577;4.337203827539327;11.002737941335518;3010.121067285261;1284.4972197987206;-1.0;35.40861832377473;0.0046260475901379;1.0;
23;;;;0.0518568028324153;0.0011568028324153;0.0011831971675846;2020-11-18 11:53:48.254933;2020-11-18 12:53:48.254933;2020-11-18 14:23:48.254933;2020-11-18 15:23:48.254933;2020-11-18 14:56:00;1498.0090375553812;8230.5194765625;6732.510439007119;34.210817801116946;4.335448857264271;5.495583002496163;3414.557243580898;1916.548206025517;1.5644312533812632;34.48443375517676;0.0051220765370639;1.0;
24;;;;0.0541777961899522;0.0011377961899522;0.0011622038100477;2020-11-18 11:53:21.574962;2020-11-18 12:53:21.574962;2020-11-18 14:23:21.574962;2020-11-18 15:23:21.574962;2020-11-18 14:40:00;1989.0705054101984;5758.397486239346;3769.326980829148;31.78310854142101;4.190259307094951;3.4133686922163;2678.115964716501;689.0454593063025;-1.0;32.058138773429214;0.0085050033962236;1.0;
25;;;;0.0614570850268705;0.0012470850268705;0.0012729149731294;2020-11-18 11:52:08.419305;2020-11-18 12:52:08.419305;2020-11-18 14:22:08.419305;2020-11-18 15:22:08.419305;2020-11-18 14:38:00;1472.966498947811;4467.637358940971;2994.6708599931603;32.77999948179787;3.972521156949497;4.099665955448487;1859.8232793470177;386.8567803992066;-1.0;33.019831773785285;0.0110261973076602;1.0;
26;;;;0.0655754641615291;0.0028454641615291;0.0029745358384708;2020-11-18 11:51:32.825581;2020-11-18 12:51:32.825581;2020-11-18 14:21:32.825581;2020-11-18 15:21:32.825581;2020-11-18 14:52:00;1159.585235227704;3672.670749240451;2513.085514012747;26.79409009792279;3.4654283896913216;4.431378410560408;1733.7465300422025;574.1612948144982;-1.0;27.017262224357275;0.0107506338617255;1.0;
