;FInal fit type;Reduced chi sq;c1;c1 err;Gamma1;Gamma1 err;Gamma2;Gamma2 err;Break point [MeV];Break point err [MeV];Exponential cutoff point [MeV];Cutoff err [MeV];Alpha
0;cut;10.37969946696782;1389.4832834980075;773.4916108889541;-2.277210063059119;0.33314260863227446;;;;;0.1051029418805765;0.06846655657527734;
