Plot_period;Averaging;Ion_masking;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2020-11-18-1000;Mean;True;0;0.0043233436134547535;0.00023334361345475358;0.0002466563865452468;2020-11-18 12:47:12.447680;2020-11-18 13:47:12.447680;2020-11-18 15:17:12.447680;2020-11-18 16:17:12.447680;2020-11-18 15:22:00;7107541.385000002;4368386.475;-2739154.910000002;231.91767925459047;48.61893533603094;-1.0;1387025.3921875;-5720515.992812501;-1.0;236.95909103481185;8.650810152055682e-05;1.0
2020-11-18-1700;Resampled to 2min;;1;0.004575183056447031;0.00020518305644703135;0.00021481694355296888;2020-11-18 12:45:04.795504;2020-11-18 13:45:04.795504;2020-11-18 15:15:04.795504;2020-11-18 16:15:04.795504;2020-11-18 15:16:00;6274999.536104167;4458724.595833333;-1816274.9402708337;272.10560246964604;56.65980927031937;-1.0;1314306.5357910353;-4960693.000313131;-1.0;277.94206749234274;0.0001530286309246206;1.0
;;;2;0.004760588198951889;0.0002005881989518895;0.00020941180104811028;2020-11-18 12:43:37.392090;2020-11-18 13:43:37.392090;2020-11-18 15:13:37.392090;2020-11-18 16:13:37.392090;2020-11-18 15:14:00;5364033.994375001;3876529.72875;-1487504.265625001;266.05209171554617;55.3920164291532;-1.0;1312327.9466917615;-4051706.047683239;-1.0;271.75722803690974;0.00018269341091450665;1.0
;;;3;0.005064316340830221;0.00023431634083022086;0.00024568365916977867;2020-11-18 12:41:24.767933;2020-11-18 13:41:24.767933;2020-11-18 15:11:24.767933;2020-11-18 16:11:24.767933;2020-11-18 15:12:00;4453381.5414166665;3676254.7175;-777126.8239166667;221.5769951318514;44.997122063426524;-1.0;1134379.1363819442;-3319002.4050347223;-1.0;226.09976949490994;0.0002909432058404346;1.0
;;;4;0.005356631404156907;0.0001866314041569072;0.00019336859584309293;2020-11-18 12:39:27.983384;2020-11-18 13:39:27.983384;2020-11-18 15:09:27.983384;2020-11-18 16:09:27.983384;2020-11-18 15:12:00;3821030.9187083333;3008876.986666667;-812153.9320416665;257.8402777804726;53.03986361584702;-1.0;1070408.9891472538;-2750621.9295610795;-1.0;263.2391231908717;0.0003241246675111419;1.0
;;;5;0.005586770086552695;0.00018677008655269486;0.00019322991344730527;2020-11-18 12:38:02.595478;2020-11-18 13:38:02.595478;2020-11-18 15:08:02.595478;2020-11-18 16:08:02.595478;2020-11-18 15:12:00;3426452.3272500006;2737161.973125;-689290.3541250005;243.91597349738802;51.088960122113775;-1.0;955824.1644470878;-2470628.1628029128;-1.0;249.20891632029827;0.0003615441806619349;1.0
;;;6;0.005836908428269198;0.00018690842826919827;0.00019309157173080186;2020-11-18 12:36:35.606443;2020-11-18 13:36:35.606443;2020-11-18 15:06:35.606443;2020-11-18 16:06:35.606443;2020-11-18 15:12:00;2862141.7212638883;2231742.914375;-630398.8068888881;267.87520975730325;55.062832541504946;-1.0;882733.6486723486;-1979408.0725915397;-1.0;273.47585547907704;0.00043381404357143544;1.0
;;;7;0.0062145635405875446;0.00025456354058754453;0.0002654364594124551;2020-11-18 12:34:34.416385;2020-11-18 13:34:34.416385;2020-11-18 15:04:34.416385;2020-11-18 16:04:34.416385;2020-11-18 15:12:00;2473044.1307916665;2144707.05625;-328337.07454166654;248.16059090862566;49.417800874426156;-1.0;821949.4986458333;-1651094.6321458332;-1.0;253.03319529931778;0.0007706506968563717;1.0
;;;8;0.00659754499795189;0.0001775449979518895;0.00018245500204810972;2020-11-18 12:32:42.365951;2020-11-18 13:32:42.365951;2020-11-18 15:02:42.365951;2020-11-18 16:02:42.365951;2020-11-18 15:14:00;1958774.5333593753;1531108.90546875;-427665.62789062527;258.0730201367053;53.13956353562419;-1.0;685929.5113449928;-1272845.0220143825;-1.0;263.48718552376874;0.0006161055935763796;1.0
;;;9;0.006882514075539548;0.00018251407553954765;0.00018748592446045202;2020-11-18 12:31:25.170262;2020-11-18 13:31:25.170262;2020-11-18 15:01:25.170262;2020-11-18 16:01:25.170262;2020-11-18 15:12:00;1753363.509140625;1597071.628125;-156291.88101562485;265.5878104637367;50.7283693097302;-1.0;660056.0881973545;-1093307.4209432704;-1.0;270.3890761842018;0.0017300263739046715;1.0
