Plot_period;Averaging;Ion_masking;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-08-28-0200;Mean;True;0;0.0043233436134547535;0.00023334361345475358;0.0002466563865452468;2021-08-28 03:40:53.431301375;2021-08-28 05:10:53.431301375;2021-08-28 05:40:53.431301375;2021-08-28 07:10:53.431301375;2021-08-28 07:10:00;695877.0576138116;1207189.46;511312.4023861884;155.282284269401;25.043680502509467;-1.0;682142.2437777892;-13734.813836022397;-1;157.28882268309732;0.00030761785153081206;1.0
2021-08-28-0800;Resampled to 5min;;1;0.004575183056447031;0.00020518305644703135;0.00021481694355296888;2021-08-28 03:39:47.477677147;2021-08-28 05:09:47.477677147;2021-08-28 05:39:47.477677147;2021-08-28 07:09:47.477677147;2021-08-28 06:40:00;718030.6234650449;1150703.9824038462;432673.35893880134;176.91975225547634;29.12127370671872;-1.0;654549.3382647007;-63481.285200344166;-1;179.3004387067716;0.0004144013838673446;1.0
;;;2;0.004760588198951889;0.0002005881989518895;0.00020941180104811028;2021-08-28 03:39:02.319246374;2021-08-28 05:09:02.319246374;2021-08-28 05:39:02.319246374;2021-08-28 07:09:02.319246374;2021-08-28 06:45:00;676738.6261883358;990684.5733749999;313945.9471866641;182.4403359547053;28.953545339116445;-1.0;639958.3128984389;-36780.313289896934;-1;184.72353388501966;0.0005883927967230227;1.0
;;;3;0.005064316340830221;0.00023431634083022086;0.00024568365916977867;2021-08-28 03:37:53.796765385;2021-08-28 05:07:53.796765385;2021-08-28 05:37:53.796765385;2021-08-28 07:07:53.796765385;2021-08-28 06:45:00;548684.2139147315;754834.8105357143;206150.59662098275;148.64022179661845;23.983489064560942;-1.0;476016.45983742573;-72667.75407730578;-1;150.56268888226538;0.0007303529135987985;1.0
;;;4;0.005356631404156907;0.0001866314041569072;0.00019336859584309293;2021-08-28 03:36:53.458081877;2021-08-28 05:06:53.458081877;2021-08-28 05:36:53.458081877;2021-08-28 07:06:53.458081877;2021-08-28 07:05:00;512504.74429616414;773716.4819;261211.73760383588;167.0109375088508;29.19492062797495;-1.0;517489.78686093475;4985.042564770614;-1;169.5434948267229;0.0006490653765485046;1.0
;;;5;0.005586770086552695;0.00018677008655269486;0.00019322991344730527;2021-08-28 03:36:09.340996743;2021-08-28 05:06:09.340996743;2021-08-28 05:36:09.340996743;2021-08-28 07:06:09.340996743;2021-08-28 06:40:00;475499.35653515306;750129.0127232143;274629.6561880613;174.51842356613753;28.417642539066115;-1.0;467091.25485896197;-8408.101676191087;-1;176.81697478321453;0.0006438378769339228;1.0
;;;6;0.005836908428269198;0.00018690842826919827;0.00019309157173080186;2021-08-28 03:35:24.396662130;2021-08-28 05:05:24.396662130;2021-08-28 05:35:24.396662130;2021-08-28 07:05:24.396662130;2021-08-28 06:45:00;383522.05263797694;708502.2940625;324980.24142452306;197.27000722417395;31.346043613030595;-1.0;413070.12595046085;29548.073312483903;-1;199.74491282737506;0.0006146370990181136;1.0
;;;7;0.0062145635405875446;0.00025456354058754453;0.0002654364594124551;2021-08-28 03:34:21.781798673;2021-08-28 05:04:21.781798673;2021-08-28 05:34:21.781798673;2021-08-28 07:04:21.781798673;2021-08-28 06:45:00;351626.12859521457;582828.083275862;231201.95468064747;182.6354759335533;28.932664667412194;-1.0;332392.368261196;-19233.76033401856;-1;184.91299617450485;0.0007997899344316521;1.0
;;;8;0.00659754499795189;0.0001775449979518895;0.00018245500204810972;2021-08-28 03:33:23.889074567;2021-08-28 05:03:23.889074567;2021-08-28 05:33:23.889074567;2021-08-28 07:03:23.889074567;2021-08-28 06:40:00;313137.9529645397;489371.42217548087;176233.46921094117;199.86828437665872;32.553115802470444;-1.0;328424.39111556887;15286.438151029171;-1;202.5019418378944;0.0011490549595633926;1.0
;;;9;0.006882514075539548;0.00018251407553954765;0.00018748592446045202;2021-08-28 03:32:44.004635329;2021-08-28 05:02:44.004635329;2021-08-28 05:32:44.004635329;2021-08-28 07:02:44.004635329;2021-08-28 06:40:00;282421.9830311057;449334.76093750005;166912.77790639433;197.51894144317393;31.528644424225906;-1.0;299991.02874809154;17569.045716985827;-1;200.01946817262873;0.0011983472486738003;1.0
;;;10;0.007992058558344027;0.0009420585583440272;0.0010679414416559733;2021-08-28 03:30:29.732705290;2021-08-28 05:00:29.732705290;2021-08-28 05:30:29.732705290;2021-08-28 07:00:29.732705290;2021-08-28 06:40:00;174077.39961232105;271741.9987165179;97664.59910419682;115.69606327509148;18.68741248785066;-1.0;170423.7236452204;-3653.6759671006585;-1;117.19555641254087;0.001199979905590016;1.0
;;;11;0.009427544749297136;0.00036754474929713565;0.0003824552507028633;2021-08-28 03:28:12.807101324;2021-08-28 04:58:12.807101324;2021-08-28 05:28:12.807101324;2021-08-28 06:58:12.807101324;2021-08-28 06:45:00;114119.45454354823;227314.12605;113194.67150645176;137.7833716067418;21.43121559682933;-1.0;130811.97250101299;16692.517957464763;-1;139.44014663388478;0.001231861401054882;1.0
;;;12;0.010027586948014961;0.0002175869480149622;0.00022241305198503897;2021-08-28 03:27:24.565270926;2021-08-28 04:57:24.565270926;2021-08-28 05:27:24.565270926;2021-08-28 06:57:24.565270926;2021-08-28 06:40:00;102194.35204526968;234477.94932291668;132283.597277647;151.03020759318971;23.57675158051869;3.7518313820337066;133077.98639190986;30883.634346640174;-1;152.85936942409344;0.001155542883395138;1.0
;;;13;0.010467688379007087;0.00021768837900708674;0.00022231162099291268;2021-08-28 03:26:51.876205191;2021-08-28 04:56:51.876205191;2021-08-28 05:26:51.876205191;2021-08-28 06:56:51.876205191;2021-08-28 06:40:00;92266.08565149421;215315.78446514424;123049.69881365003;149.3180971150182;23.219523618295696;4.853401249730854;130505.81568377401;38239.7300322798;-1;151.11267452834852;0.0012280621243713717;1.0
;;;14;0.01118838236743811;0.0004983823674381098;0.0005216176325618903;2021-08-28 03:26:02.612908614;2021-08-28 04:56:02.612908614;2021-08-28 05:26:02.612908614;2021-08-28 06:56:02.612908614;2021-08-28 06:45:00;64285.41881748982;149746.87065972222;85461.4518422324;121.15344585563804;18.582487375469984;3.83487710054584;89824.31868401072;25538.8998665209;-1;122.57025038627651;0.0014342168047010184;1.0
;;;15;0.011957386838268635;0.00024738683826863554;0.0002526131617313649;2021-08-28 03:25:15.091084030;2021-08-28 04:55:15.091084030;2021-08-28 05:25:15.091084030;2021-08-28 06:55:15.091084030;2021-08-28 06:40:00;68365.21370775363;170929.69858695654;102564.48487920291;134.8906018149823;20.767469247077415;5.482827741725081;109892.8784796976;41527.664771943964;-1;136.47989682343845;0.0013306740338449514;1.0
;;;16;0.012467289200142909;0.0002572892001429083;0.00026271079985709135;2021-08-28 03:24:46.062308600;2021-08-28 04:54:46.062308600;2021-08-28 05:24:46.062308600;2021-08-28 06:54:46.062308600;2021-08-28 06:45:00;60452.67829772222;163789.8066032609;103337.12830553867;132.38724848652885;20.047057840737985;5.776867923654152;101630.39421923364;41177.71592151142;-1;133.89648273910646;0.0012957248274135548;1.0
;;;17;0.013287780100528456;0.0005577801005284561;0.0005822198994715443;2021-08-28 03:24:02.949584886;2021-08-28 04:54:02.949584886;2021-08-28 05:24:02.949584886;2021-08-28 06:54:02.949584886;2021-08-28 06:45:00;47809.179149627336;139034.949075;91225.76992537268;105.05302301940188;16.350429214884056;7.810893407152454;72650.13949567909;24840.960346051754;-1;106.31779804447567;0.001165436018040177;1.0
;;;18;0.014157030055770879;0.0002870300557708781;0.0002929699442291208;2021-08-28 03:23:21.478490429;2021-08-28 04:53:21.478490429;2021-08-28 05:23:21.478490429;2021-08-28 06:53:21.478490429;2021-08-28 06:40:00;49560.162633559245;163794.244;114234.08136644076;116.23842693663465;18.6135370450981;8.05402570081643;82754.66394862562;33194.50131506637;-1;117.71930877316852;0.001030509523646869;1.0
;;;19;0.014766533106995695;0.0003165331069956961;0.00032346689300430387;2021-08-28 03:22:54.639247529;2021-08-28 04:52:54.639247529;2021-08-28 05:22:54.639247529;2021-08-28 06:52:54.639247529;2021-08-28 06:40:00;42349.11986520523;102483.97437839674;60134.85451319151;109.76655594860266;17.795253339684784;5.162504729034847;71349.25394357025;29000.134078365016;-1;111.19967556715838;0.001849171773464007;1.0
;;;20;0.01574575180802746;0.0006557518080274605;0.0006842481919725404;2021-08-28 03:22:14.874094859;2021-08-28 04:52:14.874094859;2021-08-28 05:22:14.874094859;2021-08-28 06:52:14.874094859;2021-08-28 06:45:00;36990.133581357186;87778.27382812499;50788.140246767805;86.68915951242425;13.960100498029567;5.7480152638924435;57337.1812047956;20347.04762343841;-1;87.80600653079277;0.0017288683165826457;1.0
;;;21;0.016805704388688978;0.00037570438868897785;0.0003842956113110224;2021-08-28 03:21:35.867814204;2021-08-28 04:51:35.867814204;2021-08-28 05:21:35.867814204;2021-08-28 06:51:35.867814204;2021-08-28 06:40:00;35014.06120998443;100299.63669921874;65285.57548923431;97.7721530803896;15.612249894061758;4.805230050632579;60989.708417068556;25975.647207084126;-1;99.01078862795593;0.001516579855289519;1.0
;;;22;0.01793869560475343;0.0007486956047534285;0.0007813043952465716;2021-08-28 03:20:58.117840804;2021-08-28 04:50:58.117840804;2021-08-28 05:20:58.117840804;2021-08-28 06:50:58.117840804;2021-08-28 06:15:00;23320.880668352187;65412.42622302828;42091.54555467609;76.70269024601089;13.252757114409128;6.7188823836178235;42671.43884922138;19350.55818086919;-1;77.83918204933178;0.0018492830572880772;1.0
;;;23;0.01910601999370879;0.0003860199937087902;0.00039398000629120924;2021-08-28 03:20:22.849922600;2021-08-28 04:50:22.849922600;2021-08-28 05:20:22.849922600;2021-08-28 06:50:22.849922600;2021-08-28 06:45:00;29300.39042404432;81817.09999999999;52516.70957595567;92.08665080837;15.001546699244535;5.690107589341513;53211.30770145783;23910.91727741351;-1;93.30057695680281;0.001776588398438422;1.0
