Plot_period;Averaging;Ion_contamination_correction;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-08-26-2000;Mean;True;0;0.03295087252259035;0.0017508725225903535;0.0018491274774096456;2021-08-26 22:03:17.176316050;2021-08-26 22:43:17.176316050;2021-08-26 23:33:17.176316050;2021-08-27 00:13:17.176316050;2021-08-26 23:54:00;12486.342789825678;165423.1276222229;152936.78483239724;11059.8997228539;480.32922378156275;45.70253845225746;46219.64551323072;33733.30272340504;10.080619692166275;11070.325110077047;0.07238497345297908;1.0
2021-08-27-0200;Resampled to 1min;;1;0.03489555845662883;0.0018955584566288305;0.00200444154337117;2021-08-26 22:02:53.616596514;2021-08-26 22:42:53.616596514;2021-08-26 23:32:53.616596514;2021-08-27 00:12:53.616596514;2021-08-26 23:55:00;19728.260924393202;284058.91278777376;264330.65186338057;14813.506091887357;617.1610997208984;65.11846034708799;78133.99324271957;58405.73231832637;14.388385672272713;14826.356617773381;0.05609019049911923;1.0
;;;2;0.036364818162614256;0.001564818162614258;0.0016351818373857435;2021-08-26 22:02:37.124588133;2021-08-26 22:42:37.124588133;2021-08-26 23:32:37.124588133;2021-08-27 00:12:37.124588133;2021-08-26 23:54:00;5902.114287216577;85360.24137364063;79458.12708642405;6573.695615739384;273.18752623786503;45.221894458672956;24997.085785495354;19094.971498278777;10.867494835957034;6579.369686594846;0.08280297973093019;1.0
;;;3;0.03927849284277593;0.0012784928427759315;0.0013215071572240666;2021-08-26 22:02:07.292442320;2021-08-26 22:42:07.292442320;2021-08-26 23:32:07.292442320;2021-08-27 00:12:07.292442320;2021-08-26 23:54:00;5803.247333414072;103832.87091633376;98029.6235829197;6974.769727176362;260.634276538161;57.36488534355411;26091.21207542091;20287.964742006836;11.872092626111739;6979.6377393989715;0.07119927103968883;1.0
;;;4;0.041879828079876356;0.0012798280798763592;0.0013201719201236459;2021-08-26 22:01:43.426721288;2021-08-26 22:41:43.426721288;2021-08-26 23:31:43.426721288;2021-08-27 00:11:43.426721288;2021-08-26 23:56:00;5895.345511959768;105524.01479021284;99628.66927825307;6806.05109876993;254.22259158184642;51.01256809237966;29075.958770462097;23180.61325850233;11.869099736440877;6810.797360451855;0.06836182205174263;1.0
;;;5;0.04452954075667074;0.001329540756670737;0.001370459243329264;2021-08-26 22:01:21.382049972;2021-08-26 22:41:21.382049972;2021-08-26 23:31:21.382049972;2021-08-27 00:11:21.382049972;2021-08-26 23:54:00;7188.807489234774;124675.7749260631;117486.96743682832;7226.787518028306;274.3175824971283;69.95490250358087;35057.99592921904;27869.188439984267;16.594064879760364;7231.991977788471;0.061555695372570135;1.0
;;;6;0.04776222356632907;0.00186222356632907;0.0019377764336709277;2021-08-26 22:00:57.113080168;2021-08-26 22:40:57.113080168;2021-08-26 23:30:57.113080168;2021-08-27 00:10:57.113080168;2021-08-26 23:55:00;3187.6600500295576;57217.70911646074;54030.04906643118;4156.480512760777;155.04405058756515;42.25318272681639;17501.929638618873;14314.269588589315;11.194205057706519;4159.371215770803;0.07698255484937208;1.0
;;;7;0.051468534076656976;0.0017685340766569746;0.0018314659233430244;2021-08-26 22:00:32.273626244;2021-08-26 22:40:32.273626244;2021-08-26 23:30:32.273626244;2021-08-27 00:10:32.273626244;2021-08-26 23:51:00;3314.8665839950904;67871.42857533481;64556.56199133972;4480.057350132333;156.4876135132086;57.79881427498054;18158.4762721163;14843.609688121209;13.289788258072246;4482.789559376818;0.06943971954358699;1.0
;;;8;0.05560035971106662;0.002300359711066617;0.0023996402889333857;2021-08-26 22:00:07.700103081;2021-08-26 22:40:07.700103081;2021-08-26 23:30:07.700103081;2021-08-27 00:10:07.700103081;2021-08-26 23:56:00;1494.3045678081578;29808.074301744775;28313.769733936617;2612.9435982097066;92.3786922442163;54.20900436205068;8243.16630999356;6748.861742185401;12.921242175057392;2614.576078488794;0.09234291664648907;1.0
;;;9;0.06030422870744639;0.0023042287074463846;0.002395771292553618;2021-08-26 21:59:43.011185577;2021-08-26 22:39:43.011185577;2021-08-26 23:29:43.011185577;2021-08-27 00:09:43.011185577;2021-08-26 23:54:00;1822.7446223375125;43838.641038930946;42015.89641659343;3120.014109728587;100.54396011706709;66.02468104028823;11720.239164054276;9897.494541716764;15.553135264222593;3121.6337281656683;0.0742964923850306;1.0
;;;10;0.06495929494691272;0.00225929494691271;0.002340705053087283;2021-08-26 21:59:21.409143969;2021-08-26 22:39:21.409143969;2021-08-26 23:29:21.409143969;2021-08-27 00:09:21.409143969;2021-08-26 23:54:00;1152.451328252931;24094.16799923903;22941.7166709861;2292.7866122364785;79.21352480475116;50.13476586127879;7395.894365041271;6243.44303678834;13.64385931997305;2294.1545788727535;0.09999925514615572;1.0
;;;11;0.07014007413740023;0.002840074137400228;0.0029599258625997715;2021-08-26 21:59:00.088412023;2021-08-26 22:39:00.088412023;2021-08-26 23:29:00.088412023;2021-08-27 00:09:00.088412023;2021-08-26 23:56:00;910.555615539469;26154.91514907555;25244.35953353608;2150.016863702811;63.35188962851074;62.89665724654574;6392.9081135589395;5482.352498019471;13.659354103026194;2150.9500171147574;0.08520517283305643;1.0
;;;12;0.0758965084835923;0.002796508483592308;0.0029034915164076885;2021-08-26 21:58:39.165918349;2021-08-26 22:38:39.165918349;2021-08-26 23:28:39.165918349;2021-08-27 00:08:39.165918349;2021-08-26 23:56:00;804.6343584480006;20814.112701637026;20009.478343189025;1908.061299822079;59.2256183999546;55.43800573932127;5028.947357151677;4224.312998703676;11.703827768530426;1908.980250750012;0.09540379904005868;1.0
;;;13;0.08212965359722393;0.003329653597223939;0.0034703464027760617;2021-08-26 21:58:19.203515990;2021-08-26 22:38:19.203515990;2021-08-26 23:28:19.203515990;2021-08-27 00:08:19.203515990;2021-08-26 23:54:00;392.8298382982874;10980.342423590926;10587.51258529264;1274.8953863481333;38.067086195646375;43.38831739314611;3140.3867959939416;2747.556957695654;11.259667686425797;1275.463582068568;0.12046867210720903;1.0
;;;14;0.08941498755801512;0.003814987558015126;0.003985012441984875;2021-08-26 21:57:58.759188143;2021-08-26 22:37:58.759188143;2021-08-26 23:27:58.759188143;2021-08-27 00:07:58.759188143;2021-08-26 23:56:00;266.4862343418899;9857.365177898162;9590.878943556272;1118.7766360601381;29.00938630161475;48.47765648691484;2422.3495672365125;2155.8633328946225;10.896936839664496;1119.1526731807573;0.11668927110509213;1.0
;;;15;0.09717376189074908;0.003773761890749086;0.003926238109250912;2021-08-26 21:57:39.760348783;2021-08-26 22:37:39.760348783;2021-08-26 23:27:39.760348783;2021-08-27 00:07:39.760348783;2021-08-26 23:51:00;237.81422443390997;6473.02880412924;6235.21457969533;906.4485897757942;27.393348678287072;34.66261922899167;1708.8198833324036;1471.0056588984937;8.177570857646723;906.8624159476101;0.1454420540554872;1.0
;;;16;0.10588668471531253;0.004786684715312531;0.005013315284687472;2021-08-26 21:57:21.172322937;2021-08-26 22:37:21.172322937;2021-08-26 23:27:21.172322937;2021-08-27 00:07:21.172322937;2021-08-26 23:54:00;145.65713979340674;4615.889919262327;4470.23277946892;682.0392352226255;19.1015564615523;36.25899167477543;1165.13237645653;1019.4752366631233;8.269176560241567;682.3066670070855;0.15263336400305894;1.0
;;;17;0.11521601451187244;0.00431601451187244;0.004483985488127562;2021-08-26 21:57:03.864466161;2021-08-26 22:37:03.864466161;2021-08-26 23:27:03.864466161;2021-08-27 00:07:03.864466161;2021-08-26 23:51:00;118.65943955969863;3526.3664466807522;3407.7070071210537;625.5540582697022;18.054106057121327;27.22172330262386;827.3829102300375;708.7234706703389;5.661482685086336;625.8145336784819;0.1836468136405868;1.0
;;;18;0.1249833988976136;0.005283398897613603;0.005516601102386401;2021-08-26 21:56:48.062876300;2021-08-26 22:36:48.062876300;2021-08-26 23:26:48.062876300;2021-08-27 00:06:48.062876300;2021-08-26 23:57:00;116.3945735166644;2720.9643883891026;2604.569814872438;493.93027145858946;16.146719868882762;21.95176946616416;620.6402201410478;504.2456466243834;4.249870410771639;494.19412139935463;0.18974116899360532;1.0
;;;19;0.13627233761846166;0.005772337618461659;0.006027662381538346;2021-08-26 21:56:32.180012129;2021-08-26 22:36:32.180012129;2021-08-26 23:26:32.180012129;2021-08-27 00:06:32.180012129;2021-08-26 23:51:00;55.014209035046655;1939.6154177142414;1884.6012086791948;401.7517540336858;10.624128251841709;25.829213134149615;415.7826116845389;360.76840264949226;4.944475213740912;401.8922044158791;0.2132505288466527;1.0
;;;20;0.14808251078368437;0.005782510783684358;0.006017489216315619;2021-08-26 21:56:17.765300623;2021-08-26 22:36:17.765300623;2021-08-26 23:26:17.765300623;2021-08-27 00:06:17.765300623;2021-08-26 23:54:00;42.39487108370316;978.2807470268;935.8858759430968;286.54688028371714;9.3144723361758;18.457315981440356;287.39431614383096;244.9994450601278;4.8318200851096735;286.6982280992199;0.30633887685324096;1.0
