Plot_period;Averaging;Ion_masking;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2020-11-18-1000;Mean;True;0;0.0043233436134547535;0.00023334361345475358;0.0002466563865452468;2020-11-18 12:47:12.447680;2020-11-18 13:47:12.447680;2020-11-18 15:17:12.447680;2020-11-18 16:17:12.447680;2020-11-18 15:20:00;7122656.579186159;4114228.7;-3008427.879186159;145.03472874787923;48.730808750344984;-1.0;1290236.1630208332;-5832420.416165326;-1.0;153.002497575803;5.085795761778185e-05;1.0
2020-11-18-1700;Resampled to 5min;;1;0.004575183056447031;0.00020518305644703135;0.00021481694355296888;2020-11-18 12:45:04.795504;2020-11-18 13:45:04.795504;2020-11-18 15:15:04.795504;2020-11-18 16:15:04.795504;2020-11-18 15:20:00;6388066.857500001;3301927.9387083333;-3086138.9187916676;159.52008543361725;56.87795891889623;-1.0;1121713.9792719493;-5266352.878228052;-1.0;169.35690085593853;5.487662911890167e-05;1.0
;;;2;0.004760588198951889;0.0002005881989518895;0.00020941180104811028;2020-11-18 12:43:37.392090;2020-11-18 13:43:37.392090;2020-11-18 15:13:37.392090;2020-11-18 16:13:37.392090;2020-11-18 15:15:00;5402886.35425;3316519.9935000003;-2086366.3607499995;159.2705335032528;55.466165997907915;-1.0;1260486.3981115303;-4142399.9561384693;-1.0;168.65230034873005;8.083541966622944e-05;1.0
;;;3;0.005064316340830221;0.00023431634083022086;0.00024568365916977867;2020-11-18 12:41:24.767933;2020-11-18 13:41:24.767933;2020-11-18 15:11:24.767933;2020-11-18 16:11:24.767933;2020-11-18 15:15:00;4556581.614861111;2648986.194666667;-1907595.4201944442;128.64006255897846;45.21098666865479;-1.0;989010.6342430556;-3567570.9806180554;-1.0;136.35358085041688;7.147929765763336e-05;1.0
;;;4;0.005356631404156907;0.0001866314041569072;0.00019336859584309293;2020-11-18 12:39:27.983384;2020-11-18 13:39:27.983384;2020-11-18 15:09:27.983384;2020-11-18 16:09:27.983384;2020-11-18 15:10:00;3821030.9187083337;2866524.192333333;-954506.7263750006;161.40019592591707;53.03986361584702;-1.0;1070601.5885653137;-2750429.33014302;-1.0;169.89187849132773;0.00017798918938637389;1.0
;;;5;0.005586770086552695;0.00018677008655269486;0.00019322991344730527;2020-11-18 12:38:02.595478;2020-11-18 13:38:02.595478;2020-11-18 15:08:02.595478;2020-11-18 16:08:02.595478;2020-11-18 15:10:00;3426452.3272500006;2531042.7615;-895409.5657500005;152.4391112484033;51.08896012211377;-1.0;956114.6940787985;-2470337.633171202;-1.0;160.77239963551582;0.00017955180041085653;1.0
;;;6;0.005836908428269198;0.00018690842826919827;0.00019309157173080186;2020-11-18 12:36:35.606443;2020-11-18 13:36:35.606443;2020-11-18 15:06:35.606443;2020-11-18 16:06:35.606443;2020-11-18 15:10:00;2867399.1839791667;2060557.7307500003;-806841.4532291663;166.18459340530728;55.08962977726079;-1.0;831032.1837659843;-2036367.0002131825;-1.0;175.0776581813995;0.0002169914020662897;1.0
;;;7;0.0062145635405875446;0.00025456354058754453;0.0002654364594124551;2020-11-18 12:34:34.416385;2020-11-18 13:34:34.416385;2020-11-18 15:04:34.416385;2020-11-18 16:04:34.416385;2020-11-18 15:10:00;2474081.882708334;1923675.80075;-550406.081958334;155.07248063190568;49.42909206505653;-1.0;843816.2841846264;-1630265.5985237076;-1.0;162.75966758293836;0.0002957083377491809;1.0
;;;8;0.00659754499795189;0.0001775449979518895;0.00018245500204810972;2020-11-18 12:32:42.365951;2020-11-18 13:32:42.365951;2020-11-18 15:02:42.365951;2020-11-18 16:02:42.365951;2020-11-18 15:10:00;1943594.424609375;1549604.188125;-393990.23648437485;167.36751701341518;53.06989135107673;-1.0;668525.1661988146;-1275069.2584105604;-1.0;175.57989383540163;0.00044564529162479614;1.0
;;;9;0.006882514075539548;0.00018251407553954765;0.00018748592446045202;2020-11-18 12:31:25.170262;2020-11-18 13:31:25.170262;2020-11-18 15:01:25.170262;2020-11-18 16:01:25.170262;2020-11-18 15:10:00;1728476.1428906254;1429798.095;-298678.0478906254;163.5230449565171;50.56438229227822;-1.0;620075.6172287514;-1108400.525661874;-1.0;171.162329349804;0.0005730663185949404;1.0
;;;10;0.007992058558344027;0.0009420585583440272;0.0010679414416559733;2020-11-18 12:27:05.289107;2020-11-18 13:27:05.289107;2020-11-18 14:57:05.289107;2020-11-18 15:57:05.289107;2020-11-18 15:10:00;1080211.843560268;898663.26375;-181548.5798102679;90.95748816217754;27.507044108897286;-1.0;460020.93294686155;-620190.9106134064;-1.0;95.0257971730913;0.0005234180144642305;1.0
