Plot_period;Averaging;Ion_contamination_correction;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-08-24-0900;Mean;True;0;0.03295087252259035;0.0017508725225903535;0.0018491274774096456;2021-08-24 10:35:31.734670273;2021-08-24 11:05:31.734670273;2021-08-24 12:05:31.734670273;2021-08-24 12:35:31.734670273;2021-08-24 12:30:00;308.85401632101014;1453.1399567824703;1144.28594046146;739.0547143499632;88.83280377214902;3.6810696590207415;435.3915746767512;126.53755835574106;-1.0;744.3743264171104;0.6505142640456842;1.0
2021-08-24-1500;Resampled to 2min;;1;0.03489555845662883;0.0018955584566288305;0.00200444154337117;2021-08-24 10:35:07.800986935;2021-08-24 11:05:07.800986935;2021-08-24 12:05:07.800986935;2021-08-24 12:35:07.800986935;2021-08-24 12:10:00;401.45468487370033;1153.461148628708;752.0064637550078;668.7665184770506;102.97511863791793;1.7680056759839653;430.2372165524294;28.78253167872907;-1.0;676.6480113725366;0.8997901533901951;1.0
;;;2;0.036364818162614256;0.001564818162614258;0.0016351818373857435;2021-08-24 10:34:51.047200643;2021-08-24 11:04:51.047200643;2021-08-24 12:04:51.047200643;2021-08-24 12:34:51.047200643;2021-08-24 12:32:00;125.03534641490782;505.6634521484375;380.62810573352965;357.55804036458335;47.702084214061436;1.7895584915441554;178.4828024038776;53.44745598896978;-1.0;360.72599167197035;0.9477124422454174;1.0
;;;3;0.03927849284277593;0.0012784928427759315;0.0013215071572240666;2021-08-24 10:34:20.741528706;2021-08-24 11:04:20.741528706;2021-08-24 12:04:20.741528706;2021-08-24 12:34:20.741528706;2021-08-24 12:28:00;272.28088639621257;925.0830306989939;652.8021443027812;468.16221525843076;66.21642237466075;2.329677255427994;305.98165703516;33.70077063894746;-1.0;472.8218209725316;0.7242957534668092;1.0
;;;4;0.041879828079876356;0.0012798280798763592;0.0013201719201236459;2021-08-24 10:33:56.496986705;2021-08-24 11:03:56.496986705;2021-08-24 12:03:56.496986705;2021-08-24 12:33:56.496986705;2021-08-24 12:30:00;255.6674934708157;859.9840468996508;604.316553428835;438.4828172951496;62.01360222209094;2.0848636964908716;243.0394041430381;-12.628089327777616;-1.0;442.8463254038033;0.7328052208583979;1.0
;;;5;0.04452954075667074;0.001329540756670737;0.001370459243329264;2021-08-24 10:33:34.102399972;2021-08-24 11:03:34.102399972;2021-08-24 12:03:34.102399972;2021-08-24 12:33:34.102399972;2021-08-24 12:28:00;258.22880298187545;618.40862243471;360.1798194528345;362.59630266264764;60.837358786908936;1.557308016435323;204.30437734006557;-53.924425641809876;-1.0;367.66460657614226;1.0207806954167455;1.0
;;;6;0.04776222356632907;0.00186222356632907;0.0019377764336709277;2021-08-24 10:33:09.448208424;2021-08-24 11:03:09.448208424;2021-08-24 12:03:09.448208424;2021-08-24 12:33:09.448208424;2021-08-24 12:18:00;94.44192616858713;448.4693719501277;354.02744578154056;261.16871490246217;31.80210906603118;2.877502333339997;166.4411042373663;71.99917806877916;-1.0;263.09783690644684;0.7431566112780884;1.0
;;;7;0.051468534076656976;0.0017685340766569746;0.0018314659233430244;2021-08-24 10:32:44.214477454;2021-08-24 11:02:44.214477454;2021-08-24 12:02:44.214477454;2021-08-24 12:32:44.214477454;2021-08-24 12:06:00;73.24591000470299;295.3712944607047;222.1253844560017;208.88182074147937;27.867262694500685;2.3579508603950603;84.59552122404924;11.349611219346244;-1.0;210.7325303942413;0.9487098059969049;1.0
;;;8;0.05560035971106662;0.002300359711066617;0.0023996402889333857;2021-08-24 10:32:19.250898368;2021-08-24 11:02:19.250898368;2021-08-24 12:02:19.250898368;2021-08-24 12:32:19.250898368;2021-08-24 12:18:00;86.31641083354826;339.0605646785741;252.74415384502583;197.72970633191258;26.37462666238009;2.3159170376698164;80.0703311748043;-6.246079658743966;-1.0;199.48097076584602;0.7892604744011646;1.0
;;;9;0.06030422870744639;0.0023042287074463846;0.002395771292553618;2021-08-24 10:31:54.170093284;2021-08-24 11:01:54.170093284;2021-08-24 12:01:54.170093284;2021-08-24 12:31:54.170093284;2021-08-24 12:10:00;113.19093983228946;552.6729684741775;439.48202864188806;247.90202212912308;29.576076485924602;4.203337349166059;136.58708947806923;23.396149645779772;-1.0;249.66008266442893;0.5680780245689283;1.0
