Plot_period;Averaging;;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-08-24-0900;Mean;;0;0.6859485403439531;0.23264854034395316;0.3520514596560469;2021-08-24 10:25:53.167507758;2021-08-24 10:55:53.167507758;2021-08-24 11:55:53.167507758;2021-08-24 12:25:53.167507758;2021-08-24 11:56:00;0.02297835238277912;0.3446752727031708;0.32169692032039165;0.24372223218282063;0.01624814883133328;5.305053480960537;0.0804242268204689;0.05744587443768978;0.9473309096306275;0.24426323669480407;0.7592961612797907;1.0
2021-08-24-1500;Resampled to 2min;;1;1.590048112479619;0.5370481124796191;0.8109518875203807;2021-08-24 10:25:29.253372937;2021-08-24 10:55:29.253372937;2021-08-24 11:55:29.253372937;2021-08-24 12:25:29.253372937;2021-08-24 11:56:00;0.02508636564016342;0.08063475787639618;0.05554839223623276;0.046554497877756756;0.006704613864089696;2.3386121062161864;0.03046201542019844;0.005375649780035019;-1.0;0.04703480753353416;0.8467357134929747;1.0
;;;2;3.793308977660533;1.3923089776605333;2.1996910223394672;2021-08-24 10:25:21.642088431;2021-08-24 10:55:21.642088431;2021-08-24 11:55:21.642088431;2021-08-24 12:25:21.642088431;2021-08-24 12:08:00;0.006217675283551216;0.03497442603111267;0.028756750747561455;0.02019249399503072;0.0021982803445547076;3.854525499338788;0.008549303747713566;0.0023316284641623497;-1.0;0.0203118007624289;0.7063315650900275;1.0
;;;3;10.623002871128294;4.630002871128294;8.206997128871704;2021-08-24 10:25:19.704467886;2021-08-24 10:55:19.704467886;2021-08-24 11:55:19.704467886;2021-08-24 12:25:19.704467886;2021-08-24 12:00:00;0.0019671672489494085;0.013114448636770248;0.01114728138782084;0.0065572241942087805;0.0006557224218170503;3.7352004338951907;0.003497186815366149;0.0015300195664167404;-1.0;0.006589928757398718;0.5911691405402811;1.0
