Plot_period;Averaging;Ion_masking;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-05-23-0900;Mean;True;0;0.0043233436134547535;0.00023334361345475358;0.0002466563865452468;2021-05-23 11:04:07.354413;2021-05-23 11:44:07.354413;2021-05-23 11:54:07.354413;2021-05-23 12:34:07.354413;;;;;;0.0;;;;;;;0.0
2021-05-23-1400;Resampled to 1min;;1;0.004575183056447031;0.00020518305644703135;0.00021481694355296888;2021-05-23 11:02:26.296441;2021-05-23 11:42:26.296441;2021-05-23 11:52:26.296441;2021-05-23 12:32:26.296441;2021-05-23 12:00:00;;22563460.8;;227.0711844889323;0.0;;19809278.817925923;;;227.0711844889323;;0.22499999999999998
;;;2;0.004760588198951889;0.0002005881989518895;0.00020941180104811028;2021-05-23 11:01:17.102071;2021-05-23 11:41:17.102071;2021-05-23 11:51:17.102071;2021-05-23 12:31:17.102071;2021-05-23 11:58:00;;22413683.88;;229.98788818359375;0.0;;19013909.25175;;;229.98788818359375;;0.30000000000000004
;;;3;0.005064316340830221;0.00023431634083022086;0.00024568365916977867;2021-05-23 10:59:32.107947;2021-05-23 11:39:32.107947;2021-05-23 11:49:32.107947;2021-05-23 12:29:32.107947;2021-05-23 12:14:00;;9721189.56;;153.48866699218752;0.0;;9721189.56;;;153.48866699218752;;0.025000000000000022
;;;4;0.005356631404156907;0.0001866314041569072;0.00019336859584309293;2021-05-23 10:57:59.653513;2021-05-23 11:37:59.653513;2021-05-23 11:47:59.653513;2021-05-23 12:27:59.653513;2021-05-23 12:04:00;18206178.48;18206178.48;0.0;222.0641080729167;5.551602701822917;-1.0;16053425.346086955;-2152753.1339130457;-1.0;222.13349226710255;inf;0.575
;;;5;0.005586770086552695;0.00018677008655269486;0.00019322991344730527;2021-05-23 10:56:52.054753;2021-05-23 11:36:52.054753;2021-05-23 11:46:52.054753;2021-05-23 12:26:52.054753;2021-05-23 12:03:00;;16101087.66;;220.9548065185547;0.0;;13566951.196500003;;;220.9548065185547;;0.44999999999999996
;;;6;0.005836908428269198;0.00018690842826919827;0.00019309157173080186;2021-05-23 10:55:43.188434;2021-05-23 11:35:43.188434;2021-05-23 11:45:43.188434;2021-05-23 12:25:43.188434;2021-05-23 11:48:00;14910753.796703704;15755053.48;844299.6832962967;250.07848144531252;30.94119302769257;-1.0;13521379.013197917;-1389374.7835057862;-1.0;251.98532558061876;0.00029845483844885865;0.8
;;;7;0.0062145635405875446;0.00025456354058754453;0.0002654364594124551;2021-05-23 10:54:07.246304;2021-05-23 11:34:07.246304;2021-05-23 11:44:07.246304;2021-05-23 12:24:07.246304;2021-05-23 12:16:00;;7518412.44;;197.28293212890625;0.0;;7029802.76625;;;197.28293212890625;;0.09999999999999998
;;;8;0.00659754499795189;0.0001775449979518895;0.00018245500204810972;2021-05-23 10:52:38.539711;2021-05-23 11:32:38.539711;2021-05-23 11:42:38.539711;2021-05-23 12:22:38.539711;2021-05-23 11:47:00;11056322.9475;13393028.700000001;2336705.7525000013;260.3235717773438;46.399047821876;-1.0;10375984.24638158;-680338.701118419;-1.0;264.4262348211512;0.00011316197366238608;0.95
;;;9;0.006882514075539548;0.00018251407553954765;0.00018748592446045202;2021-05-23 10:51:37.426457;2021-05-23 11:31:37.426457;2021-05-23 11:41:37.426457;2021-05-23 12:21:37.426457;2021-05-23 12:18:00;10915171.230535714;13006187.100000001;2091015.8694642875;443.95346287291613;48.378725473709366;-1.0;9615326.475375;-1299844.7551607136;-1.0;446.5816591344905;0.0002135716259527497;1.0
;;;10;0.007992058558344027;0.0009420585583440272;0.0010679414416559733;2021-05-23 10:48:11.687210;2021-05-23 11:28:11.687210;2021-05-23 11:38:11.687210;2021-05-23 12:18:11.687210;;;;;;0.0;;;;;;;0.0
;;;11;0.009427544749297136;0.00036754474929713565;0.0003824552507028633;2021-05-23 10:44:41.881849;2021-05-23 11:24:41.881849;2021-05-23 11:34:41.881849;2021-05-23 12:14:41.881849;2021-05-23 11:46:00;4516839.501510417;4826326.91;309487.40848958306;155.5653251139323;24.22503909886499;-1.0;4158389.6504605273;-358449.8510498898;-1.0;157.44022007462067;0.0005087128450329826;0.95
;;;12;0.010027586948014961;0.0002175869480149622;0.00022241305198503897;2021-05-23 10:43:27.962915;2021-05-23 11:23:27.962915;2021-05-23 11:33:27.962915;2021-05-23 12:13:27.962915;2021-05-23 11:47:00;5628528.20954398;5395751.255833334;-232776.95371064544;433.9347476353778;64.75830624022475;-1.0;3886540.9084479166;-1741987.301096063;-1.0;438.7402459684793;0.001884809638474166;1.0
;;;13;0.010467688379007087;0.00021768837900708674;0.00022231162099291268;2021-05-23 10:42:37.874831;2021-05-23 11:22:37.874831;2021-05-23 11:32:37.874831;2021-05-23 12:12:37.874831;2021-05-23 12:08:00;5072308.777702704;5258152.4625;185843.6847972963;433.7192373179996;65.55061485999734;-1.0;3573372.8425781257;-1498935.9351245784;-1.0;438.64479927183794;0.0023602889694652645;1.0
;;;14;0.01118838236743811;0.0004983823674381098;0.0005216176325618903;2021-05-23 10:41:22.390747;2021-05-23 11:21:22.390747;2021-05-23 11:31:22.390747;2021-05-23 12:11:22.390747;2021-05-23 12:07:00;2864564.848926471;3597122.1449999996;732557.2960735285;136.30769470214844;31.254976192144472;-1.0;2909491.355404605;44926.50647813408;-1.0;139.84513281407266;0.0001908999249118612;0.95
;;;15;0.011957386838268635;0.00024738683826863554;0.0002526131617313649;2021-05-23 10:40:09.575048;2021-05-23 11:20:09.575048;2021-05-23 11:30:09.575048;2021-05-23 12:10:09.575048;2021-05-23 12:08:00;3272022.496916667;5058260.126666667;1786237.6297499998;424.7530066777452;59.41159881885996;-1.0;2886972.407666667;-385050.0892500002;-1.0;428.88792796719963;0.0002401068709022922;1.0
;;;16;0.012467289200142909;0.0002572892001429083;0.00026271079985709135;2021-05-23 10:39:25.095473;2021-05-23 11:19:25.095473;2021-05-23 11:29:25.095473;2021-05-23 12:09:25.095473;2021-05-23 12:08:00;2943561.1889062496;5153476.350000001;2209915.161093751;413.13124462440896;57.151241593202926;-1.0;2803871.6433750005;-139689.54553124914;-1.0;417.0655700253354;0.00018872469738563067;1.0
;;;17;0.013287780100528456;0.0005577801005284561;0.0005822198994715443;2021-05-23 10:38:19.035654;2021-05-23 11:18:19.035654;2021-05-23 11:28:19.035654;2021-05-23 12:08:19.035654;2021-05-23 11:47:00;2190896.607736487;3135027.72;944131.1122635133;124.47543334960938;40.06448516701669;-1.0;2219125.988081081;28229.380344593897;-1.0;130.76427829981378;0.00013850224465785488;0.925
