Plot_period;Averaging;Ion_masking;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2020-11-18-1000;Mean;True;0;0.0043233436134547535;0.00023334361345475358;0.0002466563865452468;2020-11-18 12:47:12.447680;2020-11-18 13:47:12.447680;2020-11-18 15:17:12.447680;2020-11-18 16:17:12.447680;2020-11-18 15:18:00;7126634.275833335;4559939.7;-2566694.5758333346;334.50837669155277;48.61893533603094;-1.0;1387025.3921875;-5739608.883645834;-1.0;338.02315741680616;0.00013169590203659484;1.0
2020-11-18-1700;Resampled to 1min;;1;0.004575183056447031;0.00020518305644703135;0.00021481694355296888;2020-11-18 12:45:04.795504;2020-11-18 13:45:04.795504;2020-11-18 15:15:04.795504;2020-11-18 16:15:04.795504;2020-11-18 15:16:00;6274999.536104168;4857472.344166666;-1417527.1919375015;389.85113299225515;56.659809270319364;-1.0;1314279.6278572916;-4960719.908246877;-1.0;393.9470013617237;0.0002779114246290189;1.0
;;;2;0.004760588198951889;0.0002005881989518895;0.00020941180104811028;2020-11-18 12:43:37.392090;2020-11-18 13:43:37.392090;2020-11-18 15:13:37.392090;2020-11-18 16:13:37.392090;2020-11-18 15:14:00;5364033.994375;3988508.895;-1375525.0993749998;377.65990008274827;55.392016429153195;-1.0;1312021.5032968754;-4052012.4910781244;-1.0;381.70050512751357;0.0002774943949048604;1.0
;;;3;0.005064316340830221;0.00023431634083022086;0.00024568365916977867;2020-11-18 12:41:24.767933;2020-11-18 13:41:24.767933;2020-11-18 15:11:24.767933;2020-11-18 16:11:24.767933;2020-11-18 15:13:00;4453381.541416668;4013098.596666667;-440282.9447500012;317.69656349871076;44.99712206342653;-1.0;1134379.1363819444;-3319002.4050347237;-1.0;320.86733621994193;0.000728775302441331;1.0
;;;4;0.005356631404156907;0.0001866314041569072;0.00019336859584309293;2020-11-18 12:39:27.983384;2020-11-18 13:39:27.983384;2020-11-18 15:09:27.983384;2020-11-18 16:09:27.983384;2020-11-18 15:13:00;3821030.918708333;3258209.3633333333;-562821.5553749995;384.31395651197323;53.03986361584702;-1.0;1070871.0362427086;-2750159.8824656243;-1.0;387.95675571160575;0.0006893068540225259;1.0
;;;5;0.005586770086552695;0.00018677008655269486;0.00019322991344730527;2020-11-18 12:38:02.595478;2020-11-18 13:38:02.595478;2020-11-18 15:08:02.595478;2020-11-18 16:08:02.595478;2020-11-18 15:13:00;3415900.6006874987;3005515.8000000003;-410384.8006874984;353.4472845553634;51.04464467081148;-1.0;986225.8461820316;-2429674.754505467;-1.0;357.11418161300935;0.0008701934891710237;1.0
;;;6;0.005836908428269198;0.00018690842826919827;0.00019309157173080186;2020-11-18 12:36:35.606443;2020-11-18 13:36:35.606443;2020-11-18 15:06:35.606443;2020-11-18 16:06:35.606443;2020-11-18 15:13:00;2881916.685236111;2615001.98;-266914.70523611084;398.1892942902701;55.14795881903856;-1.0;907634.9656378474;-1974281.7195982635;-1.0;401.99006386885947;0.001506061884126099;1.0
;;;7;0.0062145635405875446;0.00025456354058754453;0.0002654364594124551;2020-11-18 12:34:34.416385;2020-11-18 13:34:34.416385;2020-11-18 15:04:34.416385;2020-11-18 16:04:34.416385;2020-11-18 15:13:00;2474081.8827083334;2209588.5075;-264493.3752083336;360.2700780092068;49.42909206505653;-1.0;843221.1259083335;-1630860.7568;-1.0;363.6451075583663;0.0013748741618648628;1.0
;;;8;0.00659754499795189;0.0001775449979518895;0.00018245500204810972;2020-11-18 12:32:42.365951;2020-11-18 13:32:42.365951;2020-11-18 15:02:42.365951;2020-11-18 16:02:42.365951;2020-11-18 15:14:00;1964899.369453125;1847809.1953125;-117090.17414062493;389.71442085726716;53.115836572935294;-1.0;702214.4902265626;-1262684.8792265623;-1.0;393.31745692119733;0.0033590987442620444;1.0
;;;9;0.006882514075539548;0.00018251407553954765;0.00018748592446045202;2020-11-18 12:31:25.170262;2020-11-18 13:31:25.170262;2020-11-18 15:01:25.170262;2020-11-18 16:01:25.170262;2020-11-18 15:13:00;1753363.5091406251;1836556.565625;83193.05648437492;384.44466775572477;50.72836930973019;-1.0;660329.7207626957;-1093033.7883779295;-1.0;387.7770880527032;0.00466117130971783;1.0
;;;10;0.007992058558344027;0.0009420585583440272;0.0010679414416559733;2020-11-18 12:27:05.289107;2020-11-18 13:27:05.289107;2020-11-18 14:57:05.289107;2020-11-18 15:57:05.289107;2020-11-18 15:13:00;1085156.54775;1087563.8109375;2407.2631875001825;214.59926167509354;27.536376761098886;-1.0;481266.15431250003;-603890.3934374999;-1.0;216.3587186979634;0.08987746741669767;1.0
;;;11;0.009427544749297136;0.00036754474929713565;0.0003824552507028633;2020-11-18 12:22:40.271809;2020-11-18 13:22:40.271809;2020-11-18 14:52:40.271809;2020-11-18 15:52:40.271809;2020-11-18 14:53:00;586327.1976093749;929882.3777083334;343555.18009895855;250.22798249360486;29.486211008964805;-1.0;332952.036534299;-253375.16107507586;-1.0;251.95928215186876;0.0007333881039991705;1.0
;;;12;0.010027586948014961;0.0002175869480149622;0.00022241305198503897;2020-11-18 12:21:06.900524;2020-11-18 13:21:06.900524;2020-11-18 14:51:06.900524;2020-11-18 15:51:06.900524;2020-11-18 15:13:00;467576.6008194444;634469.7185416667;166893.11772222235;253.88428794000995;31.26875911569312;-1.0;289189.46043845476;-178387.14038098964;-1.0;255.80259373087117;0.0015327330283123487;1.0
;;;13;0.010467688379007087;0.00021768837900708674;0.00022231162099291268;2020-11-18 12:20:03.631365;2020-11-18 13:20:03.631365;2020-11-18 14:50:03.631365;2020-11-18 15:50:03.631365;2020-11-18 15:14:00;406173.10432617186;605854.77890625;199681.67458007816;252.3895400168774;30.32087233768321;-1.0;269344.660284668;-136828.44404150388;-1.0;254.2043178414738;0.0012730478065954443;1.0
;;;14;0.01118838236743811;0.0004983823674381098;0.0005216176325618903;2020-11-18 12:18:28.283049;2020-11-18 13:18:28.283049;2020-11-18 14:48:28.283049;2020-11-18 15:48:28.283049;2020-11-18 15:13:00;303157.47853255196;467625.90874999994;164468.43021744798;211.55583408694508;23.38751806182402;-1.0;222917.6683744791;-80239.81015807285;-1.0;212.84465447202376;0.0012941368394567658;1.0
;;;15;0.011957386838268635;0.00024738683826863554;0.0002526131617313649;2020-11-18 12:16:56.305324;2020-11-18 13:16:56.305324;2020-11-18 14:46:56.305324;2020-11-18 15:46:56.305324;2020-11-18 15:13:00;230672.72379427086;430223.7352083333;199551.01141406244;228.2893521615922;25.415380250781542;-1.0;189179.95089149315;-41492.77290277771;-1.0;229.6997384927795;0.0011510828076744715;1.0
;;;16;0.012467289200142909;0.0002572892001429083;0.00026271079985709135;2020-11-18 12:16:00.120597;2020-11-18 13:16:00.120597;2020-11-18 14:46:00.120597;2020-11-18 15:46:00.120597;2020-11-18 15:13:00;207277.9042239583;443356.16875;236078.26452604172;221.86474077470237;24.36807140296271;4.312627191652499;169808.8584156251;-37469.045808333205;-1.0;223.19893840008686;0.0009454446763584449;1.0
;;;17;0.013287780100528456;0.0005577801005284561;0.0005822198994715443;2020-11-18 12:14:36.676616;2020-11-18 13:14:36.676616;2020-11-18 14:44:36.676616;2020-11-18 15:44:36.676616;2020-11-18 15:13:00;149758.15894531252;357367.56;207609.40105468748;179.95908920721922;18.84454056354467;5.174821229728381;135946.12423619794;-13812.034709114581;-1.0;180.94305871556102;0.0008715552272505129;1.0
;;;18;0.014157030055770879;0.0002870300557708781;0.0002929699442291208;2020-11-18 12:13:16.409981;2020-11-18 13:13:16.409981;2020-11-18 14:43:16.409981;2020-11-18 15:43:16.409981;2020-11-18 15:14:00;117151.3880222223;267175.5883333333;150024.20031111102;186.3534583752156;20.44100102508561;4.1651125444238755;115480.68426111109;-1670.7037611112028;-1.0;187.47118704299805;0.0012496063078772076;1.0
;;;19;0.014766533106995695;0.0003165331069956961;0.00032346689300430387;2020-11-18 12:12:24.463060;2020-11-18 13:12:24.463060;2020-11-18 14:42:24.463060;2020-11-18 15:42:24.463060;2020-11-18 15:08:00;100341.77166699218;237979.607578125;137637.8359111328;180.0427272075148;18.752340537157504;4.08736186750936;98050.11635507812;-2291.655311914059;-1.0;181.0166674534174;0.0013151664747932579;1.0
;;;20;0.01574575180802746;0.0006557518080274605;0.0006842481919725404;2020-11-18 12:11:07.498248;2020-11-18 13:11:07.498248;2020-11-18 14:41:07.498248;2020-11-18 15:41:07.498248;2020-11-18 15:09:00;77796.22545597328;169159.54199218747;91363.31653621419;127.41991662065196;14.24352281055059;3.7888239385697187;76769.94825401477;-1026.27720195851;-1.0;128.21354489159316;0.001403337244667256;1.0
;;;21;0.016805704388688978;0.00037570438868897785;0.0003842956113110224;2020-11-18 12:09:52.002221;2020-11-18 13:09:52.002221;2020-11-18 14:39:52.002221;2020-11-18 15:39:52.002221;2020-11-18 15:05:00;56940.61953933376;141222.12630208334;84281.50676274957;140.18452453736364;14.743407432904121;4.215677234435466;60444.13388340929;3503.5143440755273;-1.0;140.95768507782512;0.001672462803431097;1.0
;;;22;0.01793869560475343;0.0007486956047534285;0.0007813043952465716;2020-11-18 12:08:38.937756;2020-11-18 13:08:38.937756;2020-11-18 14:38:38.937756;2020-11-18 15:38:38.937756;2020-11-18 15:04:00;43948.76152688258;134917.76341145832;90969.00188457573;119.35384621192799;12.0115821178838;6.8318891732330265;51824.08126177302;7875.319734890436;-1.0;119.95673682855508;0.0013186550840775398;1.0
;;;23;0.01910601999370879;0.0003860199937087902;0.00039398000629120924;2020-11-18 12:07:30.677270;2020-11-18 13:07:30.677270;2020-11-18 14:37:30.677270;2020-11-18 15:37:30.677270;2020-11-18 15:03:00;32353.578905002167;99078.11448567708;66724.53558067491;132.42506775989304;12.368675095640507;5.469002508913814;39623.05900466579;7269.480099663622;-1.0;133.00143869460126;0.001993291336344974;1.0
;;;24;0.019944924166313594;0.00044492416631359416;0.00045507583368640733;2020-11-18 12:06:45.433667;2020-11-18 13:06:45.433667;2020-11-18 14:36:45.433667;2020-11-18 15:36:45.433667;2020-11-18 14:58:00;28977.313494780807;87662.65302083333;58685.33952605252;119.68739908274529;11.720643623942669;5.219819436013941;36712.40421238064;7735.090717599836;-1.0;120.25991429463022;0.0020492326578641085;1.0
;;;25;0.021338416061179425;0.0009384160611794236;0.0009815839388205745;2020-11-18 12:05:36.373873;2020-11-18 13:05:36.373873;2020-11-18 14:35:36.373873;2020-11-18 15:35:36.373873;2020-11-18 14:58:00;18122.875602105032;68162.83552083332;50039.95991872829;98.67131583612104;9.09089823523922;7.499104843382454;28354.567649283854;10231.692047178822;-1.0;99.08921737280514;0.0019802017734174755;1.0
;;;26;0.02282430283710764;0.0005043028371076418;0.0005156971628923583;2020-11-18 12:04:29.956051;2020-11-18 13:04:29.956051;2020-11-18 14:34:29.956051;2020-11-18 15:34:29.956051;2020-11-18 15:00:00;15057.11359774305;55595.495208333334;40538.38161059028;113.14095344202394;9.26270034285134;6.138221672749331;22083.766443164062;7026.652845421013;-1.0;113.51948274816833;0.002800296366999328;1.0
;;;27;0.023824961699864283;0.0004849616998642836;0.0004950383001357181;2020-11-18 12:03:48.846842;2020-11-18 13:03:48.846842;2020-11-18 14:33:48.846842;2020-11-18 15:33:48.846842;2020-11-18 15:01:00;13122.32012971191;63392.496679687494;50270.176549975586;106.12845554738868;8.810816736482694;7.98466716928212;21531.938635327144;8409.618505615234;-1.0;106.49356585464653;0.0021184243454720523;1.0
;;;28;0.025405763125716182;0.0010857631257161805;0.0011342368742838192;2020-11-18 12:02:49.033364;2020-11-18 13:02:49.033364;2020-11-18 14:32:49.033364;2020-11-18 15:32:49.033364;2020-11-18 14:53:00;10228.541447521973;40630.537441406246;30401.995993884273;82.50823325299315;7.575831180438385;7.462788872515571;15668.013552502445;5439.472104980472;-1.0;82.85530624290051;0.0027253245563076795;1.0
;;;29;0.027089315236823543;0.0005493152368235416;0.0005606847631764583;2020-11-18 12:01:51.315609;2020-11-18 13:01:51.315609;2020-11-18 14:31:51.315609;2020-11-18 15:31:51.315609;2020-11-18 14:56:00;7169.945583387585;37037.03658854166;29867.091005154078;86.62778354460589;7.155029723712565;6.6348982412284485;13524.882766373701;6354.937182986116;-1.0;86.92276647805396;0.002910319135635069;1.0
;;;30;0.02823383608367804;0.0005838360836780375;0.000596163916321963;2020-11-18 12:01:15.134828;2020-11-18 13:01:15.134828;2020-11-18 14:31:15.134828;2020-11-18 15:31:15.134828;2020-11-18 14:52:00;7432.634229063586;37324.44959309896;29891.81536403537;90.96910552477219;7.033562748034032;7.825040689488028;13170.173878314888;5737.539649251303;-1.0;91.24061137951493;0.0030523609980975582;1.0
;;;31;0.030063607567954984;0.0012336075679549828;0.0012863924320450186;2020-11-18 12:00:21.755692;2020-11-18 13:00:21.755692;2020-11-18 14:30:21.755692;2020-11-18 15:30:21.755692;2020-11-18 14:52:00;5533.715182226563;28000.638427734375;22466.923245507813;72.80796972605813;6.095650875388892;8.464180774115716;9136.936550561524;3603.221368334961;-1.0;73.06269509965553;0.0032520116039593525;1.0
;;;32;0.03205213721423269;0.0007021372142326857;0.000717862785767312;2020-11-18 11:59:29.152986;2020-11-18 12:59:29.152986;2020-11-18 14:29:29.152986;2020-11-18 15:29:29.152986;2020-11-18 14:51:00;5553.114806420896;28736.19537597656;23183.080569555663;85.21006199801882;6.0001657563073;6.783814991700371;8471.575013916014;2918.460207495118;-1.0;85.42105510241238;0.0036846291779958043;1.0
;;;33;0.0342897594042303;0.0015197594042302975;0.0015902405957697041;2020-11-18 11:58:35.683001;2020-11-18 12:58:35.683001;2020-11-18 14:28:35.683001;2020-11-18 15:28:35.683001;2020-11-18 14:47:00;4124.763945399304;20426.765796875;16302.001851475696;64.23028829981571;5.563456984888776;7.81549370486029;7513.816998198787;3389.0530527994824;-1.0;64.47078399321782;0.003954777123729855;1.0
