;FInal fit type;Reduced chi sq;c1;c1 err;Gamma1;Gamma1 err;Gamma2;Gamma2 err;Break point [MeV];Break point err [MeV];Exponential cutoff point [MeV];Cutoff err [MeV];Alpha
0;broken;3.4136032765504805;217.80855352853632;41.05246732631506;-1.0397438012491453;0.37359606819526503;-4.325873137206269;0.1312870502639363;0.00903476143148783;1263.7127657310348;;;155.09954207200718
