;FInal fit type;Reduced chi sq;c1;c1 err;Gamma1;Gamma1 err;Gamma2;Gamma2 err;Break point [MeV];Break point err [MeV];Exponential cutoff point [MeV];Cutoff err [MeV];Alpha
0;broken;0.3220521299368088;185.18173038255952;42.879459416971564;-3.210188300096321;0.49242483739718856;-4.050319584511713;0.6761408490440048;0.05547194937048311;0.0;;;257.2843827368366
