;FInal fit type;Reduced chi sq;c1;c1 err;Gamma1;Gamma1 err;Gamma2;Gamma2 err;Break point [MeV];Break point err [MeV];Exponential cutoff point [MeV];Cutoff err [MeV];Alpha
0;cut;14.439269890002528;46969.41914164146;30097.300333064617;-1.9340630267249517;0.26506404102271197;;;;;0.028848823794403552;0.003366501493099396;
