;FInal fit type;Reduced chi sq;c1;c1 err;Gamma1;Gamma1 err;Gamma2;Gamma2 err;Break point [MeV];Break point err [MeV];Exponential cutoff point [MeV];Cutoff err [MeV];Alpha
0;single;7.899561240898516;259.9715445601527;52.542566082321244;-1.701483975917894;0.052019315012334026;;;;;;;
