;FInal fit type;Reduced chi sq;c1;c1 err;Gamma1;Gamma1 err;Gamma2;Gamma2 err;Break point [MeV];Break point err [MeV];Exponential cutoff point [MeV];Cutoff err [MeV];Alpha
0;broken_cut;14.93363674482118;30114.213053465686;7655.873227982932;-1.6779701290695521;0.46118225030093113;-2.1787713945600733;0.1778950494013528;0.010690628840022096;0.006107596531037833;0.1438282483517692;0.03729627334118698;99.44082420424772
