Plot_period;Averaging;Ion_contamination_correction;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-05-22-1300;Mean;True;0;0.03295087252259035;0.0017508725225903535;0.0018491274774096456;2021-05-22 14:43:03.043651;2021-05-22 15:43:03.043651;2021-05-22 16:13:03.043651;2021-05-22 17:13:03.043651;2021-05-22 16:48:00;4048.505049069621;18098.305367922374;14049.800318852753;2586.3911669050444;223.3953227433862;8.087930977867977;11241.898516677107;7193.393467607486;4.140960621667144;2596.020943380091;0.18477279993058798;1.0
2021-05-22-1900;Resampled to 2min;;1;0.03489555845662883;0.0018955584566288305;0.00200444154337117;2021-05-22 14:42:27.517090;2021-05-22 15:42:27.517090;2021-05-22 16:12:27.517090;2021-05-22 17:12:27.517090;2021-05-22 16:54:00;5878.452021723979;22007.81070129128;16129.358679567302;2915.011979529682;275.1319116434424;8.924935689464158;14167.473385745508;8289.02136402153;4.586604097049644;2927.9672828783673;0.18153029770411896;1.0
;;;2;0.036364818162614256;0.001564818162614258;0.0016351818373857435;2021-05-22 14:42:02.648188;2021-05-22 15:42:02.648188;2021-05-22 16:12:02.648188;2021-05-22 17:12:02.648188;2021-05-22 16:44:00;3722.069391469986;15923.889684293625;12201.820292823639;2006.794648346422;177.18380670965738;12.310386170181333;9950.765834874212;6228.696443404226;6.284116362559291;2014.601415166773;0.16510662891434633;1.0
;;;3;0.03927849284277593;0.0012784928427759315;0.0013215071572240666;2021-05-22 14:41:17.663207;2021-05-22 15:41:17.663207;2021-05-22 16:11:17.663207;2021-05-22 17:11:17.663207;2021-05-22 16:48:00;2922.9547369077222;15911.078466714505;12988.123729806783;1930.0799257833048;151.08358040374907;14.664724975467577;7994.820535251957;5071.865798344235;5.726579034237841;1935.984185932133;0.14905803380123278;1.0
;;;4;0.041879828079876356;0.0012798280798763592;0.0013201719201236459;2021-05-22 14:40:41.675215;2021-05-22 15:40:41.675215;2021-05-22 16:10:41.675215;2021-05-22 17:10:41.675215;2021-05-22 16:52:00;2131.1746587113935;10736.710964637732;8605.536305926338;1534.44784366543;124.86074889019979;11.687841768454726;6508.523304705295;4377.348645993901;5.945214396981036;1539.5195326928817;0.1788987319282666;1.0
;;;5;0.04452954075667074;0.001329540756670737;0.001370459243329264;2021-05-22 14:40:08.433250;2021-05-22 15:40:08.433250;2021-05-22 16:10:08.433250;2021-05-22 17:10:08.433250;2021-05-22 16:40:00;1776.9212011265954;7741.733448526347;5964.812247399752;1273.2298362891106;111.41850284667413;7.193872644780448;5056.714482273612;3279.7932811470164;3.9556006437694284;1278.0955749838859;0.21427255745410054;1.0
;;;6;0.04776222356632907;0.00186222356632907;0.0019377764336709277;2021-05-22 14:39:31.837184;2021-05-22 15:39:31.837184;2021-05-22 16:09:31.837184;2021-05-22 17:09:31.837184;2021-05-22 16:48:00;1390.1337450433361;6931.899163356402;5541.765418313065;1022.572268960007;83.64450551971734;13.18554973902494;3797.828230020899;2407.6944849775628;5.728639339936466;1025.9875479505856;0.18513731103813127;1.0
;;;7;0.051468534076656976;0.0017685340766569746;0.0018314659233430244;2021-05-22 14:38:54.380865;2021-05-22 15:38:54.380865;2021-05-22 16:08:54.380865;2021-05-22 17:08:54.380865;2021-05-22 16:10:00;1179.8350531324345;5021.85986328125;3842.0248101488155;861.2418619791666;76.27377369282699;10.809004258967873;3065.8292818436357;1885.9942287112012;5.305983344167574;864.6127649871279;0.22504091142337998;1.0
;;;8;0.05560035971106662;0.002300359711066617;0.0023996402889333857;2021-05-22 14:38:17.325552;2021-05-22 15:38:17.325552;2021-05-22 16:08:17.325552;2021-05-22 17:08:17.325552;2021-05-22 16:42:00;763.1708147025442;4107.297578896126;3344.1267641935815;684.8589864211682;53.94283048338559;10.0908425971177;2330.9849980118474;1567.8141833093032;4.730851208960633;686.9801017805313;0.20542884592061597;1.0
;;;9;0.06030422870744639;0.0023042287074463846;0.002395771292553618;2021-05-22 14:37:40.096232;2021-05-22 15:37:40.096232;2021-05-22 16:07:40.096232;2021-05-22 17:07:40.096232;2021-05-22 16:42:00;567.631859966105;3324.2608131230268;2756.628953156922;607.2226103409353;45.86016628420292;13.895661303117954;1754.0449390208366;1186.4130790547315;5.980490879359702;608.9519302546581;0.22090456880577986;1.0
