Plot_period;Averaging;Ion_masking;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2020-11-19-0200;Mean;True;0;0.0043233436134547535;0.00023334361345475358;0.0002466563865452468;2020-11-19 03:31:07.354413;2020-11-19 05:01:07.354413;2020-11-19 06:31:07.354413;2020-11-19 08:01:07.354413;;11540277.75;;;;4.2203065803272075;;;;;;;0.0
2020-11-19-1000;Resampled to 5min;;1;0.004575183056447031;0.00020518305644703135;0.00021481694355296888;2020-11-19 03:29:26.296441;2020-11-19 04:59:26.296441;2020-11-19 06:29:26.296441;2020-11-19 07:59:26.296441;2020-11-19 07:55:00;17925980.582684495;23534995.599999998;5609015.017315503;50.69480257161458;45.79733768317047;-1.0;21330683.564261902;3404702.9815774076;-1.0;68.31807335282024;1.2180048215580912e-05;0.38888888888888884
;;;2;0.004760588198951889;0.0002005881989518895;0.00020941180104811028;2020-11-19 03:28:17.102071;2020-11-19 04:58:17.102071;2020-11-19 06:28:17.102071;2020-11-19 07:58:17.102071;2020-11-19 07:55:00;16630472.063191302;22026248.58;5395776.516808696;190.49593785325217;47.481401532448224;-1.0;20561564.161889933;3931092.098698631;-1.0;196.32418554542812;3.638478816419607e-05;0.4444444444444444
;;;3;0.005064316340830221;0.00023431634083022086;0.00024568365916977867;2020-11-19 03:26:32.107947;2020-11-19 04:56:32.107947;2020-11-19 06:26:32.107947;2020-11-19 07:56:32.107947;;9314529.930666668;;;;9.631115402491993;;;;;;;0.0
;;;4;0.005356631404156907;0.0001866314041569072;0.00019336859584309293;2020-11-19 03:24:59.653513;2020-11-19 04:54:59.653513;2020-11-19 06:24:59.653513;2020-11-19 07:54:59.653513;2020-11-19 06:55:00;12658879.417883117;18730022.16;6071142.742116883;46.17659619140625;48.02702353008179;-1.0;16274702.26163926;3615822.843756143;-1.0;66.62486791719158;1.0974024289529528e-05;0.7222222222222222
;;;5;0.005586770086552695;0.00018677008655269486;0.00019322991344730527;2020-11-19 03:23:52.054753;2020-11-19 04:53:52.054753;2020-11-19 06:23:52.054753;2020-11-19 07:53:52.054753;2020-11-19 06:35:00;11340009.2414974;15585848.280000001;4245839.038502602;87.70888401588913;44.44760136542122;-1.0;13764871.522424053;2424862.280926654;-1.0;98.32821366450266;2.3158723817090457e-05;0.6111111111111112
;;;6;0.005836908428269198;0.00018690842826919827;0.00019309157173080186;2020-11-19 03:22:43.188434;2020-11-19 04:52:43.188434;2020-11-19 06:22:43.188434;2020-11-19 07:52:43.188434;2020-11-19 07:00:00;10031013.260300096;15755053.48;5724040.219699904;50.015696289062504;50.32171106637723;-1.0;13381779.696599498;3350766.4362994023;-1.0;70.94959111881965;1.2395019670658315e-05;0.9444444444444444
;;;7;0.0062145635405875446;0.00025456354058754453;0.0002654364594124551;2020-11-19 03:21:07.246304;2020-11-19 04:51:07.246304;2020-11-19 06:21:07.246304;2020-11-19 07:51:07.246304;2020-11-19 06:30:00;6441908.452577668;7767999.36;1326090.907422332;39.75066186523438;31.220269876543153;-1.0;7382988.151888889;941079.699311221;-1.0;50.545230931200486;3.8115962222718784e-05;0.33333333333333337
;;;8;0.00659754499795189;0.0001775449979518895;0.00018245500204810972;2020-11-19 03:19:38.539711;2020-11-19 04:49:38.539711;2020-11-19 06:19:38.539711;2020-11-19 07:49:38.539711;2020-11-19 07:05:00;7738615.420760551;12107710.312500002;4369094.891739451;211.8002648341446;53.5418904977412;-1.0;10002034.708429392;2263419.287668842;-1.0;218.46300881816558;5.0001891520188454e-05;1.0
;;;9;0.006882514075539548;0.00018251407553954765;0.00018748592446045202;2020-11-19 03:18:37.426457;2020-11-19 04:48:37.426457;2020-11-19 06:18:37.426457;2020-11-19 07:48:37.426457;2020-11-19 07:05:00;7142014.877261798;11371740.810576923;4229725.933315125;253.42645349537207;54.2358608592657;-1.0;8963068.704273637;1821053.8270118395;-1.0;259.16499751005654;6.12722908282928e-05;1.0
