;FInal fit type;Reduced chi sq;c1;c1 err;Gamma1;Gamma1 err;Gamma2;Gamma2 err;Break point [MeV];Break point err [MeV];Exponential cutoff point [MeV];Cutoff err [MeV];Alpha
0;single;0.7032815913706143;0.020517343607053467;0.023702990880703476;-3.9079803482355477;0.38042167985318404;;;;;;;
