Plot_period;Averaging;Ion_masking;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-04-17-1400;Mean;True;0;0.0043233436134547535;0.00023334361345475358;0.0002466563865452468;2021-04-17 15:27:54.335760;2021-04-17 16:57:54.335760;2021-04-17 17:57:54.335760;2021-04-17 19:27:54.335760;2021-04-17 18:05:00;181503.9234719522;290934.095;109430.17152804777;126.43373466251977;29.40791903972509;-1.0;177288.19371024158;-4215.729761710623;-1.0;129.80876304379254;0.0011862246145755294;1.0
2021-04-17-2300;Resampled to 5min;;1;0.004575183056447031;0.00020518305644703135;0.00021481694355296888;2021-04-17 15:26:18.596628;2021-04-17 16:56:18.596628;2021-04-17 17:56:18.596628;2021-04-17 19:26:18.596628;2021-04-17 18:45:00;270379.1416321735;280805.31925480766;10426.17762263416;122.95527779783556;31.603954485149124;-1.0;234013.85057848511;-36365.29105368839;-1.0;126.95199989540257;0.012176274421011475;1.0
;;;2;0.004760588198951889;0.0002005881989518895;0.00020941180104811028;2021-04-17 15:25:13.044067;2021-04-17 16:55:13.044067;2021-04-17 17:55:13.044067;2021-04-17 19:25:13.044067;2021-04-17 18:05:00;239603.90332170264;385484.3278125;145880.42449079736;125.28544242382516;29.88870112657657;-1.0;225800.79792256848;-13803.105399134161;-1.0;128.80130643113614;0.0008829238527425684;1.0
;;;3;0.005064316340830221;0.00023431634083022086;0.00024568365916977867;2021-04-17 15:23:33.575950;2021-04-17 16:53:33.575950;2021-04-17 17:53:33.575950;2021-04-17 19:23:33.575950;2021-04-17 19:15:00;120166.51732312416;155506.55481770835;35340.03749458419;82.61903663951544;22.94218185200282;-1.0;113286.66110354087;-6879.856219583293;-1.0;85.74525598172742;0.0024262921621084235;1.0
;;;4;0.005356631404156907;0.0001866314041569072;0.00019336859584309293;2021-04-17 15:22:05.987538;2021-04-17 16:52:05.987538;2021-04-17 17:52:05.987538;2021-04-17 19:22:05.987538;2021-04-17 18:25:00;149953.9693853246;224307.0345703125;74353.0651849879;98.38129899109238;25.049630206971393;-1.0;144218.523624058;-5735.445761266601;-1.0;101.52026381309659;0.0013653810177229092;1.0
;;;5;0.005586770086552695;0.00018677008655269486;0.00019322991344730527;2021-04-17 15:21:01.946608;2021-04-17 16:51:01.946608;2021-04-17 17:51:01.946608;2021-04-17 19:21:01.946608;2021-04-17 18:25:00;128121.45625908274;162790.49299632356;34669.03673724082;91.91419812096693;23.752423282719004;-1.0;117286.06734910462;-10835.388909978123;-1.0;94.93364750193585;0.0027382833916455465;1.0
;;;6;0.005836908428269198;0.00018690842826919827;0.00019309157173080186;2021-04-17 15:19:56.704832;2021-04-17 16:49:56.704832;2021-04-17 17:49:56.704832;2021-04-17 19:19:56.704832;2021-04-17 18:00:00;114917.9419108276;130620.41360576924;15702.471694941632;99.48344959514101;25.072741886840788;-1.0;101585.72899059718;-13332.21292023042;-1.0;102.59434257829767;0.006533642892115337;1.0
;;;7;0.0062145635405875446;0.00025456354058754453;0.0002654364594124551;2021-04-17 15:18:25.812288;2021-04-17 16:48:25.812288;2021-04-17 17:48:25.812288;2021-04-17 19:18:25.812288;2021-04-17 18:30:00;75560.79430764224;86563.89372961957;11003.099421977327;86.31605730683405;22.411411065477846;-1.0;67098.76922936588;-8462.025078276361;-1.0;89.1780976189921;0.008104816124888403;1.0
;;;8;0.00659754499795189;0.0001775449979518895;0.00018245500204810972;2021-04-17 15:17:01.774463;2021-04-17 16:47:01.774463;2021-04-17 17:47:01.774463;2021-04-17 19:17:01.774463;2021-04-17 18:55:00;81893.22366925469;97961.0419921875;16067.818322932813;86.53729948262118;22.790282842611095;-1.0;66598.08200598398;-15295.141663270711;-1.0;89.48799469085829;0.0055693929874186116;1.0
;;;9;0.006882514075539548;0.00018251407553954765;0.00018748592446045202;2021-04-17 15:16:03.877696;2021-04-17 16:46:03.877696;2021-04-17 17:46:03.877696;2021-04-17 19:16:03.877696;2021-04-17 19:15:00;52305.63824349499;82514.47434082032;30208.83609732533;90.61539616291026;22.30793559783912;-1.0;54352.096288478446;2046.4580449834539;-1.0;93.32091947895987;0.00308919281690639;1.0
