Plot_period;Averaging;Ion_masking;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-05-23-0200;Mean;True;0;0.0043233436134547535;0.00023334361345475358;0.0002466563865452468;2021-05-23 04:30:07.354413;2021-05-23 05:10:07.354413;2021-05-23 05:30:07.354413;2021-05-23 06:10:07.354413;2021-05-23 05:58:00;6877244.371249999;11816529.6;4939285.228750001;139.90032062320813;54.298129301947085;-1.0;9761896.19772727;2884651.8264772715;-1.0;150.0679398011694;3.038252152916213e-05;0.9
2021-05-23-0700;Resampled to 2min;;1;0.004575183056447031;0.00020518305644703135;0.00021481694355296888;2021-05-23 04:28:26.296441;2021-05-23 05:08:26.296441;2021-05-23 05:28:26.296441;2021-05-23 06:08:26.296441;2021-05-23 06:00:00;5835323.614104166;13245173.288333332;7409849.6742291665;336.83803913749665;61.50410161839542;10.348476671386113;9426492.626;3591169.0118958345;-1.0;342.40709561263424;4.620972228404273e-05;1.0
;;;2;0.004760588198951889;0.0002005881989518895;0.00020941180104811028;2021-05-23 04:27:17.102071;2021-05-23 05:07:17.102071;2021-05-23 05:27:17.102071;2021-05-23 06:07:17.102071;2021-05-23 06:00:00;4984838.3221875;12268190.13;7283351.807812501;334.059930692821;59.9073673619337;11.297568703165597;8517357.494625;3532519.1724375;-1.0;339.38905397600854;4.659792124993361e-05;1.0
;;;3;0.005064316340830221;0.00023431634083022086;0.00024568365916977867;2021-05-23 04:25:32.107947;2021-05-23 05:05:32.107947;2021-05-23 05:25:32.107947;2021-05-23 06:05:32.107947;2021-05-23 06:00:00;4026950.6910833335;9660365.6;5633414.908916666;158.56157497119486;48.465070559707826;12.58801593476677;7155541.659117533;3128590.9680341994;-1.0;165.80300395862346;2.9432059707902504e-05;1.0
;;;4;0.005356631404156907;0.0001866314041569072;0.00019336859584309293;2021-05-23 04:23:59.653513;2021-05-23 05:03:59.653513;2021-05-23 05:23:59.653513;2021-05-23 06:03:59.653513;2021-05-23 06:00:00;3523068.7822500006;9696072.083333334;6173003.301083334;331.29549905014255;58.03488608164247;17.42775796898463;6740336.966166666;3217268.183916665;-1.0;336.3402379933038;5.4485672789819764e-05;1.0
;;;5;0.005586770086552695;0.00018677008655269486;0.00019322991344730527;2021-05-23 04:22:52.054753;2021-05-23 05:02:52.054753;2021-05-23 05:22:52.054753;2021-05-23 06:02:52.054753;2021-05-23 06:00:00;3048453.617343751;9225945.6975;6177492.080156249;328.0546207744474;55.86456618838531;19.12706717491779;6264674.761218751;3216221.143875;9.95822852867698;332.7772287385106;5.386930884257703e-05;1.0
;;;6;0.005836908428269198;0.00018690842826919827;0.00019309157173080186;2021-05-23 04:21:43.188434;2021-05-23 05:01:43.188434;2021-05-23 05:21:43.188434;2021-05-23 06:01:43.188434;2021-05-23 05:58:00;2610036.2349895826;7651823.369166668;5041787.134177085;354.1655868660757;60.89684485233421;15.71328906276667;5394255.5445;2784219.3095104173;8.677328427435585;359.3628926769723;7.12768871658496e-05;1.0
;;;7;0.0062145635405875446;0.00025456354058754453;0.0002654364594124551;2021-05-23 04:20:07.246304;2021-05-23 05:00:07.246304;2021-05-23 05:20:07.246304;2021-05-23 06:00:07.246304;2021-05-23 05:46:00;2222286.6624062504;6832268.006666667;4609981.344260417;283.75235695934435;54.8980968570293;17.315875994384164;5029328.447458332;2807041.785052082;10.543727583959361;289.01418843805396;6.269313623099287e-05;1.0
;;;8;0.00659754499795189;0.0001775449979518895;0.00018245500204810972;2021-05-23 04:18:38.539711;2021-05-23 04:58:38.539711;2021-05-23 05:18:38.539711;2021-05-23 05:58:38.539711;2021-05-23 05:46:00;1793024.9820703126;6424263.928125001;4631238.946054688;370.14674803295935;59.93423080176477;19.740996026911564;4263434.543671875;2470409.5616015624;10.530302130484136;374.96763473821886;8.096486471674076e-05;1.0
;;;9;0.006882514075539548;0.00018251407553954765;0.00018748592446045202;2021-05-23 04:17:37.426457;2021-05-23 04:57:37.426457;2021-05-23 05:17:37.426457;2021-05-23 05:57:37.426457;2021-05-23 05:46:00;1619856.9754101564;6580137.965625;4960280.990214843;372.0762181751302;59.07679338125568;24.527744424832534;3948386.4302343763;2328529.45482422;11.514181447843614;376.73701656157795;7.595074095696752e-05;1.0
;;;10;0.007992058558344027;0.0009420585583440272;0.0010679414416559733;2021-05-23 04:14:11.687210;2021-05-23 04:54:11.687210;2021-05-23 05:14:11.687210;2021-05-23 05:54:11.687210;2021-05-23 05:30:00;1059649.4369531253;1672152.3562500002;612502.9192968749;47.219142150878916;32.854373123313664;-1.0;1250021.136495536;190371.69954241067;-1.0;57.52440541883788;9.391694897531794e-05;0.35
;;;11;0.009427544749297136;0.00036754474929713565;0.0003824552507028633;2021-05-23 04:10:41.881849;2021-05-23 04:50:41.881849;2021-05-23 05:10:41.881849;2021-05-23 05:50:41.881849;2021-05-23 05:36:00;639745.2305820312;4261177.098181818;3621431.8675997863;245.60846550491362;36.15678264731477;34.10806678624472;2098716.7890549246;1458971.5584728934;13.74116680223691;248.25557649141237;6.855177332273029e-05;1.0
;;;12;0.010027586948014961;0.0002175869480149622;0.00022241305198503897;2021-05-23 04:09:27.962915;2021-05-23 04:49:27.962915;2021-05-23 05:09:27.962915;2021-05-23 05:49:27.962915;2021-05-23 05:36:00;540264.7618177084;3950263.747916667;3409998.986098958;288.4837970722579;39.07983551202445;41.23086898607434;1795411.4026770834;1255146.640859375;15.176188297576926;291.118763938147;8.537209691994282e-05;1.0
