Plot_period;Averaging;Ion_contamination_correction;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-03-05-1200;Mean;True;0;0.03295087252259035;0.0017508725225903535;0.0018491274774096456;2021-03-05 14:44:33.501253;2021-03-05 15:44:33.501253;2021-03-05 16:14:33.501253;2021-03-05 17:14:33.501253;2021-03-05 16:45:00;465.7144035258005;8128.533980270313;7662.819576744512;2450.8769553819084;75.92387233495843;12.014884281512744;2287.8988074004083;1822.1844038746078;2.8570860285649453;2452.0526676261316;0.31999352758712174;1.0
2021-03-05-1900;Resampled to 1min;;1;0.03489555845662883;0.0018955584566288305;0.00200444154337117;2021-03-05 14:44:11.063425;2021-03-05 15:44:11.063425;2021-03-05 16:14:11.063425;2021-03-05 17:14:11.063425;2021-03-05 17:06:00;461.2377126098498;8494.2607421875;8033.02302957765;2561.115966796875;77.22233227542121;12.55632059762434;2571.4052079499274;2110.1674953400775;3.298377147509441;2562.279899617516;0.3189683248987564;1.0
;;;2;0.036364818162614256;0.001564818162614258;0.0016351818373857435;2021-03-05 14:43:55.356751;2021-03-05 15:43:55.356751;2021-03-05 16:13:55.356751;2021-03-05 17:13:55.356751;2021-03-05 16:55:00;335.31950049435807;5056.63427734375;4721.314776849392;1599.0482177734375;53.3036186257529;10.434523625677569;2020.167590524175;1684.8480900298168;3.7236634352996174;1599.936398274321;0.33887518072709055;1.0
;;;3;0.03927849284277593;0.0012784928427759315;0.0013215071572240666;2021-03-05 14:43:26.945183;2021-03-05 15:43:26.945183;2021-03-05 16:13:26.945183;2021-03-05 17:13:26.945183;2021-03-05 16:36:00;224.70777276172984;4203.537792189377;3978.830019427647;1404.3586163496782;42.01627098423215;13.053067462102467;1636.223641318086;1411.5158685563563;4.630660713358307;1404.9870071794269;0.35311561446938455;1.0
;;;4;0.041879828079876356;0.0012798280798763592;0.0013201719201236459;2021-03-05 14:43:04.215925;2021-03-05 15:43:04.215925;2021-03-05 16:13:04.215925;2021-03-05 17:13:04.215925;2021-03-05 16:37:00;188.62102450178705;3505.488421465055;3316.867396963268;1240.0174295238141;37.25953661204705;11.68684954874397;1364.4462387880617;1175.8252142862746;4.142973091889181;1240.5770828898105;0.37402070520685005;1.0
;;;5;0.04452954075667074;0.001329540756670737;0.001370459243329264;2021-03-05 14:42:43.221000;2021-03-05 15:42:43.221000;2021-03-05 16:12:43.221000;2021-03-05 17:12:43.221000;2021-03-05 16:55:00;180.27182182619495;4186.34228515625;4006.070463330055;1323.8377685546875;35.578322228177356;14.76700131826504;1686.4980051015812;1506.2261832753861;5.552184924761374;1324.3157684119094;0.3305772528302133;1.0
;;;6;0.04776222356632907;0.00186222356632907;0.0019377764336709277;2021-03-05 14:42:20.107695;2021-03-05 15:42:20.107695;2021-03-05 16:12:20.107695;2021-03-05 17:12:20.107695;2021-03-05 16:58:00;94.52769609074913;3309.251244411148;3214.723548320399;1000.121395046922;21.907783644817407;19.858267580503764;927.9916812571074;833.4639851663583;5.148545617489897;1000.361312634005;0.3111811319379749;1.0
;;;7;0.051468534076656976;0.0017685340766569746;0.0018314659233430244;2021-03-05 14:41:56.451073;2021-03-05 15:41:56.451073;2021-03-05 16:11:56.451073;2021-03-05 17:11:56.451073;2021-03-05 16:41:00;72.99259716188017;1772.421142578125;1699.4285454162448;723.587890625;19.06958169427129;13.170664344594142;682.7453819399112;609.752784778031;4.725617492511864;723.8391288160177;0.42593089940049594;1.0
;;;8;0.05560035971106662;0.002300359711066617;0.0023996402889333857;2021-03-05 14:41:33.047717;2021-03-05 15:41:33.047717;2021-03-05 16:11:33.047717;2021-03-05 17:11:33.047717;2021-03-05 16:39:00;71.53685124973224;1369.7130126953125;1298.1761614455802;559.1829833984375;16.585802435470864;11.282285872070446;515.9827458425117;444.44589459277944;3.8626234145912015;559.4289032261433;0.4309345063024366;1.0
;;;9;0.06030422870744639;0.0023042287074463846;0.002395771292553618;2021-03-05 14:41:09.534462;2021-03-05 15:41:09.534462;2021-03-05 16:11:09.534462;2021-03-05 17:11:09.534462;2021-03-05 16:57:00;51.02405600102835;1108.6278076171875;1057.6037516161591;495.79339599609375;13.828348161979907;11.234179762500423;353.362738430717;302.3386824296887;3.2115308804288047;495.98620416925746;0.46897167621741565;1.0
