;Plot Start;Plot end;Injection time at Sun;Background start;Background end;Bg distance from window [min];Bg period [min];Travel distance first slope [AU];Travel distance second slope [AU];Fixed window [min];data type;Averaging mode;Averaging [min];Masking;Ion contamination corection;Distance of s/c [AU];Length of Parker Spiral [AU];Travel time 4keV [min];Traveltime 10MeV [min];Traveltimeof light at distance D [min]
0;2022-01-14-0900;2022-01-14-1700;2022-01-14-1313;;;180;60;0.95;;60;l2;mean;2;True;True;0.95;1.0883677277488593;72.76511319265764;9.062393251377229;7.900909076930479
