Plot_period;Averaging;Ion_contamination_correction;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-05-22-1300;Mean;True;0;0.03295087252259035;0.0017508725225903535;0.0018491274774096456;2021-05-22 14:43:03.043651;2021-05-22 15:43:03.043651;2021-05-22 16:13:03.043651;2021-05-22 17:13:03.043651;2021-05-22 16:14:00;7018.0968114313455;51722.13420468726;44704.037393255916;4371.792608889948;294.04383746935224;20.11296199655032;27325.41003328009;20307.313221848744;9.136539849635712;4381.670046169437;0.09801508547481796;1.0
2021-05-22-1900;Resampled to 2min;;1;0.03489555845662883;0.0018955584566288305;0.00200444154337117;2021-05-22 14:42:27.517090;2021-05-22 15:42:27.517090;2021-05-22 16:12:27.517090;2021-05-22 17:12:27.517090;2021-05-22 16:14:00;9547.652709592378;66018.14185420724;56470.489144614854;5048.951875803167;350.57752258148406;16.811318284327122;37538.31342010214;27990.66071050976;8.33284629406939;5061.108538997725;0.08962395431066252;1.0
;;;2;0.036364818162614256;0.001564818162614258;0.0016351818373857435;2021-05-22 14:42:02.648188;2021-05-22 15:42:02.648188;2021-05-22 16:12:02.648188;2021-05-22 17:12:02.648188;2021-05-22 16:14:00;3107.9852953008326;22244.057337269547;19136.072041968713;2371.777430796543;161.89201061327805;16.52604649142774;12199.805766857633;9091.8204715568;7.851760145715061;2377.2961961725046;0.12423114790531115;1.0
;;;3;0.03927849284277593;0.0012784928427759315;0.0013215071572240666;2021-05-22 14:41:17.663207;2021-05-22 15:41:17.663207;2021-05-22 16:11:17.663207;2021-05-22 17:11:17.663207;2021-05-22 16:14:00;3298.468967981144;19656.031296422327;16357.562328441183;2145.1646089081055;160.4613595207293;16.99694644828307;12745.075728035825;9446.606760054681;9.815855565438603;2151.1576063159823;0.13150844625398286;1.0
;;;4;0.041879828079876356;0.0012798280798763592;0.0013201719201236459;2021-05-22 14:40:41.675215;2021-05-22 15:40:41.675215;2021-05-22 16:10:41.675215;2021-05-22 17:10:41.675215;2021-05-22 16:14:00;3001.571678820117;19285.76651730791;16284.194838487794;2056.338723716489;148.13357644854824;11.760209504389186;11753.88265184141;8752.310973021293;6.320792136865215;2061.667408465147;0.12660542500955488;1.0
;;;5;0.04452954075667074;0.001329540756670737;0.001370459243329264;2021-05-22 14:40:08.433250;2021-05-22 15:40:08.433250;2021-05-22 16:10:08.433250;2021-05-22 17:10:08.433250;2021-05-22 16:12:00;3222.0051075387064;20720.3991098299;17498.394002291196;2082.679500829258;149.9704893171601;13.567097617919561;12291.198832925109;9069.193725386402;7.031653108967028;2088.0720894740284;0.11932935612266025;1.0
;;;6;0.04776222356632907;0.00186222356632907;0.0019377764336709277;2021-05-22 14:39:31.837184;2021-05-22 15:39:31.837184;2021-05-22 16:09:31.837184;2021-05-22 17:09:31.837184;2021-05-22 16:12:00;1747.6017250964367;8591.80760558532;6844.205880488883;1138.2859343717332;93.75291096222114;9.747352288547832;5626.3245144133125;3878.7227893168756;5.523983076673593;1142.1403051737645;0.16687696500038385;1.0
;;;7;0.051468534076656976;0.0017685340766569746;0.0018314659233430244;2021-05-22 14:38:54.380865;2021-05-22 15:38:54.380865;2021-05-22 16:08:54.380865;2021-05-22 17:08:54.380865;2021-05-22 16:12:00;1333.0116753168006;9893.839172621803;8560.827497305003;1208.9919814946734;81.04986198361954;16.123399309205517;5034.416403088798;3701.4047277719974;6.971198339136773;1211.705695062122;0.14154072085246128;1.0
;;;8;0.05560035971106662;0.002300359711066617;0.0023996402889333857;2021-05-22 14:38:17.325552;2021-05-22 15:38:17.325552;2021-05-22 16:08:17.325552;2021-05-22 17:08:17.325552;2021-05-22 16:14:00;580.9938613926358;4219.907431250852;3638.913569858216;694.3114226068104;47.063161760602796;13.623492535552646;2375.9417479032977;1794.9478865106619;6.719988992356526;695.9046578067987;0.19123967757055396;1.0
;;;9;0.06030422870744639;0.0023042287074463846;0.002395771292553618;2021-05-22 14:37:40.096232;2021-05-22 15:37:40.096232;2021-05-22 16:07:40.096232;2021-05-22 17:07:40.096232;2021-05-22 16:14:00;682.4155589271992;4431.2544069688565;3748.8388480416575;701.1652621130002;50.26414700171699;10.54785282920299;2810.1550980502207;2127.7395391230216;5.986675988825124;702.9645860694566;0.18751528528271513;1.0
