Plot_period;Averaging;Ion_masking;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-05-22-1300;Mean;True;0;0.0043233436134547535;0.00023334361345475358;0.0002466563865452468;2021-05-22 15:21:07.354413;2021-05-22 16:21:07.354413;2021-05-22 16:51:07.354413;2021-05-22 17:51:07.354413;2021-05-22 17:36:00;3079348.011041666;11379022.2;8299674.188958334;225.21764516711758;36.32637795375931;10.040723970468635;6845737.1802586205;3766389.1692169546;4.556476935417685;228.12845817622372;2.748643536871842e-05;0.9666666666666667
2021-05-22-1900;Resampled to 1min;;1;0.004575183056447031;0.00020518305644703135;0.00021481694355296888;2021-05-22 15:19:26.296441;2021-05-22 16:19:26.296441;2021-05-22 16:49:26.296441;2021-05-22 17:49:26.296441;2021-05-22 17:34:00;2811103.6192222224;13718927.856666667;10907824.237444445;480.28190864292714;41.68937677073386;14.024201430655046;6692443.275256944;3881339.6560347215;4.990242597617538;482.0878715599732;4.419651995354482e-05;1.0
;;;2;0.004760588198951889;0.0002005881989518895;0.00020941180104811028;2021-05-22 15:18:17.102071;2021-05-22 16:18:17.102071;2021-05-22 16:48:17.102071;2021-05-22 17:48:17.102071;2021-05-22 17:33:00;2621613.021343751;12432375.479999999;9810762.458656248;477.5029501303304;41.51645574251283;13.594215740008233;6161648.1587499995;3540035.1374062486;4.905225418300632;479.3043745685917;4.885495664464805e-05;1.0
;;;3;0.005064316340830221;0.00023431634083022086;0.00024568365916977867;2021-05-22 15:16:32.107947;2021-05-22 16:16:32.107947;2021-05-22 16:46:32.107947;2021-05-22 17:46:32.107947;2021-05-22 17:34:00;2250282.8621250005;9721189.56;7470906.697875001;153.48866699218752;34.33525869965789;12.863319897902572;5205502.003022223;2955219.1408972223;5.088261802088673;157.2821696347398;2.1052621320980574e-05;1.0
;;;4;0.005356631404156907;0.0001866314041569072;0.00019336859584309293;2021-05-22 15:14:59.653513;2021-05-22 16:14:59.653513;2021-05-22 16:44:59.653513;2021-05-22 17:44:59.653513;2021-05-22 17:33:00;2088111.049423611;9702366.973333335;7614255.923909724;468.1900877582223;41.5232583293698;12.535767682616372;4725809.3306249995;2637698.2812013887;4.342587535854561;470.0278068979956;6.172997225139873e-05;1.0
;;;5;0.005586770086552695;0.00018677008655269486;0.00019322991344730527;2021-05-22 15:13:52.054753;2021-05-22 16:13:52.054753;2021-05-22 16:43:52.054753;2021-05-22 17:43:52.054753;2021-05-22 17:33:00;1878264.1649531252;8340413.400000001;6462149.235046877;447.95316086551765;40.1994634647923;12.505750229204015;4330124.359312501;2451860.1943593756;4.744915363652003;449.753300368397;6.9598098714465e-05;1.0
;;;6;0.005836908428269198;0.00018690842826919827;0.00019309157173080186;2021-05-22 15:12:43.188434;2021-05-22 16:12:43.188434;2021-05-22 16:42:43.188434;2021-05-22 17:42:43.188434;2021-05-22 17:33:00;1706403.8492083338;7573087.585;5866683.735791666;497.8413504862256;44.431058755100686;11.886189931558643;3767590.911895835;2061187.062687501;4.176066414166275;499.82009687091227;8.519635954152302e-05;1.0
;;;7;0.0062145635405875446;0.00025456354058754453;0.0002654364594124551;2021-05-22 15:11:07.246304;2021-05-22 16:11:07.246304;2021-05-22 16:41:07.246304;2021-05-22 17:41:07.246304;2021-05-22 17:34:00;1507937.209854167;6223910.7700000005;4715973.5601458335;451.9452524305364;40.635086458721425;12.017058623106458;3329557.616183333;1821620.4063291661;4.641781581834753;453.7683565939884;9.621944457635093e-05;1.0
;;;8;0.00659754499795189;0.0001775449979518895;0.00018245500204810972;2021-05-22 15:09:38.539711;2021-05-22 16:09:38.539711;2021-05-22 16:39:38.539711;2021-05-22 17:39:38.539711;2021-05-22 17:27:00;1245156.87890625;5089800.7125;3844643.8335937504;484.7051057159615;44.525012043503025;11.70100980353654;2782283.7752343747;1537126.8963281247;4.678180258482583;486.7458435411601;0.00012660362431704845;1.0
;;;9;0.006882514075539548;0.00018251407553954765;0.00018748592446045202;2021-05-22 15:08:37.426457;2021-05-22 16:08:37.426457;2021-05-22 16:38:37.426457;2021-05-22 17:38:37.426457;2021-05-22 17:34:00;1124311.8885351566;4856799.7125;3732487.8239648435;484.4818819670465;43.527855432007065;12.958657974782534;2545566.018515624;1421254.1299804675;4.934388813651887;486.43331316105485;0.00013032415271065507;1.0
;;;10;0.007992058558344027;0.0009420585583440272;0.0010679414416559733;2021-05-22 15:05:11.687210;2021-05-22 16:05:11.687210;2021-05-22 16:35:11.687210;2021-05-22 17:35:11.687210;2021-05-22 17:05:00;823762.0941210937;1733823.6468750003;910061.5527539066;229.2498607305631;25.07060940783047;4.108111862529589;1371381.4694866072;547619.3753655135;-1.0;230.61663882092847;0.0002534077372272977;0.7
