;Plot_period;Averaging;Ion_masking;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan;Ion_contamination_correction;Unnamed: 2
0;2021-05-22-1300;Mean;True;0.0043233436134547;0.0002333436134547;0.0002466563865452;2021-05-22 15:21:07.354413;2021-05-22 16:21:07.354413;2021-05-22 16:51:07.354413;2021-05-22 17:51:07.354413;2021-05-22 17:36:00;3079348.011041666;11379022.2;8299674.188958334;225.2176451671176;36.32637795375931;10.040723970468637;6845737.1802586205;3766389.1692169546;4.556476935417685;228.1284581762237;2.748643536871842e-05;0.9666666666666668;;
1;2021-05-22-1900;Resampled to 1min;;0.004575183056447;0.000205183056447;0.0002148169435529;2021-05-22 15:19:26.296441;2021-05-22 16:19:26.296441;2021-05-22 16:49:26.296441;2021-05-22 17:49:26.296441;2021-05-22 17:34:00;2811103.6192222224;13718927.856666667;10907824.237444444;480.2819086429272;41.68937677073386;14.024201430655046;6692443.275256944;3881339.6560347215;4.990242597617538;482.0878715599732;4.419651995354482e-05;1.0;;
2;;;;0.0047605881989518;0.0002005881989518;0.0002094118010481;2021-05-22 15:18:17.102071;2021-05-22 16:18:17.102071;2021-05-22 16:48:17.102071;2021-05-22 17:48:17.102071;2021-05-22 17:33:00;2621613.021343751;12432375.48;9810762.458656248;477.5029501303304;41.51645574251283;13.594215740008233;6161648.15875;3540035.1374062486;4.905225418300632;479.3043745685917;4.885495664464805e-05;1.0;;
3;;;;0.0050643163408302;0.0002343163408302;0.0002456836591697;2021-05-22 15:16:32.107947;2021-05-22 16:16:32.107947;2021-05-22 16:46:32.107947;2021-05-22 17:46:32.107947;2021-05-22 17:34:00;2250282.8621250005;9721189.56;7470906.697875001;153.48866699218752;34.33525869965789;12.863319897902572;5205502.003022223;2955219.1408972223;5.088261802088673;157.2821696347398;2.105262132098057e-05;1.0;;
4;;;;0.0053566314041569;0.0001866314041569;0.000193368595843;2021-05-22 15:14:59.653513;2021-05-22 16:14:59.653513;2021-05-22 16:44:59.653513;2021-05-22 17:44:59.653513;2021-05-22 17:33:00;2088111.049423611;9702366.973333336;7614255.923909724;468.1900877582223;41.5232583293698;12.535767682616372;4725809.330625;2637698.2812013887;4.342587535854561;470.0278068979956;6.172997225139873e-05;1.0;;
5;;;;0.0055867700865526;0.0001867700865526;0.0001932299134473;2021-05-22 15:13:52.054753;2021-05-22 16:13:52.054753;2021-05-22 16:43:52.054753;2021-05-22 17:43:52.054753;2021-05-22 17:33:00;1878264.1649531247;8340413.400000001;6462149.235046877;447.9531608655177;40.1994634647923;12.505750229204017;4330124.359312501;2451860.194359376;4.744915363652003;449.753300368397;6.9598098714465e-05;1.0;;
6;;;;0.0058369084282691;0.0001869084282691;0.0001930915717308;2021-05-22 15:12:43.188434;2021-05-22 16:12:43.188434;2021-05-22 16:42:43.188434;2021-05-22 17:42:43.188434;2021-05-22 17:33:00;1706403.8492083338;7573087.585;5866683.735791666;497.8413504862256;44.431058755100686;11.886189931558643;3767590.911895835;2061187.062687501;4.176066414166275;499.82009687091227;8.519635954152302e-05;1.0;;
7;;;;0.0062145635405875;0.0002545635405875;0.0002654364594124;2021-05-22 15:11:07.246304;2021-05-22 16:11:07.246304;2021-05-22 16:41:07.246304;2021-05-22 17:41:07.246304;2021-05-22 17:34:00;1507937.209854167;6223910.7700000005;4715973.5601458335;451.9452524305364;40.63508645872143;12.017058623106458;3329557.616183333;1821620.406329166;4.641781581834753;453.7683565939884;9.621944457635092e-05;1.0;;
8;;;;0.0065975449979518;0.0001775449979518;0.0001824550020481;2021-05-22 15:09:38.539711;2021-05-22 16:09:38.539711;2021-05-22 16:39:38.539711;2021-05-22 17:39:38.539711;2021-05-22 17:27:00;1245156.87890625;5089800.7125;3844643.8335937504;484.7051057159615;44.52501204350303;11.70100980353654;2782283.7752343747;1537126.896328125;4.678180258482583;486.7458435411601;0.000126603624317;1.0;;
9;;;;0.0068825140755395;0.0001825140755395;0.0001874859244604;2021-05-22 15:08:37.426457;2021-05-22 16:08:37.426457;2021-05-22 16:38:37.426457;2021-05-22 17:38:37.426457;2021-05-22 17:34:00;1124311.8885351566;4856799.7125;3732487.823964844;484.4818819670465;43.527855432007065;12.958657974782534;2545566.018515624;1421254.1299804675;4.934388813651887;486.43331316105485;0.0001303241527106;1.0;;
10;;;;0.0094275447492971;0.0003675447492971;0.0003824552507028;2021-05-22 15:01:41.881849;2021-05-22 16:01:41.881849;2021-05-22 16:31:41.881849;2021-05-22 17:31:41.881849;2021-05-22 17:29:00;542060.8135442707;1879045.9037500003;1336985.0902057297;296.4725395336824;28.069442327675397;8.670764445890258;1157411.1250677083;615350.3115234376;3.990738297690294;297.798355082995;0.0002227387255583;1.0;;
11;;;;0.0100275869480149;0.0002175869480149;0.000222413051985;2021-05-22 15:00:27.962915;2021-05-22 16:00:27.962915;2021-05-22 16:30:27.962915;2021-05-22 17:30:27.962915;2021-05-22 17:27:00;466013.4131762153;1644104.1783333337;1178090.7651571182;322.6583531246196;30.506106792057597;8.537406241597857;1021864.0700590278;555850.6568828125;4.02814707306079;324.0972622419081;0.0002751038135832;1.0;;
12;;;;0.010467688379007;0.000217688379007;0.0002223116209929;2021-05-22 14:59:37.874831;2021-05-22 15:59:37.874831;2021-05-22 16:29:37.874831;2021-05-22 17:29:37.874831;2021-05-22 17:27:00;422911.30222412094;1500741.1687500002;1077829.8665258791;317.18500584493114;29.890874037580847;8.568358082221428;901660.5083789064;478749.20615478535;3.805883244946205;318.5903204486595;0.0002955849808426;1.0;;
13;;;;0.0111883823674381;0.0004983823674381;0.0005216176325618;2021-05-22 14:58:22.390747;2021-05-22 15:58:22.390747;2021-05-22 16:28:22.390747;2021-05-22 17:28:22.390747;2021-05-22 17:27:00;353717.0303522136;1191846.559375;838129.5290227863;247.70057238206587;23.611035725289277;7.901201897670484;752478.0330312499;398761.0026790363;3.759193635329997;248.82334007569293;0.000296879338407;1.0;;
14;;;;0.0119573868382686;0.0002473868382686;0.0002526131617313;2021-05-22 14:57:09.575048;2021-05-22 15:57:09.575048;2021-05-22 16:27:09.575048;2021-05-22 17:27:09.575048;2021-05-22 17:27:00;286569.6709392362;1021063.605;734493.9340607639;276.69456407909905;26.173200055876144;8.73953610617005;617308.7842013888;330739.11326215265;3.935371400682146;277.92970008994644;0.0003783961816449;1.0;;
15;;;;0.0124672892001429;0.0002572892001429;0.000262710799857;2021-05-22 14:56:25.095473;2021-05-22 15:56:25.095473;2021-05-22 16:26:25.095473;2021-05-22 17:26:25.095473;2021-05-22 17:24:00;272707.74681705725;924850.50625;652142.7594329427;267.12011233975;25.41664001877439;7.703861353739305;583535.6887851564;310827.9419680991;3.67185763416666;268.3265920594614;0.0004114537625055;1.0;;
16;;;;0.0132877801005284;0.0005577801005284;0.0005822198994715;2021-05-22 14:55:19.035654;2021-05-22 15:55:19.035654;2021-05-22 16:25:19.035654;2021-05-22 17:25:19.035654;2021-05-22 16:43:00;212545.37793098963;721060.5875;508515.2095690104;206.71658194928705;19.7956147305992;7.648271335096406;473210.6630911458;260665.28516015617;3.920509733100908;207.662253708657;0.0004083697985841;1.0;;
17;;;;0.0141570300557708;0.0002870300557708;0.0002929699442291;2021-05-22 14:54:15.491235;2021-05-22 15:54:15.491235;2021-05-22 16:24:15.491235;2021-05-22 17:24:15.491235;2021-05-22 16:43:00;181605.94934722217;648898.7200000001;467292.7706527779;238.1414860813359;22.07580627003805;7.340787938915787;399308.94893055566;217702.9995833335;3.4199363952809803;239.1625150718635;0.0005118044405817;1.0;;
18;;;;0.0147665331069956;0.0003165331069956;0.0003234668930043;2021-05-22 14:53:34.366589;2021-05-22 15:53:34.366589;2021-05-22 16:23:34.366589;2021-05-22 17:23:34.366589;2021-05-22 16:43:00;158904.9015859375;611947.5534375;453042.65185156255;222.3059594629117;20.57618104706508;8.939414975793122;353947.4475947265;195042.546008789;3.8485697750132792;223.2561731267634;0.0004927928357613;1.0;;
19;;;;0.0157457518080274;0.0006557518080274;0.0006842481919725;2021-05-22 14:52:33.436113;2021-05-22 15:52:33.436113;2021-05-22 16:22:33.436113;2021-05-22 17:22:33.436113;2021-05-22 16:43:00;123094.39144748265;459401.70052083326;336307.3090733506;163.56841716484396;15.320376261823904;8.426461597810182;290679.6679801432;167585.2765326606;4.198989611471292;164.2843298145513;0.0004884946755014;1.0;;
